SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"WATERFALL GULLY",0,0,0,0,1,0,"5066",0,0,0,2490,0,0,0,0,0,0,506606,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,1
"WATTLE PARK",0,0,0,0,0,0,"5066",0,0,0,2498,0,0,0,1,0,0,506607,0,1,0,0,0,0,0,1,0,0,"Feb 2020",3,0,0,0,0
"BEULAH PARK",0,1,0,0,1,0,"5067",0,0,0,2510,0,0,0,0,0,0,506701,0,1,0,0,0,0,0,0,0,0,"Feb 2020",6,0,2,0,1
"KENT TOWN",0,0,0,0,4,0,"5067",0,0,0,2522,0,0,0,1,4,0,506702,0,0,0,0,1,1,3,0,0,0,"Feb 2020",20,1,2,0,3
"NORWOOD",0,2,0,0,5,2,"5067",0,0,0,2534,0,0,3,2,5,1,506703,0,2,0,0,1,2,2,0,2,0,"Feb 2020",49,0,12,1,7
"ALBERTON",0,1,0,0,3,0,"5014",0,0,0,254,0,0,0,0,0,0,501401,0,2,0,0,2,0,1,0,0,0,"Feb 2020",20,0,8,0,3
"BEDFORD PARK",0,0,1,0,1,0,"5042",0,0,0,2546,0,0,0,0,0,0,504201,0,1,0,1,1,0,0,0,1,0,"Feb 2020",16,0,2,0,8
"CLOVELLY PARK",0,1,0,0,6,0,"5042",0,0,0,2559,0,0,8,1,0,0,504202,0,1,0,0,2,7,0,0,2,0,"Feb 2020",35,1,2,0,4
"PASADENA",0,0,0,0,2,0,"5042",0,0,0,2571,0,0,2,0,1,0,504203,0,2,0,0,1,0,2,0,0,0,"Feb 2020",12,0,1,0,1
"ST MARYS",0,0,0,0,2,0,"5042",0,0,0,2583,0,1,2,0,17,0,504204,0,2,0,0,1,4,1,0,0,0,"Feb 2020",58,0,22,0,6
"ASCOT PARK",0,1,0,0,3,0,"5043",0,0,0,2606,0,0,1,0,4,0,504301,0,2,0,0,1,1,2,0,0,0,"Feb 2020",21,0,2,0,4
"MARION",0,0,1,0,9,2,"5043",0,2,0,2618,0,1,1,0,5,0,504302,0,0,0,0,5,6,1,0,0,0,"Feb 2020",41,0,4,0,4
"PARA VISTA",0,0,0,0,1,0,"5093",0,0,0,2630,0,0,1,0,0,1,509301,0,2,0,0,1,0,1,0,0,0,"Feb 2020",12,0,4,0,1
"VALLEY VIEW",0,0,0,0,8,0,"5093",0,0,0,2642,0,0,0,0,1,0,509302,0,4,0,0,0,0,2,0,0,0,"Feb 2020",29,1,8,0,5
"CAVAN",0,2,0,0,0,1,"5094",0,0,0,2654,0,0,0,0,0,0,509401,0,4,0,0,0,0,0,0,0,0,"Feb 2020",15,1,7,0,0
"CHELTENHAM",0,0,0,0,2,0,"5014",0,0,1,266,0,0,0,0,0,0,501403,0,1,0,0,1,1,0,0,0,0,"Feb 2020",13,0,4,0,3
"DRY CREEK",0,0,0,0,0,0,"5094",0,0,0,2666,0,4,0,0,1,0,509402,0,0,0,0,0,0,0,0,0,0,"Feb 2020",22,1,15,0,1
"GEPPS CROSS",0,0,0,1,3,0,"5094",0,0,0,2678,0,0,0,0,5,0,509403,0,2,0,0,0,1,0,0,0,0,"Feb 2020",22,0,5,0,5
"MAWSON LAKES",0,0,0,0,24,0,"5095",0,1,1,2690,0,0,5,1,14,0,509503,0,8,0,1,1,2,12,1,2,0,"Feb 2020",115,1,24,2,15
"COLLINSWOOD",0,0,0,0,1,0,"5081",0,1,0,2703,0,0,0,0,1,0,508101,0,0,0,0,0,0,0,1,0,0,"Feb 2020",8,1,0,0,3
"GILBERTON",0,1,0,0,1,0,"5081",0,0,0,2715,0,0,2,0,2,0,508102,0,1,0,0,0,0,2,0,0,0,"Feb 2020",24,2,3,0,10
"MEDINDIE",0,1,0,0,0,0,"5081",0,0,0,2726,0,0,1,0,0,0,508103,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"NORTHFIELD",0,3,0,0,6,0,"5085",0,0,0,2746,0,0,8,0,0,0,508503,0,3,0,0,1,2,3,2,0,0,"Feb 2020",48,2,6,0,12
"NORTHGATE",0,0,0,0,2,0,"5085",0,0,0,2757,0,0,1,0,0,0,508504,0,3,0,0,1,0,1,0,0,0,"Feb 2020",25,0,3,0,14
"HENDON",0,1,0,0,1,0,"5014",0,0,0,277,0,0,0,0,0,0,501404,0,3,0,0,0,0,0,0,0,0,"Feb 2020",7,0,0,0,2
"GILLES PLAINS",0,4,0,1,4,0,"5086",0,0,2,2773,0,0,4,0,0,0,508601,0,3,0,0,0,1,0,0,0,0,"Feb 2020",34,1,8,0,6
"GREENACRES",0,0,0,0,5,0,"5086",0,0,0,2785,0,0,2,0,3,0,508602,0,2,0,0,1,0,1,0,0,0,"Feb 2020",29,2,7,0,6
"HAMPSTEAD GARDENS",0,0,0,0,1,0,"5086",0,0,0,2797,0,0,2,0,2,0,508603,0,1,0,0,0,0,0,0,0,0,"Feb 2020",10,0,2,0,2
"HILLCREST",0,1,0,0,6,0,"5086",0,0,0,2809,0,0,0,0,3,0,508604,0,1,0,0,1,0,0,0,0,0,"Feb 2020",17,0,2,0,3
"MANNINGHAM",0,0,0,0,0,0,"5086",0,1,0,2821,0,0,0,0,0,0,508605,0,0,0,0,1,0,0,0,0,0,"Feb 2020",3,0,0,0,1
"OAKDEN",0,0,0,0,1,0,"5086",0,0,0,2833,0,0,1,0,0,0,508606,0,2,0,0,0,0,0,0,0,0,"Feb 2020",14,2,3,0,5
"KLEMZIG",0,0,0,0,7,0,"5087",0,0,0,2845,0,0,2,0,0,0,508701,0,1,0,0,0,1,1,0,0,0,"Feb 2020",26,0,9,0,5
"SKYE",0,0,0,0,0,0,"5072",0,0,0,2856,0,0,1,0,0,0,507204,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"TERINGIE",0,0,0,0,0,0,"5072",0,0,0,2862,0,0,0,0,0,0,507205,0,0,0,0,1,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"WOODFORDE",0,0,0,0,2,0,"5072",0,0,0,2872,0,0,0,0,0,0,507206,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"HECTORVILLE",0,0,0,0,1,0,"5073",0,1,0,2884,0,0,1,0,1,0,507301,0,1,0,0,1,3,1,0,0,0,"Feb 2020",11,0,1,0,0
"QUEENSTOWN",0,0,0,0,1,0,"5014",0,0,0,289,0,0,0,0,0,0,501405,0,1,0,0,0,0,0,0,0,0,"Feb 2020",6,2,1,0,1
"ROSTREVOR",0,1,0,0,2,0,"5073",0,0,0,2896,0,0,2,1,1,0,507302,0,5,0,0,0,2,1,0,0,0,"Feb 2020",23,1,4,0,3
"TRANMERE",0,0,0,0,2,0,"5073",0,1,2,2908,0,0,3,0,1,0,507303,0,0,0,0,0,0,0,0,0,0,"Feb 2020",24,1,11,0,3
"CAMPBELLTOWN",0,0,0,1,4,2,"5074",0,0,0,2920,0,0,3,0,2,0,507401,0,5,0,0,0,4,1,0,0,0,"Feb 2020",37,0,10,0,5
"NAILSWORTH",0,0,0,0,0,0,"5083",0,0,0,2932,0,0,1,0,3,0,508302,0,0,0,0,0,0,0,0,0,0,"Feb 2020",8,0,3,0,1
"SEFTON PARK",0,0,0,0,0,0,"5083",0,0,0,2944,0,0,2,1,1,0,508303,0,0,0,0,1,0,0,0,0,0,"Feb 2020",10,0,2,0,3
"BLAIR ATHOL",0,0,0,0,4,0,"5084",0,1,1,2956,0,0,3,3,7,2,508401,0,1,0,0,1,2,1,0,1,0,"Feb 2020",51,0,21,0,3
"KILBURN",0,2,2,0,8,3,"5084",0,3,1,2968,0,1,7,3,14,1,508402,0,12,0,1,4,2,4,1,0,0,"Feb 2020",115,3,27,0,16
"CLEARVIEW",0,1,0,0,6,0,"5085",0,0,1,2981,0,0,2,0,6,1,508501,0,4,0,0,0,3,1,0,0,0,"Feb 2020",34,1,5,0,3
"ENFIELD",0,3,0,0,5,0,"5085",0,0,1,2993,0,0,2,2,1,1,508502,0,7,0,0,2,3,3,0,2,0,"Feb 2020",46,1,4,0,9
"LIGHTSVIEW",0,0,0,0,5,0,"5085",0,0,0,3005,0,0,2,0,2,0,508505,0,1,0,1,0,2,1,0,0,0,"Feb 2020",18,0,3,0,1
"ROYAL PARK",0,0,0,0,9,0,"5014",0,0,0,301,0,0,2,0,3,0,501406,0,1,0,0,0,2,0,1,0,0,"Feb 2020",32,2,4,0,8
"WINDSOR GARDENS",0,0,0,0,0,0,"5087",0,0,0,3017,0,0,0,1,8,0,508702,0,4,0,0,3,1,1,0,0,0,"Feb 2020",23,0,4,0,1
"HOLDEN HILL",0,1,0,0,11,0,"5088",1,1,0,3029,0,0,0,0,2,1,508801,0,1,0,0,1,0,2,0,0,0,"Feb 2020",40,1,12,0,6
"HIGHBURY",0,0,0,0,2,0,"5089",0,0,1,3041,0,0,2,1,1,0,508901,0,1,0,0,0,1,0,0,0,0,"Feb 2020",14,2,1,0,2
"HOPE VALLEY",0,0,0,0,2,0,"5090",0,1,0,3053,0,0,0,0,0,0,509001,0,1,0,0,0,0,2,0,0,0,"Feb 2020",19,0,12,0,1
"BANKSIA PARK",0,0,0,0,1,0,"5091",0,0,0,3065,0,0,0,0,0,0,509101,0,0,0,0,0,1,1,0,0,0,"Feb 2020",4,0,1,0,0
"TEA TREE GULLY",0,0,0,0,3,0,"5091",0,0,0,3077,0,0,1,0,0,0,509102,0,0,0,0,0,0,0,0,0,0,"Feb 2020",7,0,2,0,1
"VISTA",0,0,0,0,1,0,"5091",0,0,0,3086,0,0,0,0,0,0,509103,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"MODBURY",0,4,0,0,5,0,"5092",0,1,1,3098,0,0,1,1,29,1,509201,0,7,0,0,0,2,0,0,1,0,"Feb 2020",78,2,15,0,8
"MODBURY HEIGHTS",0,0,0,0,7,0,"5092",0,0,0,3110,0,0,4,0,0,0,509202,0,0,0,0,1,2,2,0,0,0,"Feb 2020",27,1,5,0,5
"MODBURY NORTH",0,1,0,0,1,0,"5092",0,0,0,3122,0,0,0,0,0,0,509203,0,1,0,0,3,0,1,0,0,0,"Feb 2020",16,1,3,0,5
"BIRKENHEAD",0,0,0,0,3,0,"5015",0,0,0,313,0,0,0,0,0,0,501501,0,2,0,0,0,0,0,0,0,0,"Feb 2020",7,0,0,0,2
"SMITHFIELD",0,1,0,0,4,1,"5114",0,0,0,3136,0,0,1,0,27,0,511408,0,9,0,0,0,1,1,0,0,0,"Feb 2020",93,0,39,0,9
"SMITHFIELD PLAINS",0,1,1,3,3,0,"5114",0,0,1,3148,0,0,5,0,0,0,511409,0,2,0,0,0,0,1,1,0,0,"Feb 2020",38,0,13,0,7
"ULEYBURY",0,0,0,0,0,0,"5114",0,0,0,3156,0,0,0,0,0,0,511410,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,1,1,0,0
"KUDLA",0,0,0,0,1,0,"5115",0,1,0,3167,0,0,0,0,0,0,511501,0,0,0,0,0,1,0,0,0,0,"Feb 2020",4,0,0,0,1
"MUNNO PARA",0,1,0,1,5,2,"5115",0,0,0,3179,0,0,4,1,2,0,511502,0,4,0,1,0,0,2,0,1,0,"Feb 2020",53,0,18,1,10
"MUNNO PARA DOWNS",0,0,0,0,1,0,"5115",0,0,0,3189,0,0,0,0,0,0,511503,0,0,0,0,0,0,1,0,0,0,"Feb 2020",2,0,0,0,0
"SALISBURY HEIGHTS",0,0,0,1,5,1,"5109",0,0,0,3201,0,2,1,0,0,0,510903,0,1,0,0,0,0,1,0,0,0,"Feb 2020",25,1,2,0,10
"SALISBURY PARK",0,0,0,0,2,0,"5109",0,0,0,3213,0,0,1,0,1,0,510904,0,0,0,1,0,0,1,0,0,0,"Feb 2020",14,0,6,0,2
"SALISBURY PLAIN",0,0,0,0,0,0,"5109",0,0,0,3225,0,0,1,0,5,0,510905,0,0,0,0,0,0,0,0,0,0,"Feb 2020",10,0,2,0,2
"BOLIVAR",0,0,0,1,0,0,"5110",0,0,0,3237,0,1,0,0,10,0,511001,0,0,0,0,1,0,0,0,0,0,"Feb 2020",33,0,20,0,0
"ELIZABETH VALE",0,7,2,0,19,1,"5112",0,0,0,3249,0,1,2,0,1,2,511205,0,9,0,0,1,0,3,0,1,0,"Feb 2020",66,1,7,0,9
"ETHELTON",0,0,1,0,0,0,"5015",0,0,0,325,0,0,2,0,0,0,501502,0,2,0,0,0,0,2,0,0,0,"Feb 2020",8,0,1,0,0
"HILLBANK",0,0,0,0,10,0,"5112",0,2,0,3261,0,0,2,0,3,0,511206,0,3,0,0,0,2,0,0,0,0,"Feb 2020",55,0,29,0,4
"DAVOREN PARK",0,1,0,0,6,1,"5113",0,2,0,3273,0,0,6,2,10,4,511306,0,4,0,2,0,0,3,1,0,0,"Feb 2020",79,2,15,0,20
"EDINBURGH NORTH",0,1,0,0,0,0,"5113",0,1,0,3284,0,0,0,0,0,0,511305,0,0,0,0,0,1,1,0,0,0,"Feb 2020",8,1,3,0,0
"ELIZABETH DOWNS",0,1,0,1,6,1,"5113",0,1,0,3296,0,1,7,1,0,1,511301,0,12,0,0,2,0,1,0,0,0,"Feb 2020",67,4,15,0,13
"ELIZABETH NORTH",0,1,0,0,2,0,"5113",0,0,0,3308,0,0,4,1,0,0,511303,0,11,0,0,0,0,1,1,0,0,"Feb 2020",43,2,10,0,10
"ELIZABETH PARK",0,1,0,0,1,0,"5113",0,0,0,3320,0,0,6,1,5,0,511304,0,7,0,1,0,1,2,0,2,0,"Feb 2020",54,0,17,0,10
"BURTON",0,5,0,0,4,0,"5110",0,0,0,3332,0,0,0,0,2,0,511002,0,8,0,0,2,0,1,0,0,0,"Feb 2020",40,1,8,0,9
"DIREK",0,0,0,0,1,0,"5110",0,0,0,3344,0,0,0,0,0,0,511003,0,0,0,0,0,0,1,0,0,0,"Feb 2020",8,0,6,0,0
"GLOBE DERBY PARK",0,0,0,0,0,0,"5110",0,0,0,3354,0,0,0,0,0,0,511006,0,1,0,0,0,0,1,0,0,0,"Feb 2020",3,0,0,0,1
"ST KILDA",0,0,0,0,0,0,"5110",0,0,0,3362,0,0,0,0,0,0,511004,0,0,0,0,0,0,0,1,0,0,"Feb 2020",2,1,0,0,0
"GLANVILLE",0,0,0,0,0,0,"5015",0,0,0,337,0,0,0,1,0,0,501503,0,0,0,0,0,1,0,0,0,0,"Feb 2020",7,1,2,0,2
"WATERLOO CORNER",0,0,0,0,2,0,"5110",0,0,0,3373,0,0,0,0,0,0,511005,0,0,0,0,0,2,2,0,0,0,"Feb 2020",7,0,1,0,0
"EDINBURGH",0,0,0,0,2,1,"5111",0,0,0,3384,0,0,0,0,0,0,511101,0,0,0,0,0,1,2,0,0,0,"Feb 2020",6,0,0,0,0
"ELIZABETH",0,2,0,0,9,2,"5112",0,4,0,3396,0,0,2,7,51,1,511201,0,12,0,1,1,0,2,0,2,0,"Feb 2020",139,2,27,0,14
"ELIZABETH EAST",0,0,1,0,5,0,"5112",1,0,0,3408,0,0,8,0,3,0,511202,0,6,0,1,1,0,6,2,0,0,"Feb 2020",52,1,11,0,6
"ELIZABETH GROVE",0,3,0,0,1,1,"5112",0,0,0,3420,0,0,3,0,0,0,511203,0,4,0,0,0,0,0,0,0,0,"Feb 2020",28,1,7,0,8
"ELIZABETH SOUTH",0,2,0,0,5,1,"5112",0,0,0,3432,0,0,10,2,10,0,511204,0,10,0,0,3,1,5,1,0,0,"Feb 2020",84,4,18,0,12
"POORAKA",0,0,0,0,10,0,"5095",0,0,0,3444,0,0,7,0,12,1,509501,0,2,0,0,1,5,3,0,0,0,"Feb 2020",67,0,19,0,7
"GULFVIEW HEIGHTS",0,0,0,0,0,0,"5096",0,0,0,3456,0,0,0,0,0,1,509603,0,1,0,0,0,0,1,1,0,0,"Feb 2020",6,0,2,0,0
"PARA HILLS",0,1,0,0,3,0,"5096",0,0,1,3468,0,0,3,2,4,1,509601,0,5,0,2,0,1,2,0,1,0,"Feb 2020",50,0,19,0,5
"PARA HILLS WEST",0,1,0,0,2,0,"5096",0,0,0,3480,0,0,2,0,3,0,509602,0,7,0,0,2,0,0,0,0,0,"Feb 2020",29,0,7,0,5
"ANGLE PARK",0,0,0,0,1,0,"5010",0,0,0,349,0,0,1,0,3,1,501001,0,2,0,0,0,0,1,0,0,0,"Feb 2020",27,2,14,0,2
"REDWOOD PARK",0,1,0,0,0,0,"5097",0,0,0,3492,0,0,1,0,0,0,509701,0,2,0,0,0,0,1,0,0,0,"Feb 2020",8,1,0,0,2
"RIDGEHAVEN",0,1,0,1,1,0,"5097",0,0,0,3504,0,0,2,0,0,0,509702,0,0,0,1,0,0,1,0,0,0,"Feb 2020",15,0,4,0,4
"ST AGNES",0,0,1,0,2,0,"5097",0,0,0,3516,0,0,0,0,0,0,509703,0,2,0,0,0,2,1,0,0,0,"Feb 2020",22,1,8,0,5
"INGLE FARM",0,2,0,1,4,0,"5098",0,0,0,3528,0,0,6,2,3,1,509801,0,6,0,0,1,2,3,1,0,0,"Feb 2020",53,3,10,0,8
"WALKLEY HEIGHTS",0,0,0,0,2,0,"5098",0,0,0,3540,0,0,1,0,0,0,509802,0,1,0,0,0,1,2,0,0,0,"Feb 2020",10,0,1,0,2
"PARAFIELD",0,0,0,0,2,0,"5106",0,0,0,3552,0,0,0,0,8,0,510601,0,1,0,0,0,0,0,0,0,0,"Feb 2020",19,0,6,0,2
"SALISBURY SOUTH",0,0,0,0,0,0,"5106",0,0,0,3563,0,0,0,0,0,0,510602,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"GREEN FIELDS",0,0,0,0,1,0,"5107",0,0,0,3573,0,0,0,0,0,0,510701,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,1,0,1
"PARAFIELD GARDENS",0,3,0,1,12,3,"5107",0,2,0,3585,0,0,7,2,18,2,510702,0,9,0,0,1,3,2,0,0,0,"Feb 2020",111,5,20,1,20
"PARALOWIE",0,4,0,1,8,0,"5108",1,2,0,3597,0,1,2,0,27,0,510801,0,15,0,0,5,3,2,0,0,0,"Feb 2020",109,2,24,0,12
"NORTH ADELAIDE",0,2,0,0,12,0,"5006",1,2,0,36,0,2,1,1,5,0,500601,0,1,0,0,1,3,1,1,0,0,"Feb 2020",64,1,16,0,14
"FERRYDEN PARK",0,2,0,0,1,0,"5010",0,0,0,361,0,0,7,1,0,0,501002,0,1,0,1,0,1,2,0,0,0,"Feb 2020",24,0,1,4,3
"SALISBURY",0,5,0,0,19,0,"5108",0,3,0,3610,0,0,4,4,46,0,510802,0,11,0,0,2,2,4,0,1,0,"Feb 2020",154,5,34,0,14
"SALISBURY DOWNS",0,3,0,0,5,0,"5108",0,1,0,3622,0,0,1,0,25,0,510803,0,3,0,0,0,0,1,0,0,0,"Feb 2020",70,0,24,0,7
"SALISBURY NORTH",0,3,0,1,2,0,"5108",0,3,0,3634,0,0,4,1,2,1,510804,0,5,0,0,3,0,7,2,1,0,"Feb 2020",69,7,14,0,13
"BRAHMA LODGE",0,1,0,0,1,0,"5109",0,0,0,3646,0,0,1,3,0,0,510901,0,1,0,1,0,0,2,0,0,0,"Feb 2020",12,0,2,0,0
"SALISBURY EAST",0,2,0,0,5,0,"5109",0,1,0,3658,0,0,2,2,0,0,510902,0,0,0,0,1,1,2,0,1,0,"Feb 2020",28,0,6,0,5
"VALE PARK",0,0,0,0,1,0,"5081",0,0,0,3670,0,0,1,0,0,0,508105,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"WALKERVILLE",0,0,0,0,1,0,"5081",0,0,0,3682,0,0,1,0,7,0,508106,0,2,0,0,0,0,0,0,0,0,"Feb 2020",14,0,1,0,2
"FITZROY",0,0,0,0,0,0,"5082",0,0,0,3692,0,0,0,0,0,0,508201,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"OVINGHAM",0,0,0,0,0,1,"5082",0,1,0,3703,0,1,1,0,0,0,508202,0,1,0,1,0,0,1,0,0,0,"Feb 2020",14,2,3,0,2
"PROSPECT",0,2,0,0,10,0,"5082",0,3,0,3716,0,0,2,1,14,0,508203,0,3,1,0,0,1,3,1,2,0,"Feb 2020",88,4,30,0,11
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3728,0,0,0,0,1,0,508204,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,2,0,0
"REGENCY PARK",0,0,0,0,2,0,"5010",0,1,0,373,0,0,0,0,0,0,501003,0,0,0,0,0,1,0,0,0,0,"Feb 2020",10,0,3,0,3
"BROADVIEW",0,0,0,0,0,0,"5083",0,1,0,3740,0,0,2,0,3,0,508301,0,1,0,0,0,0,2,0,0,0,"Feb 2020",27,1,15,0,2
"MONTACUTE",0,0,0,0,0,0,"5134",0,0,0,3750,0,0,0,0,0,0,513401,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"NORTON SUMMIT",0,0,0,0,0,0,"5136",0,0,0,3754,0,0,0,0,0,0,513601,0,0,0,0,0,1,0,0,0,0,"Feb 2020",2,0,1,0,0
"WILLASTON",0,0,0,0,1,1,"5118",0,0,0,3766,0,0,1,0,0,0,511813,0,6,0,0,0,0,1,0,0,0,"Feb 2020",21,1,6,0,4
"BUCKLAND PARK",0,0,0,0,0,1,"5120",0,0,0,3775,0,0,0,0,0,0,512002,0,0,0,0,0,0,1,0,0,0,"Feb 2020",3,0,1,0,0
"VIRGINIA",0,0,0,0,2,0,"5120",0,0,0,3786,0,0,1,0,0,0,512001,0,1,0,0,0,1,1,0,0,0,"Feb 2020",11,1,1,0,3
"GAWLER EAST",0,1,0,0,4,0,"5118",0,0,1,3799,0,0,0,0,0,0,511805,0,0,0,0,0,0,1,0,0,0,"Feb 2020",15,0,3,0,5
"GAWLER SOUTH",0,0,0,0,3,0,"5118",0,0,0,3815,0,1,2,0,0,0,511807,0,2,0,1,0,1,0,0,1,0,"Feb 2020",22,2,4,0,5
"GAWLER WEST",0,0,0,0,1,0,"5118",0,0,0,3827,0,0,0,0,0,0,511808,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,1
"EYRE",0,0,0,0,2,0,"5121",0,0,0,3838,0,0,0,0,1,0,512104,0,1,0,0,0,0,0,0,0,0,"Feb 2020",4,0,0,0,0
"MACDONALD PARK",0,0,0,0,0,0,"5121",0,0,0,3846,0,0,0,0,0,0,512101,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,2,0,1
"ST CLAIR",0,0,0,0,1,0,"5011",0,1,0,385,0,0,3,0,9,0,501105,0,4,0,0,0,0,0,1,0,0,"Feb 2020",25,1,4,0,1
"PENFIELD",0,0,0,0,1,1,"5121",0,0,0,3855,0,0,0,0,0,0,512102,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,0,2,0,0
"MUNNO PARA WEST",0,1,0,0,1,0,"5115",0,0,0,3870,0,0,2,2,0,1,511504,0,2,0,1,0,0,0,0,0,0,"Feb 2020",13,0,2,0,1
"EVANSTON",0,1,0,0,1,0,"5116",0,0,0,3882,0,0,0,1,4,1,511601,0,7,0,0,0,0,1,0,0,0,"Feb 2020",27,0,5,0,6
"EVANSTON GARDENS",0,0,0,0,1,0,"5116",0,0,0,3894,0,0,1,0,0,0,511602,0,3,0,0,0,0,0,0,0,0,"Feb 2020",8,0,2,0,1
"EVANSTON PARK",0,0,0,0,1,0,"5116",0,0,0,3906,0,0,0,0,6,0,511603,0,0,0,0,0,0,1,0,1,0,"Feb 2020",20,0,8,0,3
"EVANSTON SOUTH",0,0,0,0,1,0,"5116",0,0,0,3914,0,0,0,0,0,0,511604,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,1,0,0,0
"ANGLE VALE",0,0,0,0,2,0,"5117",0,0,0,3933,0,0,0,0,3,0,511701,0,1,0,0,1,1,0,0,0,0,"Feb 2020",32,0,21,0,3
"BUCHFELDE",0,0,0,0,0,0,"5118",0,2,0,3937,0,0,0,0,0,0,511802,0,0,0,0,0,1,0,0,0,0,"Feb 2020",3,0,0,0,0
"GAWLER",0,1,2,0,3,0,"5118",0,1,0,3951,0,0,1,1,2,0,511803,0,2,0,0,0,0,0,0,0,0,"Feb 2020",30,1,10,0,6
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3963,0,0,0,0,0,0,511804,0,0,0,0,0,1,1,0,0,0,"Feb 2020",2,0,0,0,0
"WOODVILLE",0,0,0,1,2,0,"5011",0,0,1,397,0,0,0,2,4,0,501101,0,2,0,0,0,0,0,0,0,0,"Feb 2020",20,0,5,0,3
"ANDREWS FARM",0,0,0,0,5,1,"5114",0,0,0,3975,0,0,0,1,0,0,511401,0,5,0,0,1,0,2,0,0,0,"Feb 2020",36,3,5,0,13
"BLAKEVIEW",0,2,0,0,14,0,"5114",0,1,1,3987,0,2,4,0,5,0,511402,0,3,0,0,2,1,1,0,1,0,"Feb 2020",65,2,18,0,8
"CRAIGMORE",0,1,0,0,7,1,"5114",0,0,0,3999,0,0,1,0,1,0,511403,0,3,0,1,0,0,1,2,0,0,"Feb 2020",26,1,2,0,5
"GOULD CREEK",0,0,0,0,0,0,"5114",0,0,0,4006,0,0,0,0,0,0,511404,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,1,0,0,1
"ONE TREE HILL",0,0,0,0,0,0,"5114",0,0,0,4023,0,0,0,0,0,0,511406,0,0,0,0,0,1,0,0,0,0,"Feb 2020",2,0,1,0,0
"REID",0,0,0,0,0,0,"5118",0,0,0,4029,0,0,0,0,0,0,511816,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"WARD BELT",0,0,0,0,1,0,"5118",0,0,0,4040,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"PENFIELD GARDENS",0,0,0,0,0,0,"5121",0,0,0,4050,0,0,0,0,0,0,512103,0,0,0,0,0,1,1,0,0,0,"Feb 2020",2,0,0,0,0
"GOLDEN GROVE",0,2,1,0,34,1,"5125",0,0,0,4062,0,0,2,2,5,0,512501,0,4,0,1,0,4,3,2,0,0,"Feb 2020",93,4,17,0,11
"GREENWITH",0,0,0,0,6,0,"5125",0,0,0,4074,0,0,1,2,0,0,512502,0,1,0,0,0,0,1,1,0,0,"Feb 2020",16,0,0,0,4
"WOODVILLE PARK",0,0,0,0,1,0,"5011",0,1,0,409,0,0,0,0,1,0,501102,0,0,0,0,0,1,0,0,0,0,"Feb 2020",13,0,7,0,2
"FAIRVIEW PARK",0,0,0,0,0,0,"5126",0,0,0,4090,0,0,1,0,0,0,512601,0,1,0,0,0,1,0,0,0,0,"Feb 2020",9,0,4,0,2
"SURREY DOWNS",0,0,0,0,2,0,"5126",0,0,0,4102,0,0,0,0,2,0,512602,0,2,0,0,0,1,0,0,0,0,"Feb 2020",23,2,13,0,1
"WYNN VALE",0,1,0,0,11,0,"5127",0,0,0,4120,0,0,2,0,0,0,512701,0,2,0,0,1,0,1,0,0,0,"Feb 2020",25,0,5,0,2
"HOUGHTON",0,0,0,0,0,0,"5131",0,0,1,4127,0,0,0,0,0,0,513103,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
