SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"NORWOOD",0,0,0,1,2,0,"5067",0,0,0,2532,0,0,2,0,1,0,506703,0,1,0,0,1,2,0,0,0,0,"Apr 2020",18,1,6,0,1
"BEDFORD PARK",0,2,0,0,0,0,"5042",0,0,0,2544,0,1,0,1,0,0,504201,0,2,0,1,0,0,0,0,0,0,"Apr 2020",9,0,0,0,2
"CLOVELLY PARK",0,0,0,0,2,0,"5042",0,0,0,2557,0,0,2,0,0,0,504202,0,1,0,0,0,1,0,0,0,0,"Apr 2020",14,3,4,0,1
"PASADENA",0,0,0,0,2,0,"5042",0,0,0,2569,0,0,1,0,2,0,504203,0,0,0,0,1,1,1,0,0,0,"Apr 2020",12,0,3,0,1
"ST MARYS",0,1,0,0,4,0,"5042",0,0,0,2581,0,0,0,0,3,0,504204,0,0,0,0,1,1,1,0,0,0,"Apr 2020",22,1,7,0,3
"TONSLEY",0,0,0,0,0,0,"5042",0,0,0,2593,0,0,0,0,0,0,504205,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"ASCOT PARK",0,0,0,0,0,0,"5043",0,1,0,2604,0,0,0,1,5,0,504301,0,4,0,0,1,1,0,1,0,0,"Apr 2020",18,0,1,0,3
"MARION",0,0,0,0,8,0,"5043",0,0,0,2616,0,1,0,0,2,0,504302,0,0,0,0,2,1,0,1,0,0,"Apr 2020",24,0,4,0,5
"PARA VISTA",0,0,0,0,1,0,"5093",0,0,0,2628,0,1,0,0,0,0,509301,0,0,0,0,0,2,0,0,0,0,"Apr 2020",6,0,1,0,1
"CHELTENHAM",0,0,0,0,0,0,"5014",0,0,0,264,0,1,1,0,0,0,501403,0,1,0,0,0,0,1,0,0,0,"Apr 2020",9,0,5,0,0
"VALLEY VIEW",0,0,0,0,2,0,"5093",0,0,0,2640,0,0,1,0,2,2,509302,0,1,0,0,1,0,0,0,0,0,"Apr 2020",14,1,1,0,3
"CAVAN",0,0,0,0,0,0,"5094",0,0,0,2652,0,0,0,0,2,0,509401,0,1,0,0,0,0,0,0,0,0,"Apr 2020",9,0,5,0,1
"DRY CREEK",0,0,0,0,2,0,"5094",0,0,0,2664,0,4,0,0,1,0,509402,0,0,0,0,1,0,0,0,0,0,"Apr 2020",13,0,4,0,1
"GEPPS CROSS",0,0,0,0,1,1,"5094",0,2,0,2676,0,0,0,0,5,0,509403,0,0,0,0,1,1,1,0,1,0,"Apr 2020",15,0,0,0,2
"MAWSON LAKES",0,1,1,0,7,0,"5095",0,3,0,2688,0,2,1,0,8,1,509503,0,8,0,0,1,1,3,0,1,0,"Apr 2020",53,1,9,0,5
"COLLINSWOOD",0,0,0,0,1,0,"5081",0,0,0,2701,0,0,0,1,2,0,508101,0,1,0,0,0,0,0,1,0,0,"Apr 2020",7,0,1,0,0
"GILBERTON",0,0,0,0,0,0,"5081",0,0,0,2713,0,0,1,0,0,0,508102,0,0,0,0,0,0,0,0,0,0,"Apr 2020",7,0,3,0,3
"MEDINDIE GARDENS",0,0,0,0,0,0,"5081",0,0,0,2735,0,0,0,0,0,0,508104,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"NORTHFIELD",0,1,0,0,3,0,"5085",0,0,0,2744,0,0,2,0,0,1,508503,0,0,0,0,0,0,1,1,0,0,"Apr 2020",12,0,1,0,2
"HENDON",0,0,0,0,0,0,"5014",0,1,0,275,0,1,1,0,0,0,501404,0,0,0,0,0,0,0,0,0,0,"Apr 2020",5,0,2,0,0
"GILLES PLAINS",0,1,0,1,1,0,"5086",0,0,0,2771,0,0,0,0,4,0,508601,0,2,0,0,3,1,1,0,0,0,"Apr 2020",22,0,4,0,4
"GREENACRES",0,0,0,0,2,0,"5086",0,0,0,2783,0,0,1,0,5,0,508602,0,10,0,1,0,0,1,0,0,0,"Apr 2020",31,0,4,0,7
"HAMPSTEAD GARDENS",0,0,0,0,2,0,"5086",0,0,0,2795,0,0,0,0,0,0,508603,0,0,0,0,0,0,1,0,0,0,"Apr 2020",5,0,0,0,2
"HILLCREST",0,0,1,0,0,0,"5086",0,0,0,2807,0,1,0,0,0,0,508604,0,1,0,0,1,1,1,0,0,0,"Apr 2020",15,0,7,0,2
"MANNINGHAM",0,0,1,0,0,0,"5086",0,0,0,2819,0,2,1,0,0,0,508605,0,0,0,0,0,0,0,0,0,0,"Apr 2020",6,0,2,0,0
"OAKDEN",0,1,0,1,1,0,"5086",0,0,0,2831,0,0,0,0,0,0,508606,0,5,0,0,0,0,1,1,0,0,"Apr 2020",15,0,2,0,3
"KLEMZIG",0,3,0,0,4,0,"5087",0,0,0,2843,0,0,1,0,1,0,508701,0,1,0,0,0,0,0,0,0,0,"Apr 2020",26,3,9,0,4
"TERINGIE",0,0,0,0,0,0,"5072",0,0,0,2860,0,0,0,0,0,0,507205,0,1,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"QUEENSTOWN",0,0,0,0,2,0,"5014",0,1,0,287,0,0,0,0,0,0,501405,0,0,0,0,0,2,0,0,0,0,"Apr 2020",7,0,1,0,1
"WOODFORDE",0,0,0,0,0,0,"5072",0,0,0,2870,0,0,0,0,0,0,507206,0,0,0,0,0,0,1,0,0,0,"Apr 2020",2,0,1,0,0
"HECTORVILLE",0,0,0,0,1,0,"5073",0,0,0,2882,0,0,0,0,3,0,507301,0,1,0,0,0,0,0,0,0,0,"Apr 2020",8,0,3,0,0
"ROSTREVOR",0,1,0,0,2,0,"5073",0,0,0,2894,0,0,1,0,1,0,507302,0,1,0,0,0,0,0,0,0,0,"Apr 2020",11,0,3,0,2
"TRANMERE",0,0,0,0,2,0,"5073",0,1,0,2906,0,0,4,0,3,0,507303,0,0,0,0,0,1,4,0,0,0,"Apr 2020",20,0,2,0,3
"CAMPBELLTOWN",0,0,0,0,3,0,"5074",0,0,0,2918,0,0,5,0,2,0,507401,0,4,0,0,0,2,0,1,0,0,"Apr 2020",27,1,4,0,5
"NAILSWORTH",0,0,0,0,1,0,"5083",0,0,0,2930,0,0,0,0,2,0,508302,0,0,0,0,0,0,0,0,0,0,"Apr 2020",5,0,1,0,1
"SEFTON PARK",0,0,0,0,0,0,"5083",0,0,1,2942,0,0,0,0,2,0,508303,0,1,0,0,0,0,0,0,0,0,"Apr 2020",5,0,1,0,0
"BLAIR ATHOL",0,0,0,0,5,0,"5084",0,0,0,2954,0,0,3,1,6,0,508401,0,6,0,1,0,0,0,1,0,0,"Apr 2020",39,0,11,0,5
"KILBURN",0,1,0,0,4,0,"5084",0,4,0,2966,0,0,4,1,16,0,508402,0,7,0,0,1,5,4,0,0,1,"Apr 2020",66,3,11,0,4
"CLEARVIEW",0,0,0,0,2,1,"5085",0,0,0,2979,0,0,2,1,3,0,508501,0,2,0,0,0,0,2,0,0,0,"Apr 2020",19,1,4,0,1
"ROYAL PARK",0,0,0,0,2,0,"5014",0,1,0,299,0,0,0,0,3,0,501406,0,1,0,0,1,0,1,0,0,0,"Apr 2020",14,1,3,0,1
"ENFIELD",0,1,0,0,3,0,"5085",0,0,0,2991,0,0,1,0,0,0,508502,0,1,0,0,2,2,0,0,0,0,"Apr 2020",21,2,2,0,7
"LIGHTSVIEW",0,1,0,0,5,1,"5085",0,0,0,3003,0,0,0,0,0,0,508505,0,0,0,0,0,1,0,0,1,0,"Apr 2020",15,0,2,0,4
"WINDSOR GARDENS",0,0,0,0,0,0,"5087",0,0,0,3015,0,0,0,0,6,0,508702,0,3,0,0,0,0,0,0,0,0,"Apr 2020",13,1,1,0,2
"HOLDEN HILL",0,0,0,1,3,0,"5088",0,0,0,3027,0,1,3,1,1,0,508801,0,0,0,0,0,0,0,0,0,0,"Apr 2020",18,1,4,0,3
"HIGHBURY",0,0,0,0,2,0,"5089",0,0,0,3039,0,0,0,0,1,0,508901,0,1,0,0,0,0,0,0,1,0,"Apr 2020",9,1,2,0,1
"HOPE VALLEY",0,1,0,0,2,0,"5090",0,0,1,3051,0,0,1,0,0,0,509001,0,0,0,0,1,0,1,0,0,0,"Apr 2020",12,0,3,0,2
"BANKSIA PARK",0,0,0,0,0,0,"5091",0,0,0,3063,0,0,0,0,0,0,509101,0,1,0,0,0,1,0,0,0,0,"Apr 2020",5,0,2,0,1
"TEA TREE GULLY",0,0,0,0,0,0,"5091",0,0,0,3075,0,0,0,0,0,0,509102,0,1,0,0,1,0,0,0,0,0,"Apr 2020",8,1,2,0,3
"VISTA",0,0,0,0,0,0,"5091",0,0,0,3084,0,0,0,0,0,0,509103,0,0,0,0,0,1,0,0,0,0,"Apr 2020",1,0,0,0,0
"MODBURY",0,1,0,0,1,0,"5092",0,0,0,3096,0,0,1,2,10,0,509201,0,5,0,0,3,1,7,1,1,0,"Apr 2020",39,2,2,0,2
"MODBURY HEIGHTS",0,0,0,0,0,0,"5092",0,0,0,3108,0,0,0,0,0,0,509202,0,5,0,0,0,1,1,0,0,0,"Apr 2020",12,0,0,0,5
"BIRKENHEAD",0,1,0,0,0,0,"5015",0,0,0,311,0,0,1,0,0,0,501501,0,0,0,0,0,0,1,0,0,0,"Apr 2020",6,1,0,0,2
"MODBURY NORTH",0,0,0,0,1,0,"5092",0,0,0,3120,0,0,0,0,0,0,509203,0,1,0,0,0,1,1,0,0,0,"Apr 2020",8,0,3,0,1
"SMITHFIELD",0,2,0,1,0,0,"5114",0,0,1,3134,0,1,0,1,26,0,511408,0,11,0,0,0,2,1,0,0,0,"Apr 2020",78,1,17,0,14
"SMITHFIELD PLAINS",0,1,0,1,2,1,"5114",0,0,0,3146,0,0,3,1,0,1,511409,0,5,0,1,1,0,0,0,0,0,"Apr 2020",30,1,7,0,5
"ULEYBURY",0,0,0,0,2,0,"5114",0,0,0,3155,0,0,0,0,0,0,511410,0,0,0,0,0,0,0,0,0,0,"Apr 2020",4,0,2,0,0
"KUDLA",0,0,0,0,0,0,"5115",0,0,0,3165,0,0,0,1,0,0,511501,0,1,0,0,0,0,0,0,0,0,"Apr 2020",3,0,0,0,1
"MUNNO PARA",0,0,0,0,3,1,"5115",0,0,0,3177,0,0,1,1,2,1,511502,0,7,0,0,1,1,3,0,1,0,"Apr 2020",44,0,14,0,8
"MUNNO PARA DOWNS",0,0,0,0,0,0,"5115",0,0,0,3188,0,0,0,0,0,0,511503,0,0,0,0,0,2,1,0,0,0,"Apr 2020",3,0,0,0,0
"SALISBURY HEIGHTS",0,0,1,1,0,0,"5109",0,0,0,3199,0,0,3,1,0,0,510903,0,0,0,0,0,1,1,0,0,0,"Apr 2020",17,6,1,0,2
"SALISBURY PARK",0,1,0,0,1,0,"5109",0,0,0,3211,0,0,0,0,0,0,510904,0,2,0,0,0,0,0,1,0,0,"Apr 2020",12,1,3,0,3
"SALISBURY PLAIN",0,0,0,0,1,1,"5109",0,0,0,3223,0,0,0,0,2,0,510905,0,1,0,0,0,0,1,0,2,0,"Apr 2020",10,0,1,0,1
"ETHELTON",0,0,0,0,3,0,"5015",0,0,0,323,0,0,1,0,0,0,501502,0,0,0,0,0,0,1,0,0,0,"Apr 2020",12,1,1,0,5
"BOLIVAR",0,0,0,0,0,0,"5110",0,0,0,3235,0,1,0,0,8,0,511001,0,0,0,0,0,2,1,0,0,0,"Apr 2020",21,0,9,0,0
"ELIZABETH VALE",0,0,0,0,3,0,"5112",0,0,0,3247,0,0,0,0,0,0,511205,0,10,0,0,3,0,1,0,0,0,"Apr 2020",30,2,5,0,6
"HILLBANK",0,1,0,0,3,1,"5112",0,0,1,3259,0,0,1,0,6,0,511206,0,1,0,0,2,1,0,0,0,0,"Apr 2020",39,1,19,0,2
"DAVOREN PARK",0,4,0,0,0,2,"5113",0,1,0,3271,0,0,7,3,12,0,511306,0,21,0,0,1,1,5,0,0,0,"Apr 2020",102,0,25,0,20
"EDINBURGH NORTH",0,0,0,0,0,0,"5113",0,0,0,3282,0,0,0,0,0,0,511305,0,0,0,0,0,1,0,0,0,0,"Apr 2020",4,0,2,0,1
"ELIZABETH DOWNS",0,5,2,0,2,0,"5113",0,0,0,3294,0,0,4,2,4,1,511301,0,10,0,0,1,0,1,0,0,0,"Apr 2020",46,0,6,0,8
"ELIZABETH NORTH",0,2,0,0,2,0,"5113",0,1,0,3306,0,0,6,2,0,0,511303,0,9,0,0,1,1,2,0,0,0,"Apr 2020",40,4,3,0,7
"ELIZABETH PARK",0,2,2,0,1,0,"5113",0,0,0,3318,0,0,2,1,3,0,511304,0,7,0,0,0,0,4,0,0,0,"Apr 2020",38,3,7,0,6
"BURTON",0,0,0,0,5,0,"5110",0,3,0,3330,0,0,0,2,2,0,511002,0,3,0,0,0,0,1,0,0,0,"Apr 2020",26,0,6,0,4
"DIREK",0,0,0,0,1,0,"5110",0,1,0,3342,0,0,0,0,0,0,511003,0,0,0,0,0,0,0,0,0,0,"Apr 2020",5,0,2,0,1
"GLANVILLE",0,2,0,0,0,0,"5015",0,1,0,335,0,0,0,0,0,0,501503,0,2,0,0,0,0,0,0,0,0,"Apr 2020",5,0,0,0,0
"GLOBE DERBY PARK",0,0,0,0,0,0,"5110",0,0,0,3353,0,0,0,0,0,0,511006,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"ST KILDA",0,0,0,0,0,1,"5110",0,0,0,3360,0,0,0,0,0,0,511004,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"WATERLOO CORNER",0,0,0,0,3,0,"5110",0,3,0,3371,0,2,0,0,0,0,511005,0,1,0,0,0,1,1,0,0,1,"Apr 2020",14,0,0,0,2
"EDINBURGH",0,0,0,1,0,0,"5111",0,0,0,3382,0,0,0,0,0,0,511101,0,0,0,0,0,0,1,0,0,0,"Apr 2020",4,0,2,0,0
"ELIZABETH",0,2,2,0,0,2,"5112",0,1,1,3394,0,0,1,0,33,0,511201,0,6,0,1,3,6,4,0,1,0,"Apr 2020",89,2,12,0,12
"NORTH ADELAIDE",0,0,0,0,4,0,"5006",0,3,0,34,0,0,1,0,3,0,500601,0,2,0,0,0,2,1,0,0,0,"Apr 2020",26,1,6,0,3
"ELIZABETH EAST",0,3,0,0,2,0,"5112",0,0,0,3406,0,0,4,4,1,0,511202,0,8,0,0,0,3,2,1,0,0,"Apr 2020",48,1,6,1,12
"ELIZABETH GROVE",0,0,0,0,2,1,"5112",0,0,1,3418,0,0,0,1,0,0,511203,0,3,0,0,0,1,1,0,0,0,"Apr 2020",13,1,0,0,2
"ELIZABETH SOUTH",0,5,0,0,1,0,"5112",0,0,1,3430,0,0,5,1,5,1,511204,0,8,0,0,3,1,3,1,1,0,"Apr 2020",61,4,10,0,11
"POORAKA",0,0,0,0,4,0,"5095",0,0,0,3442,0,0,1,0,4,3,509501,0,1,0,0,1,1,3,0,0,0,"Apr 2020",35,0,10,0,7
"GULFVIEW HEIGHTS",0,0,0,0,2,0,"5096",0,0,0,3454,0,0,1,0,0,0,509603,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,0,0,0
"PARA HILLS",0,1,0,0,0,0,"5096",0,1,0,3466,0,0,0,0,4,0,509601,0,4,0,1,0,2,1,0,0,0,"Apr 2020",30,1,12,0,3
"ANGLE PARK",0,0,0,0,0,0,"5010",0,0,0,347,0,0,1,0,0,0,501001,0,2,0,0,1,0,0,0,0,0,"Apr 2020",9,0,5,0,0
"PARA HILLS WEST",0,0,0,0,3,0,"5096",0,0,0,3478,0,4,1,0,11,0,509602,0,0,0,0,0,2,0,0,0,0,"Apr 2020",33,0,5,0,7
"REDWOOD PARK",0,0,0,0,1,0,"5097",0,0,0,3490,0,0,1,0,0,0,509701,0,1,0,0,0,0,0,0,0,0,"Apr 2020",4,0,0,0,1
"RIDGEHAVEN",0,0,0,0,1,0,"5097",0,0,0,3502,0,0,0,0,1,0,509702,0,2,0,0,0,1,1,0,0,0,"Apr 2020",11,1,1,0,3
"ST AGNES",0,0,0,0,0,0,"5097",0,0,0,3514,0,0,0,0,5,0,509703,0,0,0,0,0,0,0,0,0,0,"Apr 2020",13,0,7,0,1
"INGLE FARM",0,0,0,2,4,2,"5098",0,0,0,3526,0,1,2,2,4,0,509801,0,2,0,1,0,1,4,0,3,0,"Apr 2020",36,2,3,0,3
"WALKLEY HEIGHTS",0,0,0,0,1,0,"5098",0,0,0,3538,0,1,0,0,2,0,509802,0,0,0,0,0,0,1,0,0,0,"Apr 2020",10,3,0,0,2
"PARAFIELD",0,0,0,0,0,0,"5106",0,0,0,3550,0,0,0,0,2,0,510601,0,0,0,0,1,1,0,0,0,0,"Apr 2020",13,1,2,0,6
"SALISBURY SOUTH",0,0,0,0,0,0,"5106",0,0,0,3561,0,0,0,0,0,0,510602,0,0,0,0,0,2,0,0,0,0,"Apr 2020",3,0,0,0,1
"GREEN FIELDS",0,0,0,0,0,0,"5107",0,0,0,3571,0,0,0,0,1,0,510701,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,1
"PARAFIELD GARDENS",0,1,1,0,6,1,"5107",0,0,0,3583,0,0,2,1,6,0,510702,0,8,0,4,0,3,5,3,0,0,"Apr 2020",65,2,11,0,11
"FERRYDEN PARK",0,0,0,0,2,0,"5010",0,1,0,359,0,1,4,0,0,1,501002,0,4,0,0,0,1,1,0,0,0,"Apr 2020",27,4,5,0,3
"PARALOWIE",0,1,0,0,5,0,"5108",0,2,0,3595,0,0,4,0,14,1,510801,0,10,0,0,1,2,3,1,0,0,"Apr 2020",72,2,13,0,13
"SALISBURY",0,1,0,0,3,0,"5108",0,4,0,3608,0,1,0,4,20,1,510802,0,9,0,4,1,3,4,0,2,0,"Apr 2020",73,0,9,0,7
"SALISBURY DOWNS",0,0,0,0,3,0,"5108",0,1,0,3620,0,0,0,1,12,0,510803,0,6,0,0,0,2,2,1,0,0,"Apr 2020",44,1,10,0,5
"SALISBURY NORTH",0,1,2,0,2,0,"5108",0,0,0,3632,0,1,1,0,2,0,510804,0,16,0,1,2,0,0,2,0,0,"Apr 2020",46,0,3,0,13
"BRAHMA LODGE",0,1,0,0,0,0,"5109",0,0,0,3644,0,0,1,0,0,0,510901,0,3,0,0,0,0,0,0,0,0,"Apr 2020",9,0,0,0,4
"SALISBURY EAST",0,0,0,0,3,1,"5109",0,0,0,3656,0,3,1,1,0,0,510902,0,1,0,0,1,1,1,0,0,0,"Apr 2020",24,0,9,0,2
"VALE PARK",0,0,0,0,0,0,"5081",0,0,0,3668,0,0,1,0,0,0,508105,0,0,0,0,0,0,1,0,0,0,"Apr 2020",3,0,1,0,0
"WALKERVILLE",0,0,0,0,0,0,"5081",0,0,0,3680,0,0,0,0,1,0,508106,0,0,0,0,1,0,0,0,0,0,"Apr 2020",7,0,4,0,1
"FITZROY",0,0,0,0,0,0,"5082",0,0,0,3690,0,0,0,1,0,0,508201,0,0,0,0,0,0,1,0,0,0,"Apr 2020",2,0,0,0,0
"OVINGHAM",0,0,0,0,0,0,"5082",0,0,0,3701,0,0,0,0,0,0,508202,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,2,0,0
"REGENCY PARK",0,0,0,0,2,0,"5010",0,0,0,371,0,0,0,0,0,0,501003,0,0,0,0,0,2,1,0,2,0,"Apr 2020",9,1,0,0,1
"PROSPECT",0,1,0,0,3,1,"5082",1,2,0,3714,0,0,7,1,8,0,508203,0,6,0,1,0,6,2,1,1,0,"Apr 2020",61,2,12,1,5
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3726,0,0,0,0,2,0,508204,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,0
"BROADVIEW",0,0,0,0,4,0,"5083",0,0,0,3738,0,2,2,0,6,2,508301,0,2,0,0,0,2,0,0,0,0,"Apr 2020",28,0,8,0,0
"WILLASTON",0,0,1,0,2,0,"5118",0,0,0,3764,0,0,0,0,0,0,511813,0,1,0,0,0,0,0,0,0,0,"Apr 2020",9,0,3,0,2
"BUCKLAND PARK",0,0,0,0,0,0,"5120",0,0,0,3773,0,0,0,0,0,0,512002,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"VIRGINIA",0,0,0,0,0,0,"5120",0,0,0,3784,0,0,1,0,0,0,512001,0,0,0,0,1,1,1,0,0,0,"Apr 2020",11,2,1,0,4
"GAWLER EAST",0,2,0,0,3,0,"5118",0,0,0,3797,0,0,0,0,0,0,511805,0,0,0,0,0,0,0,0,0,0,"Apr 2020",6,0,0,0,1
"GAWLER SOUTH",0,0,1,0,0,0,"5118",0,0,0,3813,0,1,0,0,0,1,511807,0,0,0,0,0,0,1,0,0,0,"Apr 2020",18,8,2,0,4
"GAWLER WEST",0,0,0,0,0,0,"5118",0,0,0,3825,0,2,0,0,0,0,511808,0,0,0,0,0,0,0,0,0,0,"Apr 2020",4,0,1,0,1
"ST CLAIR",0,0,0,0,1,0,"5011",0,0,0,383,0,0,0,0,3,1,501105,0,1,0,0,0,0,0,0,0,0,"Apr 2020",10,0,2,0,2
"EYRE",0,0,0,0,0,0,"5121",0,0,0,3836,0,0,0,0,0,0,512104,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,2,0,0
"MACDONALD PARK",0,0,0,0,0,0,"5121",0,3,0,3845,0,0,0,0,0,0,512101,0,0,0,0,0,1,1,0,2,0,"Apr 2020",7,0,0,0,0
"PENFIELD",0,0,0,0,0,0,"5121",0,0,0,3853,0,0,0,0,0,0,512102,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,2,0,1
"MUNNO PARA WEST",0,1,0,0,0,2,"5115",0,3,0,3868,0,0,1,2,0,0,511504,0,6,0,0,0,0,1,0,1,0,"Apr 2020",22,0,3,0,2
"EVANSTON",0,1,0,0,1,0,"5116",0,0,0,3880,0,1,1,1,6,0,511601,0,5,0,0,1,0,0,0,0,0,"Apr 2020",29,3,4,0,5
"EVANSTON GARDENS",0,0,0,0,3,0,"5116",0,0,0,3892,0,0,1,0,0,0,511602,0,2,0,0,0,1,0,0,0,0,"Apr 2020",14,1,1,0,5
"EVANSTON PARK",0,0,0,0,2,4,"5116",0,0,0,3904,0,0,1,0,1,0,511603,0,0,0,0,0,2,0,0,0,0,"Apr 2020",17,0,5,0,2
"HILLIER",0,0,0,0,0,0,"5116",0,0,0,3920,0,0,0,0,0,0,511605,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"ANGLE VALE",0,0,0,0,2,0,"5117",0,0,0,3931,0,0,0,0,3,0,511701,0,1,0,0,1,1,0,0,0,0,"Apr 2020",28,1,18,0,1
"GAWLER",0,0,0,0,2,0,"5118",0,0,0,3949,0,0,0,1,4,0,511803,0,2,0,1,1,0,0,0,0,0,"Apr 2020",14,0,2,0,1
"WOODVILLE",0,1,0,0,0,1,"5011",0,0,0,395,0,0,3,0,2,0,501101,0,2,0,0,0,0,0,0,0,0,"Apr 2020",13,0,2,0,2
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3961,0,0,0,0,0,0,511804,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,2,0,0,0
"ANDREWS FARM",0,0,0,0,3,0,"5114",0,1,0,3973,0,0,3,0,0,0,511401,0,10,0,0,1,2,2,0,0,0,"Apr 2020",31,1,2,0,6
"BLAKEVIEW",0,2,0,0,5,0,"5114",0,1,1,3985,0,0,2,0,1,0,511402,0,3,0,1,0,1,2,0,0,0,"Apr 2020",32,1,7,0,5
"CRAIGMORE",0,1,0,0,0,0,"5114",0,0,0,3997,0,0,1,0,1,0,511403,0,4,0,0,1,0,1,0,1,0,"Apr 2020",12,0,1,0,1
"KINGSFORD",0,0,0,0,0,0,"5118",0,0,0,4026,0,0,0,0,0,0,511811,0,0,0,0,0,1,0,0,0,0,"Apr 2020",1,0,0,0,0
"WARD BELT",0,0,0,0,0,0,"5118",0,0,0,4038,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"PENFIELD GARDENS",0,0,0,0,0,1,"5121",0,0,0,4048,0,0,0,0,0,0,512103,0,0,0,0,0,0,1,0,0,0,"Apr 2020",2,0,0,0,0
"GOLDEN GROVE",0,0,0,0,0,2,"5125",0,2,0,4060,0,0,1,0,3,0,512501,0,2,0,0,0,0,0,0,0,0,"Apr 2020",19,0,5,0,4
"WOODVILLE PARK",0,0,0,0,0,0,"5011",0,0,0,407,0,0,1,1,1,0,501102,0,0,0,0,0,0,0,0,0,0,"Apr 2020",5,0,1,0,1
"GREENWITH",0,0,0,0,0,0,"5125",0,0,0,4072,0,0,0,0,1,0,512502,0,1,0,0,0,0,1,0,0,0,"Apr 2020",3,0,0,0,0
"FAIRVIEW PARK",0,0,0,0,1,0,"5126",0,0,0,4088,0,0,0,0,0,0,512601,0,0,0,1,0,0,1,0,0,0,"Apr 2020",6,0,2,0,1
"SURREY DOWNS",0,0,0,0,0,0,"5126",0,0,0,4100,0,0,0,0,0,0,512602,0,3,0,0,0,0,0,0,0,0,"Apr 2020",10,0,4,0,3
"YATALA VALE",0,0,0,0,0,0,"5126",0,0,0,4109,0,0,1,0,0,0,512603,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"WYNN VALE",0,0,0,0,1,0,"5127",0,0,0,4118,0,0,0,0,0,0,512701,0,1,0,0,0,0,0,0,0,0,"Apr 2020",4,0,2,0,0
"HOUGHTON",0,0,0,0,0,0,"5131",0,0,0,4126,0,0,0,0,0,0,513103,0,1,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"SHEIDOW PARK",0,0,0,0,2,0,"5158",0,0,1,4145,0,0,0,1,1,0,515803,0,0,0,0,0,0,1,0,0,0,"Apr 2020",9,0,3,0,0
"TROTT PARK",0,0,0,0,0,0,"5158",0,0,0,4157,0,0,1,0,0,0,515804,0,0,0,0,0,0,1,0,0,0,"Apr 2020",4,1,1,0,0
"ASHTON",0,0,0,0,0,0,"5137",0,0,0,4164,0,0,0,0,0,0,513701,0,0,0,0,1,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"BASKET RANGE",0,0,0,0,0,0,"5138",0,0,0,4172,0,0,0,0,0,0,513801,0,1,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"HEATHFIELD",0,0,0,0,0,0,"5153",0,0,0,4180,0,0,0,0,0,0,515301,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,1,1,0,0
"JUPITER CREEK",0,0,0,0,0,0,"5153",0,0,0,4184,0,0,0,0,0,0,515313,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"BRIDGEWATER",0,0,0,0,0,0,"5155",0,0,0,4197,0,0,0,0,0,0,515501,0,1,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,1
"WOODVILLE SOUTH",0,1,1,0,5,0,"5011",0,0,0,420,0,0,0,0,0,0,501103,0,3,0,0,0,0,0,1,0,0,"Apr 2020",18,1,4,0,2
"MOUNT GEORGE",0,0,0,0,0,0,"5155",0,0,0,4201,0,1,0,0,0,0,515502,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"CAREY GULLY",0,1,0,0,0,0,"5144",0,0,0,4253,0,0,0,0,0,0,514401,0,1,0,0,0,0,0,1,1,0,"Apr 2020",5,0,1,0,0
