SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"WATTLE PARK",0,0,0,0,0,0,"5066",0,0,0,2497,0,0,0,0,0,0,506607,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,0,0,1
"BEULAH PARK",0,0,0,0,1,0,"5067",0,0,0,2509,0,0,0,0,0,0,506701,0,0,0,0,0,3,1,0,0,0,"Mar 2020",8,0,3,0,0
"KENT TOWN",0,0,0,0,3,0,"5067",0,1,0,2521,0,0,1,0,5,1,506702,0,2,0,0,2,0,0,0,0,0,"Mar 2020",23,1,5,0,2
"ALBERTON",0,0,0,0,1,0,"5014",0,0,0,253,0,0,0,0,1,0,501401,0,1,0,0,0,0,0,0,0,0,"Mar 2020",10,0,6,0,1
"NORWOOD",0,0,0,0,3,0,"5067",0,0,0,2533,0,0,1,0,6,0,506703,0,3,0,0,1,3,1,0,0,0,"Mar 2020",37,1,9,0,9
"BEDFORD PARK",0,2,0,0,2,0,"5042",0,0,0,2545,0,0,0,1,0,0,504201,0,6,0,1,0,2,0,0,0,0,"Mar 2020",29,0,5,2,8
"CLOVELLY PARK",0,0,0,0,3,0,"5042",0,0,0,2558,0,0,0,0,0,0,504202,0,2,0,0,0,4,1,0,0,0,"Mar 2020",18,2,3,0,3
"PASADENA",0,0,0,0,0,0,"5042",0,0,0,2570,0,0,0,0,3,0,504203,0,1,0,0,0,0,0,0,0,0,"Mar 2020",9,1,2,0,2
"ST MARYS",0,0,1,0,0,0,"5042",0,0,0,2582,0,0,1,0,16,0,504204,0,1,0,0,0,5,1,0,0,0,"Mar 2020",43,0,15,0,3
"TONSLEY",0,1,0,0,1,0,"5042",0,0,0,2594,0,0,0,1,0,0,504205,0,0,0,0,0,0,0,0,0,0,"Mar 2020",5,0,1,0,1
"ASCOT PARK",0,0,0,0,2,0,"5043",0,2,0,2605,0,0,2,1,3,0,504301,0,3,0,0,1,4,2,0,0,0,"Mar 2020",23,1,1,0,1
"MARION",0,0,0,0,3,0,"5043",0,0,0,2617,0,0,0,1,3,0,504302,0,2,0,0,0,2,0,0,0,0,"Mar 2020",18,0,5,1,1
"PARA VISTA",0,0,0,0,2,0,"5093",0,0,0,2629,0,0,2,0,1,1,509301,0,2,0,0,0,1,0,0,1,0,"Mar 2020",14,1,0,0,3
"VALLEY VIEW",0,0,0,0,1,0,"5093",1,0,1,2641,0,0,2,0,0,0,509302,0,1,0,0,0,0,1,0,1,0,"Mar 2020",22,0,8,0,6
"CHELTENHAM",0,0,0,0,5,0,"5014",0,0,0,265,0,0,2,0,0,0,501403,0,0,0,0,0,0,0,0,1,0,"Mar 2020",12,0,1,0,3
"CAVAN",0,0,0,0,1,0,"5094",0,0,0,2653,0,0,0,1,1,0,509401,0,0,0,0,0,0,0,0,0,0,"Mar 2020",16,0,12,0,1
"DRY CREEK",0,0,0,0,1,0,"5094",0,0,0,2665,0,6,1,0,1,0,509402,0,1,0,0,0,0,1,0,0,0,"Mar 2020",21,0,9,0,1
"GEPPS CROSS",0,0,0,0,2,0,"5094",0,0,0,2677,0,0,1,1,10,0,509403,0,1,0,0,0,4,4,1,0,0,"Mar 2020",37,3,3,0,7
"MAWSON LAKES",0,1,1,1,20,0,"5095",0,3,0,2689,0,0,2,1,8,2,509503,0,8,0,0,1,0,11,0,0,0,"Mar 2020",94,4,19,0,12
"CASTAMBUL",0,0,0,0,0,0,"5076",0,0,0,2692,0,0,0,0,0,0,507602,0,0,0,0,0,1,0,0,0,0,"Mar 2020",2,0,0,0,1
"COLLINSWOOD",0,0,0,0,0,0,"5081",0,0,0,2702,0,0,0,0,0,1,508101,0,1,0,0,0,1,0,0,0,0,"Mar 2020",4,0,1,0,0
"GILBERTON",0,0,0,0,1,0,"5081",0,0,0,2714,0,0,1,0,0,0,508102,0,2,0,0,0,0,0,0,0,0,"Mar 2020",17,0,4,0,9
"MEDINDIE",0,0,0,0,2,0,"5081",0,0,0,2725,0,0,1,0,0,0,508103,0,1,0,0,0,1,1,0,0,0,"Mar 2020",9,0,2,0,1
"NORTHFIELD",0,0,0,0,1,0,"5085",0,2,0,2745,0,0,2,0,1,0,508503,0,1,0,0,0,0,4,0,0,0,"Mar 2020",22,2,4,0,5
"NORTHGATE",0,1,0,0,2,0,"5085",0,0,0,2756,0,0,0,0,2,0,508504,0,1,0,0,0,0,0,0,0,0,"Mar 2020",8,0,1,0,1
"HENDON",0,0,0,0,1,0,"5014",0,0,0,276,0,0,1,1,0,0,501404,0,0,0,0,0,1,0,0,0,0,"Mar 2020",10,1,2,0,3
"GILLES PLAINS",0,1,0,0,3,0,"5086",0,0,0,2772,0,0,2,0,3,0,508601,0,3,0,0,0,1,2,0,0,0,"Mar 2020",32,2,9,0,6
"GREENACRES",0,2,0,0,1,0,"5086",0,0,0,2784,0,0,0,0,2,0,508602,0,1,0,0,0,0,1,0,0,0,"Mar 2020",16,0,6,0,3
"HAMPSTEAD GARDENS",0,0,0,0,0,0,"5086",0,0,0,2796,0,0,0,0,0,0,508603,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,1,0,0
"HILLCREST",0,0,0,0,4,0,"5086",0,0,0,2808,0,0,1,1,3,0,508604,0,0,0,0,0,1,0,1,0,0,"Mar 2020",17,0,2,0,4
"MANNINGHAM",0,0,0,0,1,1,"5086",0,0,0,2820,0,3,0,0,0,0,508605,0,0,0,0,0,0,1,0,0,0,"Mar 2020",7,0,0,0,1
"OAKDEN",0,1,0,0,2,0,"5086",0,0,0,2832,0,0,0,1,0,0,508606,0,3,0,0,0,2,0,0,0,0,"Mar 2020",9,0,0,0,0
"KLEMZIG",0,1,0,0,10,0,"5087",0,0,1,2844,0,0,2,1,2,0,508701,0,3,0,0,2,1,2,0,0,0,"Mar 2020",46,1,6,0,14
"SKYE",0,0,0,0,0,0,"5072",0,0,0,2855,0,0,1,0,0,0,507204,0,0,0,0,0,1,0,0,0,0,"Mar 2020",2,0,0,0,0
"TERINGIE",0,0,0,0,0,0,"5072",0,0,0,2861,0,0,0,0,0,0,507205,0,0,0,0,0,0,0,0,0,0,"Mar 2020",2,0,1,0,1
"WOODFORDE",0,0,0,0,2,0,"5072",0,0,0,2871,0,0,1,0,0,0,507206,0,0,0,0,0,1,0,0,0,0,"Mar 2020",6,0,2,0,0
"QUEENSTOWN",0,0,0,0,1,0,"5014",0,0,0,288,0,0,0,0,0,0,501405,0,1,0,0,0,1,0,0,0,0,"Mar 2020",6,0,2,0,1
"HECTORVILLE",0,1,0,0,3,0,"5073",0,0,0,2883,0,0,2,0,2,0,507301,0,1,0,0,1,2,1,1,0,0,"Mar 2020",21,0,5,1,1
"ROSTREVOR",0,1,0,0,6,0,"5073",0,0,0,2895,0,0,3,0,0,0,507302,0,2,0,0,0,1,1,0,1,0,"Mar 2020",19,0,0,0,4
"TRANMERE",0,0,0,0,2,0,"5073",0,0,0,2907,0,0,2,1,0,0,507303,0,3,0,0,0,0,2,0,0,0,"Mar 2020",18,0,6,0,2
"CAMPBELLTOWN",0,0,0,1,1,0,"5074",0,0,1,2919,0,0,5,0,1,0,507401,0,5,0,0,0,1,2,1,0,0,"Mar 2020",34,1,8,0,7
"NAILSWORTH",0,0,0,0,0,0,"5083",0,0,0,2931,0,0,0,0,1,0,508302,0,2,0,0,0,0,1,0,0,0,"Mar 2020",7,0,2,0,1
"SEFTON PARK",0,0,0,0,2,0,"5083",0,0,0,2943,0,0,0,0,3,0,508303,0,1,0,0,0,0,0,0,0,0,"Mar 2020",17,1,6,0,4
"BLAIR ATHOL",0,1,0,0,5,0,"5084",0,0,0,2955,0,0,3,3,17,0,508401,0,1,0,0,0,2,4,0,2,0,"Mar 2020",70,1,17,0,14
"KILBURN",0,1,0,0,9,2,"5084",0,2,1,2967,0,1,10,5,14,0,508402,0,9,0,0,2,1,5,1,1,0,"Mar 2020",95,3,16,1,11
"CLEARVIEW",0,0,0,0,2,0,"5085",0,0,0,2980,0,0,4,1,2,0,508501,0,5,0,0,0,1,0,0,0,0,"Mar 2020",21,0,3,0,3
"ENFIELD",0,1,0,0,1,0,"5085",0,0,1,2992,0,0,1,1,2,0,508502,0,5,0,0,0,0,1,0,0,0,"Mar 2020",38,3,12,0,10
"ROYAL PARK",0,0,0,0,10,0,"5014",0,0,1,300,0,0,3,0,1,0,501406,0,1,0,0,2,1,2,0,0,0,"Mar 2020",30,0,4,0,5
"LIGHTSVIEW",0,0,0,0,5,0,"5085",0,0,0,3004,0,0,2,1,0,0,508505,0,1,0,0,0,2,1,0,0,0,"Mar 2020",21,1,6,0,2
"WINDSOR GARDENS",0,1,0,0,3,0,"5087",0,0,0,3016,0,0,0,0,2,0,508702,0,1,0,0,2,0,2,0,0,0,"Mar 2020",23,1,7,0,4
"HOLDEN HILL",0,0,0,0,5,0,"5088",0,0,0,3028,0,0,1,0,4,0,508801,0,2,0,0,2,1,4,0,0,0,"Mar 2020",30,0,10,0,1
"HIGHBURY",0,1,0,0,3,0,"5089",0,0,0,3040,0,0,4,0,1,0,508901,0,2,0,0,1,0,1,0,0,0,"Mar 2020",18,0,2,0,3
"HOPE VALLEY",0,0,0,0,0,1,"5090",0,0,0,3052,0,0,0,1,0,0,509001,0,6,0,1,0,0,1,0,1,0,"Mar 2020",24,0,8,0,5
"BANKSIA PARK",0,0,0,0,1,0,"5091",0,0,0,3064,0,0,3,0,0,0,509101,0,2,0,0,0,1,1,0,0,0,"Mar 2020",10,0,0,0,2
"TEA TREE GULLY",0,1,0,1,1,0,"5091",0,0,0,3076,0,0,1,0,0,0,509102,0,2,0,0,0,0,0,0,0,0,"Mar 2020",9,0,1,0,2
"VISTA",0,0,0,0,3,0,"5091",0,0,0,3085,0,0,0,0,0,0,509103,0,0,0,0,0,0,0,0,0,0,"Mar 2020",3,0,0,0,0
"MODBURY",0,3,0,1,4,0,"5092",0,4,0,3097,0,1,1,2,22,0,509201,0,4,0,0,2,1,3,0,0,0,"Mar 2020",71,1,18,0,4
"MODBURY HEIGHTS",0,0,0,0,1,0,"5092",0,0,0,3109,0,0,1,0,1,0,509202,0,1,0,0,0,0,0,0,0,0,"Mar 2020",8,0,3,0,1
"BIRKENHEAD",0,1,0,0,0,0,"5015",0,0,0,312,0,0,2,0,0,0,501501,0,2,0,0,1,0,2,0,0,0,"Mar 2020",9,0,1,0,0
"MODBURY NORTH",0,0,0,0,3,0,"5092",0,0,0,3121,0,0,0,1,1,0,509203,0,3,0,0,0,0,0,0,0,0,"Mar 2020",13,0,1,0,4
"SAMPSON FLAT",0,0,0,0,0,0,"5114",0,0,0,3125,0,0,1,0,0,0,511407,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,0,0,0
"SMITHFIELD",0,1,0,0,19,2,"5114",0,2,0,3135,0,3,1,2,36,0,511408,0,11,0,0,1,2,4,0,0,0,"Mar 2020",143,0,41,0,18
"SMITHFIELD PLAINS",0,4,0,0,5,0,"5114",0,0,0,3147,0,0,5,1,1,0,511409,0,6,0,0,0,0,4,2,0,0,"Mar 2020",47,1,9,0,9
"KUDLA",0,0,0,0,0,0,"5115",0,0,0,3166,0,0,1,0,0,0,511501,0,0,0,0,0,0,1,0,0,0,"Mar 2020",3,0,1,0,0
"MUNNO PARA",0,0,0,1,3,2,"5115",0,0,0,3178,0,0,0,1,4,0,511502,0,10,0,0,1,1,1,0,0,0,"Mar 2020",56,2,16,0,14
"SALISBURY HEIGHTS",0,1,0,0,1,0,"5109",0,0,0,3200,0,0,1,0,1,0,510903,0,2,0,0,0,1,1,1,0,0,"Mar 2020",16,1,3,0,3
"SALISBURY PARK",0,1,0,0,1,0,"5109",0,0,0,3212,0,0,0,0,1,0,510904,0,3,0,0,0,0,0,0,0,0,"Mar 2020",8,0,1,0,1
"SALISBURY PLAIN",0,0,0,0,1,0,"5109",0,0,0,3224,0,0,0,0,8,0,510905,0,0,0,0,0,0,1,0,0,0,"Mar 2020",15,1,4,0,0
"BOLIVAR",0,0,0,0,0,0,"5110",0,0,0,3236,0,0,0,0,7,0,511001,0,2,0,0,0,0,0,0,0,0,"Mar 2020",30,0,21,0,0
"ETHELTON",0,0,0,0,1,0,"5015",0,0,0,324,0,0,3,0,0,0,501502,0,0,0,0,0,0,2,0,1,0,"Mar 2020",10,0,2,0,1
"ELIZABETH VALE",0,3,0,0,1,0,"5112",0,0,0,3248,0,0,2,2,0,0,511205,0,7,0,0,0,0,4,0,0,0,"Mar 2020",34,1,5,0,9
"HILLBANK",0,0,0,0,7,0,"5112",0,0,0,3260,0,0,3,0,14,0,511206,0,1,0,0,0,0,2,0,0,0,"Mar 2020",68,1,36,0,4
"DAVOREN PARK",0,1,0,0,3,0,"5113",0,2,0,3272,0,0,6,4,7,1,511306,0,16,0,0,0,2,4,0,2,0,"Mar 2020",81,4,18,0,11
"EDINBURGH NORTH",0,0,0,0,1,0,"5113",0,0,0,3283,0,1,0,0,0,0,511305,0,2,0,1,1,1,1,0,0,0,"Mar 2020",10,0,1,0,1
"ELIZABETH DOWNS",0,2,0,2,3,3,"5113",0,1,1,3295,0,0,1,1,1,1,511301,0,14,0,0,0,0,3,0,0,0,"Mar 2020",57,3,12,0,9
"ELIZABETH NORTH",0,1,0,0,2,1,"5113",0,2,0,3307,0,1,3,1,2,0,511303,0,10,0,0,1,2,1,0,0,0,"Mar 2020",37,1,2,0,7
"ELIZABETH PARK",0,1,0,0,3,1,"5113",0,1,0,3319,0,0,2,1,5,0,511304,0,8,0,1,0,1,0,0,0,0,"Mar 2020",43,1,9,0,9
"BURTON",0,2,0,1,4,1,"5110",0,0,0,3331,0,0,0,0,2,0,511002,0,4,0,0,0,1,2,0,0,0,"Mar 2020",34,2,10,0,5
"DIREK",0,1,0,0,1,0,"5110",0,0,0,3343,0,0,1,0,0,0,511003,0,0,0,0,0,0,1,0,0,0,"Mar 2020",8,0,4,0,0
"GLANVILLE",0,0,0,0,3,0,"5015",0,1,0,336,0,0,0,0,0,0,501503,0,0,0,0,0,0,0,0,0,0,"Mar 2020",6,0,1,0,1
"ST KILDA",0,0,0,0,1,0,"5110",0,0,0,3361,0,0,0,0,0,0,511004,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,0,0,0
"WATERLOO CORNER",0,1,0,0,0,0,"5110",0,0,0,3372,0,0,0,0,0,1,511005,0,0,0,0,0,2,1,0,0,1,"Mar 2020",8,0,1,0,1
"EDINBURGH",0,1,0,0,0,0,"5111",0,0,0,3383,0,0,0,0,0,0,511101,0,2,0,0,0,0,0,0,0,0,"Mar 2020",5,0,0,0,2
"ELIZABETH",0,0,0,0,9,0,"5112",0,1,0,3395,0,0,1,4,49,1,511201,0,5,0,1,3,1,2,0,1,0,"Mar 2020",112,1,15,0,18
"ELIZABETH EAST",0,0,0,0,9,1,"5112",0,1,0,3407,0,0,5,4,0,0,511202,0,7,0,0,3,2,2,0,2,0,"Mar 2020",53,2,5,0,10
"ELIZABETH GROVE",0,0,0,0,2,1,"5112",0,0,0,3419,0,0,4,0,0,0,511203,0,5,0,0,1,1,2,0,0,0,"Mar 2020",23,2,1,0,4
"ELIZABETH SOUTH",0,2,1,0,6,0,"5112",0,2,0,3431,0,1,6,1,14,1,511204,0,11,0,0,0,4,3,1,0,0,"Mar 2020",87,3,15,0,16
"POORAKA",0,2,0,0,5,0,"5095",0,2,0,3443,0,0,6,1,7,1,509501,0,2,0,0,3,3,4,0,1,0,"Mar 2020",64,2,15,0,10
"GULFVIEW HEIGHTS",0,0,0,0,4,1,"5096",0,0,0,3455,0,0,0,0,0,0,509603,0,2,0,0,0,1,3,0,0,0,"Mar 2020",14,2,0,0,1
"PARA HILLS",0,0,3,0,4,0,"5096",0,0,0,3467,0,1,5,0,2,0,509601,0,10,0,0,0,2,4,2,0,0,"Mar 2020",62,1,17,0,11
"PARA HILLS WEST",0,1,0,0,1,0,"5096",0,0,1,3479,0,1,2,0,4,0,509602,0,1,0,0,0,1,2,0,0,0,"Mar 2020",35,1,15,0,5
"ANGLE PARK",0,0,0,0,2,0,"5010",0,0,0,348,0,0,0,0,0,0,501001,0,2,0,0,0,1,0,0,0,0,"Mar 2020",14,0,7,0,2
"REDWOOD PARK",0,0,0,0,5,0,"5097",0,0,0,3491,0,0,1,0,0,0,509701,0,0,0,0,0,0,1,0,0,0,"Mar 2020",10,0,1,0,2
"NORTH ADELAIDE",0,0,0,0,7,0,"5006",0,0,1,35,0,0,1,0,3,0,500601,0,4,0,0,2,4,3,0,1,0,"Mar 2020",58,3,20,0,9
"RIDGEHAVEN",0,0,0,0,1,0,"5097",0,0,0,3503,0,0,0,0,2,0,509702,0,2,0,0,0,3,0,0,0,0,"Mar 2020",14,0,4,0,2
"ST AGNES",0,0,0,0,3,1,"5097",0,0,0,3515,0,0,0,0,1,0,509703,0,2,0,0,0,0,0,0,0,0,"Mar 2020",17,0,5,0,5
"INGLE FARM",0,2,0,0,12,0,"5098",0,1,0,3527,0,0,3,0,4,0,509801,0,6,0,0,1,1,3,0,2,0,"Mar 2020",62,5,14,0,8
"WALKLEY HEIGHTS",0,0,0,0,1,0,"5098",0,0,0,3539,0,0,0,0,0,0,509802,0,1,0,0,0,0,1,0,0,0,"Mar 2020",4,0,0,0,1
"PARAFIELD",0,0,0,0,2,0,"5106",0,0,0,3551,0,0,0,0,5,0,510601,0,1,0,0,0,0,1,0,0,0,"Mar 2020",12,0,1,0,2
"SALISBURY SOUTH",0,0,0,0,1,0,"5106",0,0,0,3562,0,0,0,0,0,0,510602,0,0,0,0,0,0,0,0,0,0,"Mar 2020",2,0,0,0,1
"GREEN FIELDS",0,0,0,0,1,0,"5107",0,0,0,3572,0,0,0,0,0,0,510701,0,1,0,0,0,0,0,0,0,0,"Mar 2020",6,1,2,0,1
"PARAFIELD GARDENS",0,4,0,0,7,2,"5107",0,3,0,3584,0,0,5,3,15,0,510702,0,11,0,0,0,2,3,0,0,0,"Mar 2020",85,2,12,0,16
"PARALOWIE",0,0,0,0,15,4,"5108",0,1,1,3596,0,0,7,4,19,0,510801,0,10,0,1,0,2,3,1,2,0,"Mar 2020",100,1,19,0,10
"FERRYDEN PARK",0,0,0,0,5,0,"5010",0,0,0,360,0,0,8,0,0,0,501002,0,6,0,0,0,0,0,0,0,0,"Mar 2020",33,2,4,0,8
"SALISBURY",0,4,2,0,9,1,"5108",0,1,0,3609,0,0,8,5,45,0,510802,0,19,0,0,3,2,6,1,0,0,"Mar 2020",166,6,30,0,24
"SALISBURY DOWNS",0,1,0,0,8,0,"5108",0,2,0,3621,0,0,3,0,25,0,510803,0,5,0,0,1,0,5,1,0,0,"Mar 2020",88,2,25,0,10
"SALISBURY NORTH",0,4,0,0,9,2,"5108",0,0,0,3633,0,0,8,3,1,0,510804,0,18,0,0,0,0,4,1,0,0,"Mar 2020",68,0,5,0,13
"BRAHMA LODGE",0,2,0,0,0,0,"5109",0,1,0,3645,0,0,1,0,0,1,510901,0,4,0,0,0,0,2,0,0,0,"Mar 2020",20,2,4,0,3
"SALISBURY EAST",0,0,0,0,2,0,"5109",0,1,0,3657,0,0,2,0,0,1,510902,0,5,0,0,0,1,2,0,0,0,"Mar 2020",24,1,4,0,5
"VALE PARK",0,0,0,0,0,0,"5081",0,0,0,3669,0,0,2,0,0,0,508105,0,0,0,0,0,1,0,0,0,0,"Mar 2020",6,0,3,0,0
"WALKERVILLE",0,0,0,0,2,0,"5081",0,1,0,3681,0,0,2,0,1,0,508106,0,1,0,4,0,1,0,0,0,0,"Mar 2020",18,0,4,0,2
"FITZROY",0,0,0,0,2,0,"5082",0,0,0,3691,0,0,0,0,0,0,508201,0,0,0,0,0,0,1,0,0,0,"Mar 2020",3,0,0,0,0
"OVINGHAM",0,0,0,0,2,0,"5082",0,0,0,3702,0,0,0,0,0,0,508202,0,0,0,0,0,1,0,0,0,0,"Mar 2020",8,1,1,0,3
"PROSPECT",0,0,0,1,16,0,"5082",0,1,0,3715,0,0,8,0,13,0,508203,0,5,0,1,4,5,5,0,1,0,"Mar 2020",93,3,20,0,10
"REGENCY PARK",0,0,0,0,1,0,"5010",0,0,0,372,0,0,0,0,0,0,501003,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,0,0,0
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3727,0,0,0,0,1,0,508204,0,0,0,0,0,0,0,0,0,0,"Mar 2020",8,0,7,0,0
"BROADVIEW",0,0,0,0,1,0,"5083",0,0,0,3739,0,0,0,0,2,0,508301,0,0,0,0,0,0,0,0,0,0,"Mar 2020",16,0,12,0,1
"CHERRYVILLE",0,0,0,0,0,0,"5134",0,0,0,3746,0,0,0,0,0,0,513402,0,2,0,0,0,0,0,0,0,0,"Mar 2020",2,0,0,0,0
"NORTON SUMMIT",0,0,0,0,0,0,"5136",0,0,0,3753,0,0,0,0,0,0,513601,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,1,0,0
"WILLASTON",0,0,0,0,0,1,"5118",0,2,0,3765,0,0,0,0,0,0,511813,0,4,0,0,5,0,3,0,0,0,"Mar 2020",24,0,6,0,3
"BUCKLAND PARK",0,0,0,0,0,0,"5120",0,0,0,3774,0,0,0,0,0,0,512002,0,1,0,0,0,0,0,0,0,0,"Mar 2020",1,0,0,0,0
"VIRGINIA",0,0,0,1,1,1,"5120",0,0,0,3785,0,0,0,0,0,0,512001,0,1,0,0,0,3,0,0,0,0,"Mar 2020",15,1,5,0,2
"GAWLER EAST",0,0,0,0,2,0,"5118",0,0,0,3798,0,0,2,1,0,0,511805,0,1,0,0,0,0,2,0,0,0,"Mar 2020",13,0,2,0,3
"GAWLER SOUTH",0,0,0,0,1,0,"5118",0,0,0,3814,0,0,0,1,0,0,511807,0,5,0,0,0,1,0,0,0,0,"Mar 2020",18,0,3,0,7
"GAWLER WEST",0,0,0,0,0,0,"5118",0,0,0,3826,0,0,1,0,0,0,511808,0,1,0,0,0,0,1,0,0,0,"Mar 2020",9,0,3,0,3
"EYRE",0,0,0,0,1,0,"5121",0,0,0,3837,0,0,0,0,3,0,512104,0,2,0,0,0,0,1,0,0,0,"Mar 2020",8,0,1,0,0
"ST CLAIR",0,0,0,0,5,1,"5011",0,2,0,384,0,0,1,1,3,0,501105,0,1,0,0,2,3,1,0,1,0,"Mar 2020",23,0,2,0,0
"PENFIELD",0,0,0,0,0,0,"5121",0,0,0,3854,0,0,1,0,0,0,512102,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,0,0,0
"MUNNO PARA WEST",0,0,0,0,1,0,"5115",0,0,0,3869,0,0,2,1,0,0,511504,0,8,0,2,0,0,1,0,0,0,"Mar 2020",23,1,2,0,5
"EVANSTON",0,0,0,0,0,0,"5116",0,1,0,3881,0,1,3,0,6,0,511601,0,1,0,0,1,0,0,0,0,0,"Mar 2020",24,1,7,0,3
"EVANSTON GARDENS",0,3,0,0,1,0,"5116",0,0,0,3893,0,0,0,0,0,0,511602,0,0,0,0,0,0,2,0,0,0,"Mar 2020",12,0,0,0,6
"EVANSTON PARK",0,0,0,0,2,0,"5116",0,0,0,3905,0,0,1,0,4,0,511603,0,0,0,0,0,0,0,0,0,0,"Mar 2020",15,0,8,0,0
"EVANSTON SOUTH",0,0,0,0,6,0,"5116",0,0,0,3913,0,0,0,0,0,0,511604,0,0,0,0,0,2,2,0,0,0,"Mar 2020",14,0,0,0,4
"HILLIER",0,0,0,0,0,0,"5116",0,0,0,3921,0,0,0,0,0,0,511605,0,0,0,0,0,0,0,0,0,0,"Mar 2020",2,0,2,0,0
"ANGLE VALE",0,0,0,0,3,0,"5117",0,0,0,3932,0,0,1,0,7,0,511701,0,0,0,0,0,2,0,0,0,0,"Mar 2020",32,2,17,0,0
"BUCHFELDE",0,0,0,0,0,0,"5118",0,0,0,3936,0,0,0,0,0,0,511802,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,1,0,0,0
"GAWLER",0,0,0,0,2,0,"5118",0,0,0,3950,0,2,1,1,5,0,511803,0,0,0,0,2,0,0,0,1,0,"Mar 2020",30,1,8,0,7
"WOODVILLE",0,2,0,1,2,1,"5011",0,0,0,396,0,0,0,0,10,0,501101,0,1,0,0,0,0,0,1,0,0,"Mar 2020",22,0,3,0,1
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3962,0,0,0,1,0,0,511804,0,0,0,0,0,0,0,0,0,0,"Mar 2020",2,0,1,0,0
"ANDREWS FARM",0,1,1,0,8,0,"5114",0,0,0,3974,0,0,2,1,0,0,511401,0,7,0,2,1,0,3,3,1,0,"Mar 2020",46,0,8,0,8
"BLAKEVIEW",0,2,0,0,7,3,"5114",0,0,0,3986,0,0,4,0,1,0,511402,0,5,0,0,0,3,5,0,1,0,"Mar 2020",46,2,7,0,6
"CRAIGMORE",0,0,0,0,7,0,"5114",0,1,0,3998,0,0,2,0,2,0,511403,0,5,0,1,2,7,2,0,0,0,"Mar 2020",39,0,1,0,9
"HUMBUG SCRUB",0,0,0,0,0,1,"5114",0,0,0,4013,0,0,0,1,0,0,511405,0,0,0,0,0,0,0,0,0,0,"Mar 2020",2,0,0,0,0
"ONE TREE HILL",0,0,0,0,0,0,"5114",0,0,0,4022,0,0,0,0,0,0,511406,0,0,0,0,1,0,0,0,0,0,"Mar 2020",1,0,0,0,0
"WARD BELT",0,0,0,0,0,0,"5118",0,0,0,4039,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,1,0,0
"PENFIELD GARDENS",0,0,0,0,1,1,"5121",0,0,0,4049,0,0,0,0,0,0,512103,0,0,0,0,0,0,1,0,1,0,"Mar 2020",4,0,0,0,0
"GOLDEN GROVE",0,1,2,0,5,0,"5125",0,0,0,4061,0,0,1,2,3,0,512501,0,5,0,0,1,3,3,2,0,0,"Mar 2020",41,1,6,0,6
"GREENWITH",0,0,0,0,1,0,"5125",0,0,0,4073,0,1,0,1,1,0,512502,0,3,0,0,0,1,0,1,0,0,"Mar 2020",12,1,0,0,2
"WOODVILLE PARK",0,0,0,0,0,0,"5011",0,0,0,408,0,0,0,0,4,0,501102,0,0,0,0,0,1,0,0,0,0,"Mar 2020",11,0,5,0,1
"FAIRVIEW PARK",0,0,0,0,3,0,"5126",0,0,0,4089,0,0,0,0,0,0,512601,0,1,0,2,0,0,1,0,0,0,"Mar 2020",9,0,2,0,0
"SURREY DOWNS",0,0,0,0,2,0,"5126",0,0,0,4101,0,0,1,0,1,0,512602,0,1,0,0,0,1,0,0,0,0,"Mar 2020",17,0,9,0,2
"WYNN VALE",0,0,0,1,0,0,"5127",0,0,0,4119,0,0,0,0,0,0,512701,0,3,0,0,0,0,1,0,0,0,"Mar 2020",10,0,2,0,3
"PARACOMBE",0,0,0,0,0,0,"5132",0,0,0,4134,0,0,0,0,0,0,513201,0,0,0,0,0,0,0,0,0,0,"Mar 2020",1,0,1,0,0
"SHEIDOW PARK",0,1,0,0,1,0,"5158",0,0,0,4146,0,0,0,0,2,0,515803,0,6,0,0,0,0,0,1,0,0,"Mar 2020",18,0,5,0,2
"TROTT PARK",0,0,0,0,0,0,"5158",0,0,0,4158,0,0,0,0,0,0,515804,0,0,0,0,1,0,1,0,0,0,"Mar 2020",3,0,0,0,1
