SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"NORWOOD",0,0,0,0,5,0,"5067",0,0,0,2525,0,1,3,0,4,0,506703,0,1,0,1,3,2,2,0,0,0,"Nov 2019",44,2,11,0,9
"BEDFORD PARK",0,0,0,0,1,0,"5042",0,0,0,2537,0,0,0,0,0,0,504201,0,4,0,2,0,0,0,0,0,0,"Nov 2019",12,1,0,0,4
"CLOVELLY PARK",0,1,0,0,3,0,"5042",0,0,1,2550,0,0,0,0,0,0,504202,0,4,0,1,0,0,0,0,0,0,"Nov 2019",12,0,2,0,0
"PASADENA",0,1,0,0,1,0,"5042",0,0,0,2562,0,1,0,0,2,0,504203,0,2,0,0,1,0,0,0,0,0,"Nov 2019",13,0,1,0,4
"CHELTENHAM",0,0,0,0,2,0,"5014",0,0,0,257,0,0,0,0,0,0,501403,0,0,0,0,0,0,1,0,0,0,"Nov 2019",7,0,4,0,0
"ST MARYS",0,2,0,0,0,0,"5042",0,0,0,2574,0,0,2,2,5,0,504204,0,0,0,0,3,2,0,0,0,0,"Nov 2019",34,1,13,0,4
"TONSLEY",0,0,0,0,2,0,"5042",0,0,0,2586,0,0,1,0,0,0,504205,0,0,0,0,0,0,0,0,0,0,"Nov 2019",3,0,0,0,0
"ASCOT PARK",0,0,0,0,0,0,"5043",0,0,0,2597,0,1,0,0,5,0,504301,0,1,0,0,0,1,0,0,0,0,"Nov 2019",11,1,0,0,2
"MARION",0,0,0,0,6,0,"5043",0,0,0,2609,0,0,2,0,4,0,504302,0,0,0,0,1,2,0,0,1,0,"Nov 2019",29,2,7,0,4
"PARA VISTA",0,0,0,0,2,0,"5093",0,2,1,2621,0,0,1,1,1,0,509301,0,0,0,0,0,1,2,0,0,0,"Nov 2019",17,0,2,0,4
"VALLEY VIEW",0,1,0,1,2,0,"5093",1,0,0,2633,0,0,0,0,0,0,509302,0,1,0,0,0,0,1,1,0,0,"Nov 2019",21,1,9,0,3
"CAVAN",0,1,0,0,0,0,"5094",0,0,0,2645,0,0,0,3,0,0,509401,0,1,0,0,0,1,0,0,0,0,"Nov 2019",21,1,12,0,2
"DRY CREEK",0,0,0,0,0,0,"5094",0,0,0,2657,0,7,0,0,0,0,509402,0,0,0,0,0,0,3,0,0,0,"Nov 2019",20,0,9,0,1
"GEPPS CROSS",0,1,0,0,6,0,"5094",0,0,0,2669,0,0,2,0,3,0,509403,0,0,0,0,0,0,4,0,1,0,"Nov 2019",22,0,4,0,1
"MAWSON LAKES",0,1,0,0,16,0,"5095",0,0,0,2681,0,2,2,2,3,1,509503,0,5,0,1,3,1,4,0,0,0,"Nov 2019",79,2,25,0,11
"HENDON",0,0,0,0,0,0,"5014",0,0,0,269,0,0,2,0,0,0,501404,0,2,0,0,0,0,0,0,0,0,"Nov 2019",10,0,4,0,2
"COLLINSWOOD",0,0,0,0,0,0,"5081",0,0,0,2694,0,0,1,0,0,0,508101,0,0,0,0,0,0,0,0,0,0,"Nov 2019",4,0,3,0,0
"NORTH ADELAIDE",0,1,0,0,6,0,"5006",0,0,0,27,0,1,2,2,2,0,500601,0,7,0,1,4,0,5,0,1,0,"Nov 2019",59,3,10,1,13
"GILBERTON",0,0,0,0,2,0,"5081",0,0,0,2706,0,0,1,0,1,0,508102,0,0,0,0,0,0,0,0,0,0,"Nov 2019",10,0,1,0,5
"MEDINDIE",0,0,0,0,1,0,"5081",0,0,0,2718,0,0,1,0,0,0,508103,0,1,0,0,0,1,1,0,0,0,"Nov 2019",6,0,0,0,1
"MEDINDIE GARDENS",0,0,0,0,0,0,"5081",0,0,0,2728,0,0,0,0,0,0,508104,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"NORTHFIELD",0,5,0,0,1,0,"5085",0,0,0,2737,0,0,5,3,0,0,508503,0,5,0,0,1,0,0,1,1,0,"Nov 2019",27,3,1,0,1
"NORTHGATE",0,0,0,1,0,0,"5085",0,0,0,2749,0,0,0,0,2,0,508504,0,0,0,0,0,0,0,0,0,0,"Nov 2019",4,0,0,0,1
"GILLES PLAINS",0,0,0,1,0,0,"5086",0,0,0,2764,0,3,2,1,8,0,508601,0,5,0,0,1,2,1,0,0,0,"Nov 2019",37,0,9,1,3
"GREENACRES",0,0,0,0,3,0,"5086",0,0,0,2776,0,0,2,1,6,0,508602,0,1,0,0,0,0,0,1,0,0,"Nov 2019",34,0,13,0,7
"HAMPSTEAD GARDENS",0,0,0,0,0,0,"5086",0,0,0,2788,0,0,1,0,0,0,508603,0,1,0,0,0,1,0,0,0,0,"Nov 2019",4,0,1,0,0
"QUEENSTOWN",0,0,0,0,1,0,"5014",0,0,0,280,0,0,1,1,2,0,501405,0,4,0,0,0,0,0,0,0,0,"Nov 2019",12,0,2,0,1
"HILLCREST",0,0,0,0,2,0,"5086",0,0,0,2800,0,0,4,0,0,0,508604,0,1,0,0,0,1,0,0,0,0,"Nov 2019",11,0,2,0,1
"MANNINGHAM",0,0,0,0,1,0,"5086",0,0,0,2812,0,0,2,0,0,0,508605,0,0,0,0,0,0,0,0,0,0,"Nov 2019",4,0,0,0,1
"OAKDEN",0,0,0,0,0,1,"5086",0,0,0,2824,0,1,1,1,0,0,508606,0,0,0,0,0,2,0,0,0,0,"Nov 2019",12,2,1,0,3
"KLEMZIG",0,1,0,0,4,0,"5087",0,0,0,2836,0,1,1,0,1,0,508701,0,3,0,0,0,0,1,2,1,0,"Nov 2019",27,0,4,0,8
"SKYE",0,0,0,0,0,0,"5072",0,0,0,2848,0,0,1,0,0,0,507204,0,0,0,0,0,1,0,0,0,0,"Nov 2019",2,0,0,0,0
"WOODFORDE",0,0,0,0,2,0,"5072",0,0,0,2864,0,0,0,0,0,0,507206,0,0,0,0,0,0,0,0,0,0,"Nov 2019",16,0,11,0,3
"HECTORVILLE",0,0,0,0,2,2,"5073",0,0,0,2875,0,1,3,1,1,0,507301,0,4,0,0,0,1,1,0,0,0,"Nov 2019",20,0,2,0,2
"ROSTREVOR",0,1,0,0,6,0,"5073",0,0,0,2887,0,0,1,0,0,0,507302,0,1,0,0,0,1,0,0,0,0,"Nov 2019",19,2,5,0,2
"TRANMERE",0,0,0,0,4,0,"5073",0,0,0,2899,0,0,1,0,0,0,507303,0,2,0,0,0,2,2,2,0,0,"Nov 2019",22,0,6,0,3
"CAMPBELLTOWN",0,1,0,0,8,0,"5074",0,2,0,2911,0,0,3,1,0,0,507401,0,6,0,0,2,0,1,1,0,0,"Nov 2019",39,2,9,0,3
"ROYAL PARK",0,2,0,0,1,0,"5014",0,1,0,292,0,0,1,0,2,0,501406,0,4,0,0,1,1,0,0,0,0,"Nov 2019",26,1,6,0,6
"NAILSWORTH",0,0,0,0,2,0,"5083",0,0,0,2923,0,0,2,1,3,0,508302,0,0,0,0,0,0,0,0,0,0,"Nov 2019",13,0,4,0,1
"SEFTON PARK",0,0,0,0,1,0,"5083",0,0,0,2935,0,0,4,2,2,0,508303,0,1,0,0,1,1,0,0,1,0,"Nov 2019",24,2,4,0,5
"BLAIR ATHOL",0,2,0,0,4,1,"5084",0,1,0,2947,0,0,4,4,5,0,508401,0,2,0,0,1,2,2,0,0,0,"Nov 2019",46,0,16,1,1
"KILBURN",0,3,0,0,9,0,"5084",0,2,0,2959,0,0,8,1,33,0,508402,0,9,0,0,2,5,0,0,1,0,"Nov 2019",104,2,15,0,14
"CLEARVIEW",0,2,0,0,3,1,"5085",0,0,0,2972,0,0,3,0,1,0,508501,0,5,0,0,0,3,3,0,1,0,"Nov 2019",38,1,8,0,7
"ENFIELD",0,0,0,1,6,0,"5085",0,0,0,2984,0,0,5,0,2,0,508502,0,5,0,0,0,0,1,0,0,0,"Nov 2019",34,1,5,0,8
"LIGHTSVIEW",0,0,0,0,4,1,"5085",0,0,0,2996,0,0,1,0,0,0,508505,0,1,0,0,1,1,0,0,0,0,"Nov 2019",19,1,5,0,4
"WINDSOR GARDENS",0,0,0,0,2,0,"5087",0,0,0,3008,0,2,1,0,2,0,508702,0,1,0,0,0,1,0,0,1,0,"Nov 2019",16,1,2,0,3
"HOLDEN HILL",0,0,0,0,1,0,"5088",0,0,0,3020,0,0,4,0,1,0,508801,0,2,0,0,0,0,2,0,0,0,"Nov 2019",20,1,8,0,1
"HIGHBURY",0,0,0,0,3,1,"5089",0,0,0,3032,0,0,1,0,1,0,508901,0,1,0,0,0,0,0,0,0,0,"Nov 2019",11,0,0,0,4
"BIRKENHEAD",0,3,0,0,1,0,"5015",0,0,0,304,0,0,2,0,0,0,501501,0,1,0,0,0,1,0,1,0,0,"Nov 2019",21,1,5,0,6
"HOPE VALLEY",0,0,0,0,2,1,"5090",0,0,0,3044,0,0,2,0,1,0,509001,0,2,0,0,0,1,0,0,0,0,"Nov 2019",17,1,6,0,1
"BANKSIA PARK",0,0,0,0,1,0,"5091",0,0,0,3056,0,0,0,0,0,0,509101,0,1,0,0,0,0,0,0,0,0,"Nov 2019",7,1,3,0,1
"TEA TREE GULLY",0,0,0,0,1,0,"5091",0,1,0,3068,0,0,0,1,0,0,509102,0,1,0,0,0,0,0,0,0,0,"Nov 2019",6,0,2,0,0
"VISTA",0,0,0,0,0,0,"5091",0,0,0,3080,0,0,1,0,0,0,509103,0,0,0,0,0,0,1,0,0,0,"Nov 2019",4,0,1,0,1
"MODBURY",0,3,0,2,14,1,"5092",0,1,0,3089,0,3,2,3,25,1,509201,0,4,0,0,2,2,2,0,1,0,"Nov 2019",94,1,18,0,9
"MODBURY HEIGHTS",0,1,0,0,5,1,"5092",0,0,0,3101,0,0,1,0,2,0,509202,0,2,0,0,1,0,0,0,0,0,"Nov 2019",18,0,1,0,4
"MODBURY NORTH",0,1,0,0,7,0,"5092",0,1,0,3113,0,0,3,0,2,0,509203,0,3,0,0,0,0,1,0,0,0,"Nov 2019",25,0,4,0,3
"SMITHFIELD",0,0,0,0,8,4,"5114",0,4,0,3127,0,0,1,2,30,2,511408,0,3,0,0,2,5,1,0,1,0,"Nov 2019",104,2,25,0,14
"SMITHFIELD PLAINS",0,2,0,1,2,1,"5114",0,0,0,3139,0,0,4,1,0,0,511409,0,3,0,0,0,0,4,1,0,0,"Nov 2019",40,0,15,0,6
"ULEYBURY",0,0,0,0,0,0,"5114",0,0,0,3150,0,0,0,0,0,0,511410,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"ETHELTON",0,0,0,0,3,1,"5015",0,1,0,316,0,0,1,0,0,0,501502,0,1,0,0,1,0,1,0,0,0,"Nov 2019",11,0,2,0,0
"MUNNO PARA",0,1,0,0,4,2,"5115",0,0,0,3170,0,0,0,2,3,0,511502,0,6,0,0,0,2,2,0,0,0,"Nov 2019",51,1,17,0,11
"SALISBURY HEIGHTS",0,0,0,0,3,0,"5109",0,0,0,3192,0,0,0,0,1,0,510903,0,0,0,0,0,1,0,0,0,0,"Nov 2019",8,0,1,0,2
"SALISBURY PARK",0,1,0,0,1,2,"5109",0,0,0,3204,0,0,0,0,1,0,510904,0,2,0,0,0,0,1,0,0,0,"Nov 2019",20,0,8,0,4
"SALISBURY PLAIN",0,0,0,0,1,0,"5109",1,0,0,3216,0,0,1,0,7,0,510905,0,1,0,0,0,0,1,1,0,0,"Nov 2019",15,1,1,0,0
"BOLIVAR",0,0,0,0,0,0,"5110",0,1,0,3228,0,0,0,0,0,0,511001,0,0,0,0,1,0,0,0,2,0,"Nov 2019",28,0,24,0,0
"ELIZABETH VALE",0,2,0,0,5,2,"5112",0,0,1,3240,0,1,7,1,2,0,511205,0,10,0,0,0,1,0,0,0,0,"Nov 2019",47,1,7,0,7
"HILLBANK",0,0,0,0,4,0,"5112",1,0,0,3252,0,0,3,0,0,1,511206,0,2,0,0,1,1,1,0,0,0,"Nov 2019",34,3,14,0,3
"DAVOREN PARK",0,3,0,0,3,2,"5113",0,2,0,3264,0,0,8,2,10,0,511306,0,8,0,0,1,2,8,0,0,0,"Nov 2019",86,3,21,0,13
"EDINBURGH NORTH",0,0,0,0,1,0,"5113",0,0,0,3276,0,0,0,0,0,0,511305,0,1,0,0,0,0,1,0,0,0,"Nov 2019",6,0,2,0,1
"GLANVILLE",0,0,1,0,2,0,"5015",0,0,0,328,0,1,0,0,0,0,501503,0,1,0,0,0,0,0,0,0,0,"Nov 2019",9,0,1,0,3
"ELIZABETH DOWNS",0,1,0,1,1,1,"5113",0,10,0,3287,0,0,4,3,2,0,511301,0,15,0,0,0,1,1,0,0,0,"Nov 2019",61,3,8,0,10
"ELIZABETH NORTH",0,3,0,0,3,3,"5113",0,2,0,3299,0,0,18,1,0,0,511303,0,0,0,0,0,2,3,0,0,0,"Nov 2019",47,2,6,0,4
"ELIZABETH PARK",0,0,0,0,4,1,"5113",0,0,0,3311,0,0,9,2,3,0,511304,0,0,0,0,0,0,2,0,0,0,"Nov 2019",37,0,13,0,3
"BURTON",0,1,3,0,8,1,"5110",0,0,0,3323,0,0,4,1,6,0,511002,0,4,0,0,0,0,2,0,0,0,"Nov 2019",47,2,6,0,9
"DIREK",0,0,0,0,0,0,"5110",0,0,0,3335,0,0,1,0,0,0,511003,0,1,0,0,0,0,0,0,0,0,"Nov 2019",5,0,2,0,1
"GLOBE DERBY PARK",0,0,0,0,0,0,"5110",0,0,0,3346,0,0,0,1,0,0,511006,0,1,0,0,0,0,1,0,0,0,"Nov 2019",4,0,1,0,0
"ST KILDA",0,0,0,0,1,0,"5110",0,0,0,3356,0,0,0,0,0,0,511004,0,0,0,0,0,0,1,0,0,0,"Nov 2019",4,0,0,0,2
"WATERLOO CORNER",0,0,0,0,2,2,"5110",0,1,0,3364,0,0,0,0,0,0,511005,0,1,0,0,0,0,0,0,0,0,"Nov 2019",10,1,0,0,3
"EDINBURGH",0,0,0,2,0,0,"5111",0,0,0,3376,0,1,0,1,0,0,511101,0,0,0,0,0,0,0,0,0,0,"Nov 2019",4,0,0,0,0
"ELIZABETH",0,1,0,0,8,1,"5112",0,3,1,3387,0,0,5,6,40,0,511201,0,8,0,1,4,2,4,0,0,0,"Nov 2019",133,2,30,0,17
"ELIZABETH EAST",0,1,0,0,1,2,"5112",0,2,0,3399,0,0,4,4,0,1,511202,0,6,0,0,2,0,3,0,1,0,"Nov 2019",49,2,10,0,10
"ANGLE PARK",0,0,0,0,2,0,"5010",0,0,0,340,0,0,0,0,1,0,501001,0,1,0,0,0,0,1,0,0,0,"Nov 2019",17,0,7,0,5
"ELIZABETH GROVE",0,0,0,1,0,1,"5112",0,1,1,3411,0,1,2,0,2,0,511203,0,2,0,0,1,0,3,0,0,0,"Nov 2019",26,1,6,0,4
"ELIZABETH SOUTH",0,1,1,0,1,1,"5112",0,3,0,3423,0,0,9,0,9,0,511204,0,9,0,0,1,1,0,0,0,0,"Nov 2019",70,5,17,0,12
"POORAKA",0,3,0,0,7,0,"5095",0,0,0,3435,0,0,3,1,3,0,509501,0,5,0,0,2,2,2,1,0,0,"Nov 2019",51,1,15,0,6
"GULFVIEW HEIGHTS",0,0,0,0,1,1,"5096",0,0,0,3447,0,0,1,0,0,0,509603,0,0,0,0,0,0,2,1,0,0,"Nov 2019",8,0,1,0,1
"PARA HILLS",0,0,0,0,4,0,"5096",0,0,0,3459,0,0,1,0,8,0,509601,0,8,0,0,1,0,5,0,1,0,"Nov 2019",47,1,12,0,6
"PARA HILLS WEST",0,0,0,0,3,3,"5096",0,0,0,3471,0,0,2,1,3,0,509602,0,3,0,0,0,0,2,0,1,0,"Nov 2019",32,0,12,0,2
"REDWOOD PARK",0,1,2,0,1,0,"5097",0,0,0,3483,0,0,0,0,2,0,509701,0,2,0,0,0,0,3,0,0,0,"Nov 2019",12,0,0,0,1
"RIDGEHAVEN",0,2,0,0,5,0,"5097",0,0,0,3495,0,1,4,0,0,0,509702,0,2,0,0,1,1,0,0,0,0,"Nov 2019",26,0,6,0,4
"ST AGNES",0,0,0,0,3,0,"5097",0,0,0,3507,0,0,1,0,2,0,509703,0,0,0,0,1,0,0,0,0,0,"Nov 2019",13,0,6,0,0
"INGLE FARM",0,2,1,0,6,1,"5098",0,4,0,3519,0,0,6,2,12,1,509801,0,7,0,0,1,0,4,0,2,0,"Nov 2019",64,0,5,0,10
"FERRYDEN PARK",0,1,2,1,11,0,"5010",0,0,0,352,0,0,5,1,0,1,501002,0,2,0,0,0,1,4,2,0,0,"Nov 2019",49,1,3,0,14
"WALKLEY HEIGHTS",0,0,0,0,9,0,"5098",0,0,0,3531,0,0,1,2,0,0,509802,0,0,0,0,1,0,0,0,0,0,"Nov 2019",18,1,0,0,4
"PARAFIELD",0,1,0,0,0,0,"5106",0,0,0,3543,0,0,0,0,9,0,510601,0,0,0,0,0,0,0,0,0,0,"Nov 2019",23,0,11,0,2
"SALISBURY SOUTH",0,0,0,0,0,0,"5106",0,0,0,3555,0,0,0,0,0,0,510602,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"GREEN FIELDS",0,1,0,0,0,0,"5107",0,0,0,3566,0,0,0,0,0,0,510701,0,0,0,0,0,2,1,0,0,0,"Nov 2019",8,1,1,0,2
"PARAFIELD GARDENS",0,2,0,0,8,0,"5107",1,0,0,3576,0,1,6,4,3,2,510702,0,14,0,3,3,2,2,0,1,0,"Nov 2019",86,1,16,0,17
"PARALOWIE",0,4,0,0,6,0,"5108",0,0,0,3588,0,1,6,4,6,0,510801,0,7,0,0,3,0,3,0,1,0,"Nov 2019",68,3,16,0,8
"SALISBURY",0,2,1,0,9,1,"5108",0,1,0,3601,0,4,8,6,24,1,510802,0,11,0,1,3,2,6,0,1,0,"Nov 2019",154,13,28,0,32
"SALISBURY DOWNS",0,1,1,0,3,1,"5108",0,6,0,3613,0,1,5,3,10,2,510803,0,1,0,1,1,3,2,1,1,0,"Nov 2019",78,2,21,0,12
"SALISBURY NORTH",0,4,0,0,5,3,"5108",0,3,0,3625,0,0,4,0,7,0,510804,0,5,0,1,2,1,1,1,1,0,"Nov 2019",55,2,8,0,7
"BRAHMA LODGE",0,1,0,0,0,0,"5109",0,0,0,3637,0,1,0,0,1,0,510901,0,0,0,0,0,1,0,1,0,0,"Nov 2019",16,1,4,0,6
"REGENCY PARK",0,0,0,0,4,0,"5010",0,0,0,364,0,0,1,0,0,0,501003,0,0,0,0,1,1,0,0,0,0,"Nov 2019",10,0,0,0,3
"SALISBURY EAST",0,0,0,0,2,2,"5109",0,3,0,3649,0,0,3,0,0,0,510902,0,7,0,0,1,0,1,1,2,0,"Nov 2019",31,0,6,0,3
"VALE PARK",0,0,0,0,3,0,"5081",0,1,0,3661,0,0,2,0,0,0,508105,0,1,0,0,0,0,0,0,0,0,"Nov 2019",9,0,1,0,1
"WALKERVILLE",0,0,0,0,3,3,"5081",0,0,0,3673,0,0,3,0,4,0,508106,0,1,0,0,0,0,0,0,0,0,"Nov 2019",19,0,2,0,3
"FITZROY",0,0,0,0,0,0,"5082",0,0,0,3685,0,0,0,0,0,0,508201,0,2,0,0,0,0,0,0,0,0,"Nov 2019",3,0,1,0,0
"OVINGHAM",0,1,0,0,0,0,"5082",0,0,0,3694,0,0,6,0,1,0,508202,0,0,0,0,0,1,2,0,0,0,"Nov 2019",19,0,5,0,3
"PROSPECT",0,1,0,0,9,0,"5082",0,4,1,3707,0,2,10,1,15,0,508203,0,2,0,0,2,7,2,0,1,0,"Nov 2019",95,4,22,0,12
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3719,0,0,0,0,2,0,508204,0,0,0,0,0,0,0,0,0,0,"Nov 2019",3,0,1,0,0
"BROADVIEW",0,2,0,0,3,0,"5083",0,0,0,3731,0,0,6,0,2,1,508301,0,0,0,0,0,0,1,0,0,0,"Nov 2019",39,2,20,0,2
"WILLASTON",0,0,0,0,3,0,"5118",0,0,0,3757,0,0,1,0,0,0,511813,0,2,0,0,1,0,1,0,0,0,"Nov 2019",13,0,3,0,2
"ST CLAIR",0,0,0,0,2,0,"5011",0,0,0,376,0,0,2,1,2,0,501105,0,1,0,1,0,1,2,0,0,0,"Nov 2019",16,1,1,0,2
"BUCKLAND PARK",0,0,0,0,1,0,"5120",0,0,0,3769,0,0,0,0,0,0,512002,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,1,0,0,0
"VIRGINIA",0,0,0,0,3,1,"5120",0,0,0,3777,0,0,0,0,0,0,512001,0,2,0,0,0,1,0,0,0,0,"Nov 2019",20,0,12,0,1
"GAWLER EAST",0,1,0,0,3,1,"5118",0,0,0,3790,0,0,1,1,0,0,511805,0,1,0,0,0,2,4,0,1,0,"Nov 2019",21,0,1,0,5
"GAWLER SOUTH",0,0,0,0,0,0,"5118",0,0,0,3806,0,0,2,0,1,0,511807,0,2,0,0,0,0,1,0,0,0,"Nov 2019",10,0,3,0,1
"GAWLER WEST",0,0,0,0,0,0,"5118",0,0,0,3818,0,0,0,0,0,0,511808,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"EYRE",0,1,0,0,0,0,"5121",0,0,0,3829,0,0,0,0,0,0,512104,0,0,0,0,0,1,0,0,0,0,"Nov 2019",3,0,1,0,0
"MACDONALD PARK",0,1,0,0,0,0,"5121",0,0,0,3841,0,0,0,0,0,0,512101,0,1,0,0,0,0,0,0,0,0,"Nov 2019",3,0,1,0,0
"MUNNO PARA WEST",0,0,0,0,0,0,"5115",0,0,0,3857,0,0,0,0,0,0,511504,0,0,0,0,0,1,0,0,0,0,"Nov 2019",2,0,0,0,1
"MUNNO PARA WEST",0,0,0,1,2,0,"5115",0,0,0,3861,0,0,0,1,0,0,511504,0,1,0,0,0,0,4,0,0,0,"Nov 2019",15,0,1,0,5
"EVANSTON",0,0,0,0,0,0,"5116",0,1,0,3873,0,0,3,0,5,0,511601,0,0,0,0,1,3,1,0,0,0,"Nov 2019",30,1,11,0,4
"WOODVILLE",0,0,0,0,4,0,"5011",0,0,0,388,0,0,0,1,11,1,501101,0,1,0,0,2,0,0,0,0,0,"Nov 2019",33,1,10,0,2
"EVANSTON GARDENS",0,2,0,0,0,1,"5116",0,0,0,3885,0,0,2,0,0,0,511602,0,0,0,0,0,0,0,0,0,0,"Nov 2019",8,1,0,0,2
"EVANSTON PARK",0,0,0,0,3,0,"5116",0,0,0,3897,0,0,1,0,1,0,511603,0,0,0,0,0,0,0,0,0,0,"Nov 2019",14,1,7,0,1
"EVANSTON SOUTH",0,0,0,0,1,0,"5116",0,0,0,3909,0,0,0,0,0,0,511604,0,0,0,0,0,1,0,0,0,0,"Nov 2019",2,0,0,0,0
"HILLIER",0,0,0,0,0,0,"5116",0,0,0,3917,0,0,0,0,0,0,511605,0,0,0,0,1,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"ANGLE VALE",0,0,0,0,2,0,"5117",0,0,0,3924,0,0,0,0,2,0,511701,0,1,0,0,0,1,0,0,0,0,"Nov 2019",20,0,14,0,0
"GAWLER",0,1,0,0,5,0,"5118",0,0,0,3942,0,0,0,0,5,0,511803,0,4,0,1,1,0,0,0,0,0,"Nov 2019",34,0,11,0,6
"GAWLER BELT",0,0,0,0,0,1,"5118",0,0,0,3954,0,0,0,1,0,0,511804,0,0,0,0,0,2,0,0,0,0,"Nov 2019",8,0,4,0,0
"ANDREWS FARM",0,0,0,0,3,0,"5114",0,0,0,3966,0,0,1,2,0,0,511401,0,4,0,0,0,1,1,0,0,0,"Nov 2019",29,3,5,0,9
"BLAKEVIEW",0,2,0,0,7,4,"5114",0,0,0,3978,0,0,2,1,5,0,511402,0,1,0,0,1,3,2,1,0,0,"Nov 2019",61,0,19,0,13
"CRAIGMORE",0,3,0,0,5,1,"5114",0,1,0,3990,0,0,2,2,5,0,511403,0,3,0,0,1,5,2,0,0,0,"Nov 2019",46,1,3,0,12
"WOODVILLE PARK",0,0,0,0,2,0,"5011",0,0,0,400,0,0,2,0,4,0,501102,0,0,0,0,0,2,1,0,0,0,"Nov 2019",20,0,5,0,4
"GOULD CREEK",0,0,0,0,0,0,"5114",0,0,0,4001,0,0,1,0,0,0,511404,0,0,0,0,0,1,0,0,0,0,"Nov 2019",3,0,1,0,0
"HUMBUG SCRUB",0,1,0,0,0,0,"5114",0,0,0,4009,0,0,0,0,0,0,511405,0,0,0,0,0,0,0,1,0,0,"Nov 2019",2,0,0,0,0
"ONE TREE HILL",0,0,0,0,1,0,"5114",0,0,0,4016,0,0,0,0,0,0,511406,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"KINGSFORD",0,0,0,0,0,0,"5118",0,0,0,4025,0,0,0,0,0,0,511811,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"WARD BELT",0,0,0,0,0,0,"5118",0,0,0,4032,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"PENFIELD GARDENS",0,0,0,0,0,0,"5121",0,0,0,4042,0,0,0,0,0,0,512103,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"GOLDEN GROVE",0,1,1,0,6,0,"5125",0,0,0,4053,0,0,1,0,6,0,512501,0,3,0,1,0,1,1,0,0,0,"Nov 2019",37,2,9,0,5
"GREENWITH",0,0,0,0,4,1,"5125",1,0,0,4065,0,0,2,1,0,0,512502,0,1,0,0,0,0,1,0,0,0,"Nov 2019",18,0,1,0,6
"GREENWITH",0,0,0,0,0,0,"5125",0,0,0,4076,0,0,1,0,0,0,512502,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,0,1,0,0
"FAIRVIEW PARK",0,0,0,0,5,1,"5126",0,0,0,4081,0,0,3,0,2,0,512601,0,0,0,0,0,0,1,0,0,0,"Nov 2019",19,0,4,0,3
"SURREY DOWNS",0,0,0,0,2,0,"5126",0,0,0,4093,0,0,0,1,2,0,512602,0,0,0,0,0,0,0,0,0,0,"Nov 2019",13,0,7,0,1
"BOWDEN",0,0,0,0,1,1,"5007",0,0,0,41,0,0,1,0,0,0,500701,0,2,0,0,1,3,1,0,0,0,"Nov 2019",18,0,5,0,3
"YATALA VALE",0,0,0,0,0,0,"5126",0,0,0,4104,0,0,0,0,0,0,512603,0,0,0,0,0,1,1,0,0,0,"Nov 2019",3,0,1,0,0
"WYNN VALE",0,0,0,0,2,0,"5127",0,0,0,4111,0,1,1,0,0,0,512701,0,1,0,0,1,0,0,0,0,0,"Nov 2019",10,0,2,0,2
"WOODVILLE SOUTH",0,1,0,0,4,0,"5011",0,1,0,413,0,0,0,2,1,0,501103,0,4,0,0,0,1,0,1,0,0,"Nov 2019",22,1,4,0,2
"PARACOMBE",0,0,0,0,0,0,"5132",0,0,0,4130,0,0,0,0,0,0,513201,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"SHEIDOW PARK",0,1,0,0,1,0,"5158",0,0,0,4138,0,0,1,0,0,0,515803,0,1,0,0,0,0,1,0,1,0,"Nov 2019",11,0,3,0,2
"TROTT PARK",0,0,0,0,1,0,"5158",0,0,0,4150,0,0,0,0,0,0,515804,0,1,0,0,0,0,0,0,0,0,"Nov 2019",4,0,0,0,2
"GREEN HILLS RANGE",0,0,0,0,0,0,"5153",0,0,0,4173,0,0,0,0,0,0,515312,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
