SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"BEULAH PARK",0,0,0,0,1,0,"5067",0,0,0,2500,0,0,1,0,0,0,506701,0,0,0,0,0,0,0,0,0,0,"Dec 2019",5,0,1,0,2
"KENT TOWN",0,0,0,0,2,0,"5067",0,2,0,2512,0,0,4,0,0,0,506702,0,1,0,0,1,0,1,0,0,0,"Dec 2019",27,4,7,0,5
"NORWOOD",0,0,0,0,11,0,"5067",0,1,0,2524,0,0,4,2,3,0,506703,0,1,0,0,3,1,0,0,2,0,"Dec 2019",52,0,13,0,11
"BEDFORD PARK",0,1,0,0,1,0,"5042",0,3,1,2536,0,0,0,0,0,0,504201,0,1,0,0,1,0,0,0,0,0,"Dec 2019",22,1,10,0,3
"CLOVELLY PARK",0,0,0,0,2,0,"5042",0,0,0,2549,0,0,2,0,1,0,504202,0,0,0,0,0,1,1,0,2,0,"Dec 2019",11,1,1,0,0
"CHELTENHAM",0,0,0,0,5,0,"5014",0,0,0,256,0,0,1,1,1,0,501403,0,3,0,0,0,0,1,0,0,0,"Dec 2019",16,0,0,0,4
"PASADENA",0,0,0,0,0,0,"5042",0,0,0,2561,0,0,2,0,0,0,504203,0,0,0,0,0,0,0,0,0,0,"Dec 2019",4,0,1,0,1
"ST MARYS",0,0,0,0,1,0,"5042",0,0,2,2573,0,0,0,0,2,0,504204,0,1,0,0,1,2,0,1,0,0,"Dec 2019",25,0,13,0,2
"TONSLEY",0,0,0,0,0,0,"5042",0,0,0,2585,0,0,0,0,0,0,504205,0,0,0,0,0,0,0,0,2,0,"Dec 2019",3,0,0,0,1
"ASCOT PARK",0,0,0,0,0,0,"5043",0,1,0,2596,0,0,2,1,4,0,504301,0,1,0,0,0,3,0,0,0,0,"Dec 2019",24,0,9,0,3
"NORTH ADELAIDE",0,1,0,0,5,0,"5006",0,1,1,26,0,0,2,2,7,0,500601,0,2,0,1,2,4,5,0,0,0,"Dec 2019",63,2,22,0,6
"MARION",0,0,0,0,2,0,"5043",0,0,0,2608,0,1,0,1,0,0,504302,0,0,0,0,0,2,0,0,0,0,"Dec 2019",11,1,3,0,1
"PARA VISTA",0,0,0,0,0,0,"5093",0,0,0,2620,0,0,1,1,0,0,509301,0,0,0,0,0,0,0,0,0,0,"Dec 2019",10,3,1,0,4
"VALLEY VIEW",0,1,0,0,2,0,"5093",0,0,0,2632,0,0,0,0,2,1,509302,0,3,0,0,0,0,1,0,0,0,"Dec 2019",18,1,5,0,2
"CAVAN",0,3,0,0,0,0,"5094",0,0,0,2644,0,0,0,0,0,0,509401,0,3,0,0,2,1,1,0,0,0,"Dec 2019",16,0,5,0,1
"DRY CREEK",0,0,0,0,1,0,"5094",0,0,0,2656,0,3,0,0,2,0,509402,0,0,0,0,0,0,3,0,0,0,"Dec 2019",38,3,22,0,4
"GEPPS CROSS",0,0,0,0,4,0,"5094",0,0,0,2668,0,0,0,1,4,0,509403,0,0,0,0,0,1,0,0,0,0,"Dec 2019",17,0,4,0,3
"HENDON",0,0,0,0,0,0,"5014",0,0,0,268,0,0,0,0,0,0,501404,0,2,0,0,0,0,0,0,0,0,"Dec 2019",8,1,4,0,1
"MAWSON LAKES",0,1,0,0,12,0,"5095",0,1,1,2680,0,0,4,2,7,0,509503,0,7,0,0,1,4,11,0,1,0,"Dec 2019",107,4,37,0,14
"COLLINSWOOD",0,0,0,0,5,0,"5081",0,0,0,2693,0,0,1,0,1,0,508101,0,0,0,0,0,2,1,0,0,0,"Dec 2019",15,1,2,0,2
"GILBERTON",0,0,0,0,2,0,"5081",0,1,0,2705,0,0,2,0,0,0,508102,0,1,0,0,0,1,0,0,1,0,"Dec 2019",16,0,3,0,5
"MEDINDIE",0,0,0,0,1,0,"5081",0,0,0,2717,0,0,3,1,0,0,508103,0,0,0,0,0,2,1,0,0,0,"Dec 2019",13,0,5,0,0
"NORTHFIELD",0,2,0,0,5,0,"5085",0,1,0,2736,0,0,2,0,1,0,508503,0,5,0,0,0,1,0,0,0,0,"Dec 2019",23,2,4,0,0
"NORTHGATE",0,0,0,0,1,0,"5085",0,0,0,2748,0,0,0,0,0,0,508504,0,1,0,0,1,0,0,0,0,0,"Dec 2019",5,0,2,0,0
"GILLES PLAINS",0,1,0,0,4,0,"5086",0,0,0,2763,0,0,2,1,5,0,508601,0,2,0,0,0,0,0,0,0,0,"Dec 2019",25,0,7,0,3
"GREENACRES",0,1,0,0,3,1,"5086",0,0,0,2775,0,0,2,1,4,0,508602,0,1,0,0,1,0,0,0,0,0,"Dec 2019",25,0,8,0,3
"HAMPSTEAD GARDENS",0,2,0,0,1,0,"5086",0,0,0,2787,0,0,0,0,0,0,508603,0,0,0,0,0,0,0,2,0,0,"Dec 2019",7,0,0,0,2
"QUEENSTOWN",0,0,0,0,2,0,"5014",0,0,0,279,0,0,0,0,0,0,501405,0,1,0,0,0,4,1,0,0,0,"Dec 2019",13,0,2,0,3
"HILLCREST",0,0,0,0,4,0,"5086",0,0,0,2799,0,0,1,0,0,0,508604,0,2,0,0,0,0,1,0,0,0,"Dec 2019",22,3,7,0,4
"MANNINGHAM",0,0,0,0,1,0,"5086",0,0,0,2811,0,0,1,0,0,0,508605,0,0,0,0,0,0,0,0,0,0,"Dec 2019",4,0,1,0,1
"OAKDEN",0,0,0,0,1,0,"5086",0,0,0,2823,0,1,0,0,0,0,508606,0,1,0,0,0,0,1,0,0,0,"Dec 2019",5,1,0,0,0
"KLEMZIG",0,1,0,0,6,1,"5087",0,0,0,2835,0,1,1,0,1,0,508701,0,4,0,0,1,3,1,0,0,0,"Dec 2019",31,1,7,0,3
"SKYE",0,0,0,0,1,0,"5072",0,0,0,2847,0,0,1,0,0,0,507204,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,0
"TERINGIE",0,0,0,0,0,0,"5072",0,0,0,2857,0,0,0,0,0,0,507205,0,0,0,1,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"WOODFORDE",0,0,0,0,3,0,"5072",0,0,0,2863,0,0,0,0,0,0,507206,0,0,0,0,0,0,0,0,0,0,"Dec 2019",4,0,0,0,1
"HECTORVILLE",0,0,0,0,2,0,"5073",0,0,0,2874,0,0,0,0,1,0,507301,0,3,0,0,0,0,0,0,0,0,"Dec 2019",15,1,5,0,3
"ROSTREVOR",0,0,0,0,5,0,"5073",0,0,0,2886,0,0,0,0,0,0,507302,0,1,0,1,0,0,0,1,0,0,"Dec 2019",11,0,1,0,2
"TRANMERE",0,0,0,0,3,1,"5073",0,0,0,2898,0,0,1,0,3,0,507303,0,0,0,0,0,2,1,0,0,0,"Dec 2019",33,2,18,0,2
"ROYAL PARK",0,0,0,0,2,0,"5014",0,0,0,291,0,0,1,0,5,0,501406,0,3,0,1,0,3,0,0,0,0,"Dec 2019",25,3,4,0,3
"CAMPBELLTOWN",0,3,0,0,5,0,"5074",0,0,0,2910,0,0,0,0,0,0,507401,0,2,0,0,0,4,0,0,1,0,"Dec 2019",26,2,3,0,6
"NAILSWORTH",0,0,0,0,2,0,"5083",0,0,0,2922,0,0,0,0,2,0,508302,0,0,0,0,1,1,1,0,0,0,"Dec 2019",23,0,6,0,10
"SEFTON PARK",0,1,0,0,1,0,"5083",0,1,0,2934,0,0,0,1,6,0,508303,0,1,0,0,0,0,0,1,0,0,"Dec 2019",15,0,1,0,2
"BLAIR ATHOL",0,3,0,0,6,0,"5084",0,2,0,2946,0,0,3,4,14,0,508401,0,9,0,1,1,3,0,3,0,0,"Dec 2019",80,2,22,0,7
"KILBURN",0,4,2,0,9,2,"5084",0,7,0,2958,0,1,9,3,20,0,508402,0,10,0,0,1,0,1,1,1,0,"Dec 2019",120,2,33,0,14
"CLEARVIEW",0,3,0,0,0,1,"5085",0,0,0,2971,0,0,3,1,1,0,508501,0,1,0,0,1,0,0,0,1,0,"Dec 2019",20,0,5,0,3
"ENFIELD",0,0,0,0,4,0,"5085",0,0,0,2983,0,0,5,0,0,1,508502,0,7,0,0,1,1,2,1,0,0,"Dec 2019",37,1,8,0,6
"LIGHTSVIEW",0,0,0,0,5,0,"5085",0,1,1,2995,0,1,1,2,0,0,508505,0,0,0,0,1,1,0,0,0,0,"Dec 2019",28,1,9,0,5
"WINDSOR GARDENS",0,1,0,0,6,1,"5087",0,0,0,3007,0,0,2,0,2,0,508702,0,1,0,0,1,0,1,0,0,0,"Dec 2019",24,0,5,0,4
"HOLDEN HILL",0,1,0,0,2,0,"5088",0,0,0,3019,0,0,1,3,2,0,508801,0,3,0,0,1,0,1,0,0,0,"Dec 2019",24,0,7,0,3
"BIRKENHEAD",0,0,0,0,0,0,"5015",0,0,0,303,0,0,2,1,0,0,501501,0,1,0,0,0,0,0,0,0,0,"Dec 2019",10,0,2,0,4
"HIGHBURY",0,0,0,0,0,0,"5089",0,0,1,3031,0,0,1,0,2,0,508901,0,3,0,0,0,0,1,0,0,0,"Dec 2019",14,0,4,0,2
"HOPE VALLEY",0,0,0,0,6,0,"5090",0,0,0,3043,0,0,3,0,1,0,509001,0,0,0,0,0,1,1,0,0,0,"Dec 2019",23,2,5,0,4
"BANKSIA PARK",0,0,0,0,2,0,"5091",0,0,1,3055,0,0,1,0,0,0,509101,0,1,0,0,0,0,0,0,0,0,"Dec 2019",9,1,3,0,0
"TEA TREE GULLY",0,1,0,0,6,2,"5091",0,0,0,3067,0,0,1,1,0,0,509102,0,1,0,0,0,0,2,2,0,0,"Dec 2019",20,0,2,0,2
"VISTA",0,0,0,0,1,0,"5091",0,0,0,3079,0,0,0,1,0,0,509103,0,0,0,0,0,0,0,0,0,0,"Dec 2019",4,1,0,0,1
"MODBURY",0,2,0,0,7,0,"5092",1,1,0,3088,0,0,6,2,14,0,509201,0,4,0,0,2,1,1,0,4,0,"Dec 2019",74,1,17,0,11
"MODBURY HEIGHTS",0,0,0,0,2,0,"5092",0,0,0,3100,0,0,0,0,1,0,509202,0,2,0,0,0,0,1,0,0,0,"Dec 2019",13,1,0,0,6
"MODBURY NORTH",0,1,0,0,6,0,"5092",0,1,0,3112,0,0,1,0,0,2,509203,0,1,0,0,4,2,0,0,0,0,"Dec 2019",26,1,1,0,6
"SMITHFIELD",0,1,0,0,2,0,"5114",0,0,0,3126,0,2,2,2,38,0,511408,0,9,0,0,3,9,2,0,0,0,"Dec 2019",114,0,27,0,17
"SMITHFIELD PLAINS",0,1,0,0,0,2,"5114",0,1,1,3138,0,0,2,0,0,0,511409,0,6,0,0,0,0,2,0,0,0,"Dec 2019",29,0,9,0,5
"ETHELTON",0,1,1,0,2,0,"5015",0,0,0,315,0,0,0,0,0,0,501502,0,4,0,0,0,0,1,0,0,0,"Dec 2019",16,0,2,0,5
"KUDLA",0,0,0,0,0,0,"5115",0,1,0,3160,0,0,0,0,0,0,511501,0,0,0,0,0,0,0,0,0,0,"Dec 2019",6,2,3,0,0
"MUNNO PARA",0,0,1,0,10,1,"5115",0,1,0,3169,0,1,4,3,3,0,511502,0,5,0,0,3,1,2,0,2,0,"Dec 2019",78,1,22,0,18
"MUNNO PARA DOWNS",0,0,0,0,0,0,"5115",0,0,0,3181,0,0,0,0,0,0,511503,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"SALISBURY HEIGHTS",0,0,0,0,1,1,"5109",0,0,0,3191,0,0,2,0,1,0,510903,0,0,0,0,0,0,0,0,0,0,"Dec 2019",6,0,0,0,1
"SALISBURY PARK",0,2,0,0,1,0,"5109",0,0,0,3203,0,0,0,1,1,0,510904,0,2,0,1,0,0,0,0,0,0,"Dec 2019",16,1,3,0,4
"SALISBURY PLAIN",0,0,0,0,1,0,"5109",0,0,0,3215,0,0,0,0,6,0,510905,0,0,0,0,0,0,0,0,0,0,"Dec 2019",7,0,0,0,0
"BOLIVAR",0,0,0,0,1,0,"5110",0,0,0,3227,0,0,0,0,8,0,511001,0,2,0,0,0,0,0,0,1,0,"Dec 2019",33,0,18,0,3
"ELIZABETH VALE",0,4,0,1,1,2,"5112",0,0,1,3239,0,0,1,2,2,0,511205,0,7,0,0,1,1,1,1,0,0,"Dec 2019",47,0,12,0,10
"HILLBANK",0,1,0,0,2,3,"5112",0,0,0,3251,0,0,7,0,2,0,511206,0,4,0,0,0,0,2,0,1,0,"Dec 2019",41,0,17,0,2
"DAVOREN PARK",0,1,0,1,12,1,"5113",0,2,0,3263,0,5,14,2,14,0,511306,0,9,0,0,1,2,4,0,2,0,"Dec 2019",102,4,19,0,9
"GLANVILLE",0,0,0,0,1,0,"5015",0,0,0,327,0,0,0,1,0,0,501503,0,0,0,0,0,0,0,0,0,0,"Dec 2019",4,0,0,0,2
"EDINBURGH NORTH",0,0,0,0,0,0,"5113",0,0,0,3275,0,0,0,0,0,0,511305,0,0,0,0,0,2,0,0,0,0,"Dec 2019",8,3,1,0,2
"ELIZABETH DOWNS",0,5,0,1,7,4,"5113",0,1,0,3286,0,0,9,0,1,0,511301,0,11,0,0,0,0,3,0,0,0,"Dec 2019",74,2,11,0,19
"ELIZABETH NORTH",0,3,0,0,2,1,"5113",0,2,0,3298,0,1,9,0,0,0,511303,0,10,0,0,1,0,2,0,1,0,"Dec 2019",50,1,5,0,12
"ELIZABETH PARK",0,1,0,0,3,0,"5113",0,1,0,3310,0,0,10,0,3,0,511304,0,6,0,0,1,0,3,0,0,0,"Dec 2019",52,3,12,0,9
"BURTON",0,1,0,0,4,0,"5110",0,0,0,3322,0,0,2,1,1,0,511002,0,0,0,0,0,0,4,0,1,0,"Dec 2019",37,5,14,0,4
"DIREK",0,0,0,0,0,0,"5110",0,0,0,3334,0,0,0,0,0,0,511003,0,0,0,0,1,0,0,0,0,0,"Dec 2019",10,1,7,0,1
"WATERLOO CORNER",0,0,0,0,1,0,"5110",0,0,0,3363,0,0,0,0,0,0,511005,0,1,0,1,0,0,0,0,0,0,"Dec 2019",8,1,1,0,3
"EDINBURGH",0,0,0,0,0,0,"5111",0,0,0,3375,0,2,0,0,0,0,511101,0,0,0,0,0,1,1,0,0,0,"Dec 2019",7,0,2,0,1
"ELIZABETH",0,1,0,0,12,0,"5112",0,1,0,3386,0,0,4,8,29,1,511201,0,12,0,1,2,2,1,0,1,0,"Dec 2019",116,1,27,1,12
"ANGLE PARK",0,0,0,0,3,0,"5010",0,0,0,339,0,0,1,0,0,0,501001,0,1,0,0,0,1,0,0,0,0,"Dec 2019",26,0,15,0,5
"ELIZABETH EAST",0,1,0,0,7,0,"5112",0,0,0,3398,0,0,12,1,2,0,511202,0,10,0,1,1,1,1,0,1,0,"Dec 2019",55,0,7,0,10
"ELIZABETH GROVE",0,1,0,0,0,1,"5112",0,0,0,3410,0,0,2,1,0,0,511203,0,6,0,0,1,0,1,0,0,0,"Dec 2019",17,0,1,0,3
"ELIZABETH SOUTH",0,2,1,0,1,2,"5112",0,1,1,3422,0,0,5,0,5,0,511204,0,5,0,0,1,1,1,0,0,0,"Dec 2019",64,2,19,0,17
"POORAKA",0,0,0,0,11,0,"5095",0,1,0,3434,0,0,5,0,2,0,509501,0,6,0,0,2,3,5,0,0,0,"Dec 2019",64,0,21,0,8
"GULFVIEW HEIGHTS",0,1,0,0,0,0,"5096",0,0,0,3446,0,0,0,0,0,0,509603,0,2,0,0,0,0,0,0,0,0,"Dec 2019",7,0,1,0,3
"PARA HILLS",0,0,0,0,9,0,"5096",0,0,0,3458,0,0,2,1,0,0,509601,0,3,0,0,1,1,3,1,0,0,"Dec 2019",54,0,26,0,7
"PARA HILLS WEST",0,0,0,0,3,2,"5096",0,0,0,3470,0,0,2,0,3,0,509602,0,3,0,0,1,1,0,1,1,0,"Dec 2019",42,0,21,0,4
"REDWOOD PARK",0,1,0,0,3,0,"5097",0,0,0,3482,0,1,0,0,0,0,509701,0,2,0,0,0,0,0,0,0,0,"Dec 2019",12,1,1,0,3
"RIDGEHAVEN",0,1,0,0,11,0,"5097",0,0,0,3494,0,0,0,0,1,0,509702,0,2,0,0,2,2,0,0,0,0,"Dec 2019",24,0,2,0,3
"ST AGNES",0,0,0,0,2,0,"5097",0,0,0,3506,0,1,1,0,2,0,509703,0,4,0,0,0,0,0,0,0,0,"Dec 2019",23,1,7,0,5
"FERRYDEN PARK",0,1,0,0,5,0,"5010",0,0,0,351,0,0,0,2,0,0,501002,0,1,0,0,0,0,1,0,0,0,"Dec 2019",19,0,5,0,4
"INGLE FARM",0,4,0,0,2,1,"5098",0,0,0,3518,0,0,5,3,8,0,509801,0,7,0,0,0,0,4,0,0,0,"Dec 2019",43,0,3,0,6
"WALKLEY HEIGHTS",0,1,0,1,2,0,"5098",0,0,0,3530,0,0,0,0,0,0,509802,0,1,0,0,0,1,0,0,0,0,"Dec 2019",8,0,0,0,2
"PARAFIELD",0,0,0,0,1,0,"5106",0,0,0,3542,0,0,0,0,7,0,510601,0,0,0,0,2,0,1,0,0,0,"Dec 2019",19,0,6,0,2
"SALISBURY SOUTH",0,0,0,0,0,0,"5106",0,0,0,3554,0,0,0,0,0,0,510602,0,1,0,0,0,0,0,0,0,0,"Dec 2019",8,2,3,0,2
"GREEN FIELDS",0,0,0,0,0,0,"5107",0,0,0,3565,0,0,0,0,0,0,510701,0,2,0,0,0,0,0,0,0,0,"Dec 2019",6,0,4,0,0
"PARAFIELD GARDENS",0,0,0,0,7,0,"5107",0,1,0,3575,0,0,7,2,9,0,510702,0,11,0,0,1,3,3,1,1,0,"Dec 2019",68,5,6,0,11
"PARALOWIE",0,4,0,0,6,3,"5108",0,0,0,3587,0,1,10,1,11,0,510801,0,12,0,0,2,5,4,2,2,0,"Dec 2019",97,2,22,0,10
"SALISBURY",0,2,1,0,13,3,"5108",0,3,0,3600,0,3,5,6,33,1,510802,0,6,0,0,2,1,4,1,3,0,"Dec 2019",132,2,29,0,14
"SALISBURY DOWNS",0,3,0,1,0,0,"5108",0,0,0,3612,0,1,6,0,19,0,510803,0,3,0,0,2,1,1,0,1,0,"Dec 2019",79,2,34,0,5
"SALISBURY NORTH",0,1,0,0,3,0,"5108",0,1,1,3624,0,0,6,5,2,1,510804,0,15,0,0,1,0,2,0,0,0,"Dec 2019",66,0,14,0,14
"REGENCY PARK",0,0,0,0,0,0,"5010",0,1,0,363,0,1,0,0,0,0,501003,0,0,0,0,1,1,0,0,0,0,"Dec 2019",6,0,1,0,1
"BRAHMA LODGE",0,1,0,0,2,1,"5109",0,0,0,3636,0,0,1,0,0,0,510901,0,8,0,0,0,2,1,0,0,0,"Dec 2019",21,0,4,0,1
"SALISBURY EAST",0,0,2,1,2,0,"5109",0,0,0,3648,0,0,5,3,2,0,510902,0,14,0,0,0,1,2,0,0,0,"Dec 2019",50,2,5,0,11
"VALE PARK",0,0,0,0,2,0,"5081",0,0,0,3660,0,0,0,0,0,0,508105,0,0,0,0,0,1,1,0,0,0,"Dec 2019",6,0,1,0,1
"WALKERVILLE",0,0,0,0,3,0,"5081",0,0,0,3672,0,0,1,0,4,1,508106,0,0,0,0,0,0,4,0,0,0,"Dec 2019",18,0,4,0,1
"FITZROY",0,0,0,0,1,0,"5082",0,0,0,3684,0,0,0,0,0,0,508201,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"OVINGHAM",0,0,0,0,1,0,"5082",0,0,0,3693,0,0,3,0,0,0,508202,0,1,0,0,0,0,1,0,0,0,"Dec 2019",12,0,3,0,3
"PROSPECT",0,2,1,0,15,1,"5082",0,2,0,3706,0,1,9,2,13,1,508203,0,5,0,0,2,4,9,0,1,0,"Dec 2019",104,2,21,0,13
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3718,0,0,0,0,4,0,508204,0,0,0,0,1,0,0,0,0,0,"Dec 2019",8,0,3,0,0
"BROADVIEW",0,0,0,0,2,0,"5083",0,0,0,3730,0,0,2,0,3,0,508301,0,1,0,0,0,2,0,0,0,0,"Dec 2019",24,0,10,0,4
"ST CLAIR",0,1,0,0,5,0,"5011",0,0,0,375,0,0,0,0,3,0,501105,0,0,0,0,0,0,0,0,0,0,"Dec 2019",18,0,5,0,4
"WILLASTON",0,0,0,0,0,0,"5118",0,0,0,3756,0,0,0,2,1,0,511813,0,2,0,0,1,0,2,0,0,0,"Dec 2019",21,1,7,0,5
"BUCKLAND PARK",0,0,0,0,0,2,"5120",0,0,0,3768,0,0,0,0,0,0,512002,0,0,0,0,0,0,1,0,0,0,"Dec 2019",3,0,0,0,0
"VIRGINIA",0,0,0,0,0,2,"5120",0,0,0,3776,0,0,0,0,1,0,512001,0,0,0,0,0,0,2,0,0,0,"Dec 2019",17,0,10,0,2
"GAWLER EAST",0,0,0,0,1,0,"5118",0,0,0,3789,0,1,2,0,0,0,511805,0,3,0,0,1,0,1,0,0,0,"Dec 2019",12,0,1,0,2
"GAWLER RIVER",0,0,0,0,0,0,"5118",0,0,0,3801,0,0,0,0,0,0,511806,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"GAWLER SOUTH",0,2,0,0,1,0,"5118",0,0,0,3805,0,0,0,1,1,0,511807,0,1,0,0,0,0,1,0,0,0,"Dec 2019",11,0,1,0,3
"GAWLER WEST",0,1,0,0,0,0,"5118",0,0,0,3817,0,0,0,1,0,0,511808,0,0,0,0,0,0,0,0,0,0,"Dec 2019",6,0,2,0,2
"EYRE",0,0,0,0,4,0,"5121",0,0,0,3828,0,0,0,0,2,0,512104,0,0,0,0,0,0,0,0,0,0,"Dec 2019",10,0,4,0,0
"MACDONALD PARK",0,0,0,0,0,0,"5121",0,0,0,3840,0,0,0,0,0,0,512101,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"PENFIELD",0,0,0,0,0,0,"5121",0,0,0,3847,0,0,1,0,1,0,512102,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,0,0,1
"MUNNO PARA WEST",0,2,1,0,6,3,"5115",0,0,0,3860,0,0,5,1,0,0,511504,0,0,0,0,0,0,1,0,0,0,"Dec 2019",33,1,4,0,9
"WOODVILLE",0,0,0,0,3,0,"5011",0,0,0,387,0,0,1,1,5,0,501101,0,1,0,0,0,3,1,0,0,0,"Dec 2019",30,0,10,0,5
"EVANSTON",0,0,0,0,0,0,"5116",0,0,0,3872,0,0,0,0,5,0,511601,0,2,0,0,0,1,0,0,0,0,"Dec 2019",20,0,8,0,4
"EVANSTON GARDENS",0,1,0,0,0,1,"5116",0,0,0,3884,0,0,0,0,0,0,511602,0,1,0,0,0,0,0,0,0,0,"Dec 2019",4,0,1,0,0
"EVANSTON PARK",0,1,0,0,1,1,"5116",0,0,0,3896,0,0,3,1,3,0,511603,0,0,0,0,0,0,1,0,0,0,"Dec 2019",19,0,8,0,0
"EVANSTON SOUTH",0,0,0,0,0,0,"5116",0,0,0,3908,0,0,2,0,0,0,511604,0,0,0,0,0,0,1,0,0,0,"Dec 2019",6,0,2,0,1
"HILLIER",0,0,1,0,0,0,"5116",0,0,0,3916,0,0,0,0,0,0,511605,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,1,0,1
"ANGLE VALE",0,0,0,0,1,0,"5117",0,0,0,3923,0,0,1,0,3,0,511701,0,1,0,0,0,0,1,0,0,0,"Dec 2019",31,0,23,0,1
"CONCORDIA",0,0,0,0,0,0,"5118",0,0,0,3939,0,0,0,0,0,0,511814,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"GAWLER",0,0,1,0,2,0,"5118",0,1,0,3941,0,0,0,2,4,0,511803,0,4,0,0,3,1,1,0,0,0,"Dec 2019",38,0,14,0,5
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3953,0,0,1,0,0,0,511804,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,0
"ANDREWS FARM",0,1,0,0,4,1,"5114",0,0,0,3965,0,0,6,0,0,1,511401,0,7,0,0,0,1,2,1,0,0,"Dec 2019",34,0,4,0,6
"BLAKEVIEW",0,3,0,0,7,2,"5114",0,2,0,3977,0,0,4,1,11,3,511402,0,4,0,2,2,1,6,0,1,0,"Dec 2019",72,3,15,0,5
"CRAIGMORE",0,4,0,0,8,1,"5114",0,1,0,3989,0,0,5,1,2,0,511403,0,5,0,2,1,2,4,1,1,0,"Dec 2019",48,0,2,0,8
"WOODVILLE PARK",0,0,0,0,1,0,"5011",0,0,0,399,0,0,1,0,2,0,501102,0,1,0,0,2,5,1,0,0,0,"Dec 2019",24,0,10,0,1
"BOWDEN",0,3,0,0,3,0,"5007",0,2,0,40,0,0,6,0,0,0,500701,0,0,0,0,0,0,6,0,0,0,"Dec 2019",34,3,8,0,3
"HUMBUG SCRUB",0,0,0,0,0,0,"5114",0,0,0,4008,0,0,0,0,0,0,511405,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"ONE TREE HILL",0,1,0,0,0,0,"5114",0,0,0,4015,0,0,0,0,0,0,511406,0,2,0,0,0,0,0,0,0,0,"Dec 2019",5,0,1,0,1
"REID",0,0,0,0,0,0,"5118",0,0,0,4027,0,0,0,0,0,0,511816,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"WARD BELT",0,0,0,0,0,0,"5118",0,0,0,4031,0,0,0,0,0,0,511812,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,1,1,0,0
"PENFIELD GARDENS",0,0,0,0,0,1,"5121",0,0,0,4041,0,0,0,0,0,0,512103,0,0,0,0,0,0,1,0,0,0,"Dec 2019",2,0,0,0,0
"GOLDEN GROVE",0,1,0,0,0,0,"5125",0,0,0,4052,0,0,3,1,8,0,512501,0,1,0,0,1,2,2,0,0,0,"Dec 2019",33,2,7,0,5
"GREENWITH",0,1,0,0,4,0,"5125",0,0,0,4064,0,0,2,2,0,0,512502,0,3,1,0,0,1,0,0,0,0,"Dec 2019",19,0,0,0,5
"FAIRVIEW PARK",0,1,0,0,0,0,"5126",0,0,1,4080,0,0,1,1,0,0,512601,0,2,0,0,0,1,1,0,0,0,"Dec 2019",13,0,4,0,1
"SURREY DOWNS",0,3,0,0,1,0,"5126",0,0,0,4092,0,0,0,0,0,0,512602,0,2,0,0,0,0,1,0,0,0,"Dec 2019",22,2,11,0,2
"WYNN VALE",0,2,0,0,4,0,"5127",0,0,0,4110,0,0,1,0,0,0,512701,0,6,0,1,0,3,1,0,1,0,"Dec 2019",27,0,3,0,5
"WOODVILLE SOUTH",0,2,0,0,5,0,"5011",0,1,0,412,0,0,5,1,0,0,501103,0,8,0,0,2,3,1,0,0,1,"Dec 2019",40,2,4,0,5
"SHEIDOW PARK",0,0,0,0,1,0,"5158",0,0,0,4137,0,0,1,1,0,0,515803,0,2,0,0,0,0,0,0,1,0,"Dec 2019",19,0,7,0,6
"TROTT PARK",0,0,0,0,0,0,"5158",0,0,0,4149,0,0,0,0,0,0,515804,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"ASHTON",0,0,0,0,0,0,"5137",0,0,0,4161,0,0,0,0,0,0,513701,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"HEATHFIELD",0,0,0,0,0,0,"5153",0,0,0,4174,0,0,0,0,0,0,515301,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
