SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"BEAUMONT",0,0,0,0,1,0,"5066",0,0,0,2448,0,0,1,0,0,0,506601,0,0,0,0,0,0,0,0,0,0,"Jan 2020",5,1,1,0,1
"ERINDALE",0,0,0,0,1,0,"5066",0,0,0,2469,0,0,0,0,0,0,506603,0,0,0,0,0,0,0,0,0,0,"Jan 2020",1,0,0,0,0
"HAZELWOOD PARK",0,0,0,0,1,0,"5066",0,0,0,2481,0,0,0,0,0,0,506604,0,0,0,0,0,0,0,0,0,0,"Jan 2020",2,0,1,0,0
"WATTLE PARK",0,0,0,0,3,0,"5066",0,0,0,2499,0,0,0,0,0,0,506607,0,0,0,0,0,1,0,0,0,0,"Jan 2020",5,0,0,0,1
"ADELAIDE",0,35,4,2,23,2,"5000",0,13,3,25,0,3,12,30,139,5,500001,0,64,0,9,23,32,23,2,12,0,"Jan 2020",725,15,191,1,82
"BEULAH PARK",0,0,0,0,1,0,"5067",0,0,0,2511,0,0,0,0,0,0,506701,0,0,0,0,0,0,0,0,0,0,"Jan 2020",5,0,3,0,1
"KENT TOWN",0,1,0,0,0,0,"5067",0,0,0,2523,0,1,0,0,2,0,506702,0,0,0,0,1,1,1,0,0,0,"Jan 2020",13,0,4,0,2
"NORWOOD",0,0,0,0,7,0,"5067",0,0,0,2535,0,2,0,1,3,0,506703,0,2,0,0,1,4,2,0,1,0,"Jan 2020",49,0,15,0,11
"BEDFORD PARK",0,0,0,0,0,0,"5042",0,0,0,2547,0,2,0,1,1,0,504201,0,1,0,0,0,0,0,0,0,0,"Jan 2020",7,1,1,0,0
"ALBERTON",0,1,0,0,5,0,"5014",0,0,0,255,0,0,2,1,3,0,501401,0,3,0,0,0,1,1,0,0,0,"Jan 2020",26,0,7,0,2
"CLOVELLY PARK",0,0,0,0,2,0,"5042",0,0,0,2560,0,0,3,0,0,0,504202,0,2,0,0,0,3,3,0,1,0,"Jan 2020",15,0,1,0,0
"PASADENA",0,0,0,0,1,0,"5042",0,0,0,2572,0,0,1,1,1,0,504203,0,1,0,0,0,0,2,0,0,0,"Jan 2020",12,0,5,0,0
"ST MARYS",0,0,0,0,4,0,"5042",0,0,0,2584,0,2,2,0,6,0,504204,0,1,0,0,0,1,3,0,0,0,"Jan 2020",29,1,9,0,0
"TONSLEY",0,0,0,0,1,0,"5042",0,0,0,2595,0,0,0,0,0,0,504205,0,0,0,0,0,0,1,0,0,0,"Jan 2020",5,1,0,0,2
"ASCOT PARK",0,1,0,0,2,0,"5043",0,0,0,2607,0,1,2,0,2,0,504301,0,1,0,0,0,0,0,0,0,0,"Jan 2020",17,1,3,0,4
"MARION",0,0,0,0,5,0,"5043",0,1,0,2619,0,0,0,0,2,0,504302,0,2,0,0,2,1,0,0,0,0,"Jan 2020",19,0,5,0,1
"PARA VISTA",0,0,0,0,0,0,"5093",0,0,0,2631,0,0,2,0,0,0,509301,0,2,0,0,0,0,0,0,0,0,"Jan 2020",6,0,0,0,2
"VALLEY VIEW",0,0,0,0,3,1,"5093",0,1,0,2643,0,0,1,1,0,1,509302,0,1,0,0,1,0,2,0,0,0,"Jan 2020",27,1,11,0,3
"CAVAN",0,2,0,0,2,0,"5094",0,0,0,2655,0,0,0,0,1,0,509401,0,1,0,0,5,1,1,0,0,0,"Jan 2020",22,0,8,0,1
"DRY CREEK",0,0,0,0,2,0,"5094",0,0,0,2667,0,3,0,0,1,0,509402,0,2,0,0,0,1,1,0,0,0,"Jan 2020",19,0,9,0,0
"CHELTENHAM",0,1,0,0,11,0,"5014",0,0,0,267,0,0,2,0,0,1,501403,0,1,0,0,0,0,0,0,0,0,"Jan 2020",25,1,2,0,6
"GEPPS CROSS",0,0,1,1,1,0,"5094",0,0,0,2679,0,0,0,1,5,0,509403,0,0,0,0,5,2,1,0,0,0,"Jan 2020",26,0,4,0,5
"MAWSON LAKES",0,0,0,0,22,0,"5095",0,3,0,2691,0,0,6,1,10,0,509503,0,6,0,0,0,4,4,0,0,0,"Jan 2020",118,3,37,0,22
"COLLINSWOOD",0,1,0,0,0,0,"5081",0,0,0,2704,0,0,0,0,0,0,508101,0,0,0,0,1,0,0,0,0,0,"Jan 2020",6,0,2,0,2
"GILBERTON",0,1,0,0,0,0,"5081",0,2,0,2716,0,0,3,1,0,0,508102,0,0,0,0,0,0,0,0,0,0,"Jan 2020",12,0,2,0,3
"MEDINDIE",0,1,0,0,1,0,"5081",0,0,0,2727,0,0,0,0,0,0,508103,0,0,0,0,0,0,0,0,0,0,"Jan 2020",8,0,1,0,5
"NORTHFIELD",0,0,0,0,7,0,"5085",0,0,0,2747,0,0,4,1,0,0,508503,0,5,0,0,1,1,1,0,0,0,"Jan 2020",30,1,3,0,6
"NORTHGATE",0,0,0,0,1,0,"5085",0,0,0,2758,0,0,1,0,0,0,508504,0,0,0,0,0,1,0,0,0,0,"Jan 2020",5,0,0,0,2
"GILLES PLAINS",0,0,0,0,0,0,"5086",0,0,0,2762,0,0,0,0,0,0,508601,0,0,0,0,0,0,0,0,0,0,"Jan 2020",1,0,1,0,0
"GILLES PLAINS",0,4,1,0,1,0,"5086",0,0,0,2774,0,0,1,0,2,0,508601,0,1,0,0,0,1,1,0,0,0,"Jan 2020",31,2,9,0,8
"HENDON",0,1,0,0,3,0,"5014",0,0,0,278,0,0,1,0,0,0,501404,0,1,0,0,1,1,1,0,0,0,"Jan 2020",11,0,0,0,2
"GREENACRES",0,1,0,1,3,0,"5086",0,1,0,2786,0,0,1,1,5,1,508602,0,3,0,0,1,1,2,0,0,0,"Jan 2020",40,2,11,0,6
"HAMPSTEAD GARDENS",0,0,0,0,1,0,"5086",0,0,0,2798,0,0,1,0,0,0,508603,0,0,0,0,1,1,0,0,0,0,"Jan 2020",7,1,0,0,2
"HILLCREST",0,0,0,0,5,0,"5086",0,0,0,2810,0,0,1,0,1,1,508604,0,0,0,0,0,1,2,0,1,0,"Jan 2020",29,1,12,0,4
"MANNINGHAM",0,0,0,0,2,1,"5086",0,0,0,2822,0,0,0,0,0,0,508605,0,0,0,0,1,0,0,0,1,0,"Jan 2020",8,0,1,0,2
"OAKDEN",0,0,0,0,3,0,"5086",0,0,0,2834,0,0,2,2,0,0,508606,0,0,0,0,1,0,1,0,0,0,"Jan 2020",16,2,1,0,4
"KLEMZIG",0,0,0,0,3,0,"5087",0,0,0,2846,0,0,3,2,0,0,508701,0,0,0,0,1,0,2,0,0,0,"Jan 2020",24,0,7,0,6
"WOODFORDE",0,0,0,0,0,0,"5072",0,0,0,2873,0,0,0,0,0,0,507206,0,0,0,0,0,0,0,0,0,0,"Jan 2020",1,0,1,0,0
"HECTORVILLE",0,0,0,0,2,0,"5073",0,0,0,2885,0,0,0,0,2,0,507301,0,3,0,0,1,0,0,0,0,0,"Jan 2020",15,1,4,0,2
"ROSTREVOR",0,0,0,0,2,0,"5073",0,0,0,2897,0,0,3,0,0,0,507302,0,1,0,0,0,0,1,1,0,0,"Jan 2020",12,0,1,0,3
"QUEENSTOWN",0,1,0,0,2,1,"5014",0,0,0,290,0,0,2,0,0,0,501405,0,0,0,0,1,1,3,0,0,0,"Jan 2020",17,1,2,0,3
"TRANMERE",0,1,0,0,0,0,"5073",0,0,0,2909,0,0,0,0,0,0,507303,0,2,0,0,0,0,0,0,0,0,"Jan 2020",13,1,9,0,0
"CAMPBELLTOWN",0,2,0,0,3,0,"5074",0,0,0,2921,0,0,1,1,0,0,507401,0,5,0,0,1,1,3,0,0,0,"Jan 2020",40,3,4,0,16
"NAILSWORTH",0,0,0,0,0,0,"5083",0,0,0,2933,0,0,4,0,0,2,508302,0,0,0,0,0,0,0,0,0,0,"Jan 2020",8,0,1,0,1
"SEFTON PARK",0,0,0,0,0,0,"5083",0,0,0,2945,0,0,1,0,8,1,508303,0,0,0,0,0,0,0,0,0,0,"Jan 2020",17,1,4,1,1
"BLAIR ATHOL",0,0,0,0,9,0,"5084",0,0,0,2957,0,0,1,2,10,0,508401,0,5,0,0,0,2,3,1,0,0,"Jan 2020",71,0,27,0,11
"KILBURN",0,6,0,0,6,0,"5084",0,1,0,2969,0,0,8,4,21,0,508402,0,5,0,0,3,0,5,0,1,0,"Jan 2020",102,2,29,0,11
"CLEARVIEW",0,2,0,0,3,0,"5085",0,0,0,2982,0,0,3,0,6,0,508501,0,5,0,0,0,0,2,0,0,0,"Jan 2020",35,2,7,0,5
"ENFIELD",0,1,0,0,9,0,"5085",0,1,0,2994,0,0,7,0,1,1,508502,0,7,0,0,2,1,2,0,0,0,"Jan 2020",55,1,10,0,12
"LIGHTSVIEW",0,0,0,0,3,0,"5085",0,0,0,3006,0,0,2,0,0,0,508505,0,2,0,0,1,1,2,1,0,0,"Jan 2020",22,1,5,0,4
"WINDSOR GARDENS",0,0,1,0,7,0,"5087",0,0,0,3018,0,0,1,0,5,1,508702,0,3,0,0,1,0,4,0,3,0,"Jan 2020",34,0,8,0,0
"ROYAL PARK",0,0,0,0,3,2,"5014",0,0,0,302,0,0,2,1,3,0,501406,0,0,0,0,0,1,2,0,0,0,"Jan 2020",24,1,4,0,5
"HOLDEN HILL",0,0,0,0,5,0,"5088",0,0,0,3030,0,0,5,0,7,1,508801,0,2,0,0,0,0,0,0,0,0,"Jan 2020",37,0,7,0,10
"HIGHBURY",0,0,0,0,5,0,"5089",0,0,0,3042,0,0,2,1,0,0,508901,0,1,0,0,1,0,2,0,0,0,"Jan 2020",17,0,2,0,3
"HOPE VALLEY",0,1,0,0,0,0,"5090",0,0,0,3054,0,0,2,0,0,0,509001,0,1,0,0,0,0,0,0,0,0,"Jan 2020",17,3,6,0,4
"BANKSIA PARK",0,1,1,0,1,0,"5091",0,2,0,3066,0,0,1,0,0,0,509101,0,0,0,0,1,0,0,0,0,0,"Jan 2020",9,0,1,0,1
"TEA TREE GULLY",0,1,0,0,2,0,"5091",0,1,0,3078,0,0,0,0,2,0,509102,0,0,0,0,0,0,1,0,0,0,"Jan 2020",10,1,0,0,2
"VISTA",0,0,0,0,1,0,"5091",0,0,0,3087,0,0,0,0,0,0,509103,0,0,0,0,1,0,0,0,0,0,"Jan 2020",3,0,0,0,1
"MODBURY",0,1,1,2,12,0,"5092",0,0,0,3099,0,0,5,2,26,1,509201,0,6,0,2,0,1,4,0,2,0,"Jan 2020",92,0,16,0,11
"MODBURY HEIGHTS",0,2,1,0,7,1,"5092",0,1,0,3111,0,0,0,0,1,0,509202,0,3,0,0,1,0,1,0,0,0,"Jan 2020",30,2,6,0,4
"MODBURY NORTH",0,0,0,0,2,0,"5092",0,1,0,3123,0,0,1,0,2,0,509203,0,1,0,0,0,0,0,0,0,0,"Jan 2020",11,0,2,0,2
"SMITHFIELD",0,0,0,0,4,2,"5114",0,0,0,3137,0,0,2,0,32,0,511408,0,3,0,0,0,3,1,0,0,0,"Jan 2020",103,3,40,1,12
"BIRKENHEAD",0,0,0,0,1,0,"5015",0,0,0,314,0,1,1,1,0,0,501501,0,2,0,0,1,1,0,3,0,0,"Jan 2020",16,0,1,0,4
"SMITHFIELD PLAINS",0,1,0,0,4,2,"5114",0,1,0,3149,0,0,3,0,1,0,511409,0,7,0,0,1,2,0,0,0,0,"Jan 2020",49,2,12,0,13
"KUDLA",0,0,0,0,0,0,"5115",0,0,0,3168,0,1,0,0,0,0,511501,0,0,0,0,0,0,0,0,0,0,"Jan 2020",1,0,0,0,0
"MUNNO PARA",0,0,0,0,4,0,"5115",0,0,0,3180,0,0,5,2,7,0,511502,0,3,0,0,0,0,0,0,0,0,"Jan 2020",51,2,21,0,7
"MUNNO PARA DOWNS",0,0,0,0,0,0,"5115",0,0,0,3190,0,0,1,0,0,0,511503,0,0,0,0,0,0,0,0,0,0,"Jan 2020",2,0,0,0,1
"SALISBURY HEIGHTS",0,0,0,0,8,0,"5109",0,1,0,3202,0,0,1,0,0,0,510903,0,0,0,1,0,0,0,0,0,0,"Jan 2020",14,1,0,0,2
"SALISBURY PARK",0,0,0,0,0,0,"5109",0,0,0,3214,0,2,0,0,1,0,510904,0,4,0,1,0,0,0,0,0,0,"Jan 2020",17,0,7,0,2
"SALISBURY PLAIN",0,0,0,0,0,0,"5109",0,0,0,3226,0,0,2,2,1,0,510905,0,0,0,0,1,1,3,0,2,0,"Jan 2020",18,1,2,0,3
"BOLIVAR",0,0,0,0,1,0,"5110",0,0,0,3238,0,0,0,0,4,0,511001,0,0,0,0,0,0,1,0,0,0,"Jan 2020",27,0,21,0,0
"ELIZABETH VALE",0,0,0,0,5,3,"5112",0,0,0,3250,0,0,2,1,4,0,511205,0,2,0,0,2,0,4,1,0,0,"Jan 2020",59,2,12,0,21
"ETHELTON",0,0,0,0,2,0,"5015",0,1,0,326,0,0,0,0,0,0,501502,0,1,0,0,0,0,0,0,0,0,"Jan 2020",8,1,0,0,3
"HILLBANK",0,0,0,0,6,1,"5112",0,0,0,3262,0,0,4,0,3,0,511206,0,2,0,0,0,0,3,0,0,0,"Jan 2020",46,0,22,0,5
"DAVOREN PARK",0,1,0,1,3,3,"5113",0,3,0,3274,0,0,11,3,21,1,511306,0,8,0,0,1,1,9,0,0,0,"Jan 2020",117,5,28,0,18
"EDINBURGH NORTH",0,0,0,0,1,0,"5113",0,0,0,3285,0,0,0,0,0,0,511305,0,0,0,0,0,2,1,0,1,0,"Jan 2020",11,1,4,0,1
"ELIZABETH DOWNS",0,0,1,0,6,1,"5113",0,1,0,3297,0,0,9,2,0,2,511301,0,14,0,0,0,3,2,1,0,0,"Jan 2020",77,1,20,0,14
"ELIZABETH NORTH",0,3,0,0,4,4,"5113",0,0,1,3309,0,0,9,3,0,0,511303,0,8,0,0,1,2,2,0,0,0,"Jan 2020",54,1,6,0,10
"ELIZABETH PARK",0,2,0,0,4,1,"5113",0,3,0,3321,0,1,11,0,6,0,511304,0,3,0,0,0,1,2,0,0,0,"Jan 2020",51,1,10,0,6
"BURTON",0,0,0,0,4,1,"5110",0,0,0,3333,0,0,1,0,1,0,511002,0,3,0,0,2,3,5,1,1,0,"Jan 2020",38,0,8,0,8
"DIREK",0,0,0,0,1,0,"5110",0,0,0,3345,0,0,1,0,1,0,511003,0,0,0,0,0,0,0,0,0,0,"Jan 2020",11,1,6,0,1
"GLOBE DERBY PARK",0,1,0,0,0,0,"5110",0,0,0,3355,0,0,0,0,0,0,511006,0,2,0,0,0,0,0,0,0,0,"Jan 2020",7,0,1,0,3
"WATERLOO CORNER",0,0,0,0,0,2,"5110",0,0,0,3374,0,0,1,0,0,0,511005,0,0,0,1,1,0,3,0,0,0,"Jan 2020",12,0,2,0,2
"GLANVILLE",0,1,0,0,0,0,"5015",0,0,0,338,0,0,1,0,0,0,501503,0,0,0,0,0,1,0,0,0,0,"Jan 2020",5,0,0,0,2
"EDINBURGH",0,0,0,0,0,0,"5111",0,0,1,3385,0,0,0,0,0,0,511101,0,0,0,0,0,0,0,0,0,0,"Jan 2020",2,0,1,0,0
"ELIZABETH",0,2,2,0,5,2,"5112",0,4,0,3397,0,1,3,3,47,0,511201,0,15,0,1,6,3,4,0,2,0,"Jan 2020",144,0,26,0,18
"ELIZABETH EAST",0,1,0,1,6,2,"5112",0,0,0,3409,0,0,11,0,0,0,511202,0,10,0,0,1,1,0,0,0,0,"Jan 2020",54,1,11,0,9
"ELIZABETH GROVE",0,1,0,0,2,0,"5112",0,0,2,3421,0,0,2,0,0,0,511203,0,2,0,0,2,1,0,0,0,0,"Jan 2020",23,2,3,0,6
"ELIZABETH SOUTH",0,2,1,0,5,2,"5112",0,0,0,3433,0,0,7,0,10,0,511204,0,10,0,0,0,2,3,0,2,0,"Jan 2020",90,3,20,1,22
"POORAKA",0,0,0,0,13,1,"5095",0,1,0,3445,0,2,4,0,8,1,509501,0,8,0,0,1,1,6,1,1,0,"Jan 2020",83,0,26,0,9
"GULFVIEW HEIGHTS",0,0,0,0,2,0,"5096",0,0,0,3457,0,0,0,0,0,0,509603,0,0,0,0,0,0,0,0,0,0,"Jan 2020",5,1,0,0,2
"PARA HILLS",0,3,0,0,6,1,"5096",0,0,0,3469,0,0,2,0,0,0,509601,0,5,0,0,0,1,3,0,0,0,"Jan 2020",39,1,15,0,2
"PARA HILLS WEST",0,1,0,0,5,0,"5096",0,0,0,3481,0,0,1,1,3,0,509602,0,0,0,0,0,1,3,0,2,0,"Jan 2020",39,0,18,0,4
"REDWOOD PARK",0,0,0,0,1,0,"5097",0,0,0,3493,0,1,0,0,0,0,509701,0,3,0,1,0,0,0,2,0,0,"Jan 2020",15,0,3,0,4
"ANGLE PARK",0,1,0,0,0,0,"5010",0,0,0,350,0,0,1,1,2,0,501001,0,2,0,0,0,0,0,0,0,0,"Jan 2020",23,0,13,0,3
"RIDGEHAVEN",0,0,0,0,1,0,"5097",0,0,0,3505,0,0,1,0,0,0,509702,0,2,0,0,0,1,1,0,0,0,"Jan 2020",19,1,2,0,10
"ST AGNES",0,1,0,0,3,0,"5097",0,0,0,3517,0,0,0,0,4,0,509703,0,0,0,0,1,0,0,0,0,0,"Jan 2020",21,1,8,0,3
"INGLE FARM",0,2,0,1,5,2,"5098",0,0,1,3529,0,0,5,0,10,1,509801,0,4,0,0,0,2,3,1,0,0,"Jan 2020",43,2,2,0,2
"WALKLEY HEIGHTS",0,0,0,0,1,0,"5098",0,1,0,3541,0,0,2,0,0,0,509802,0,1,0,0,0,1,0,0,0,0,"Jan 2020",9,1,2,0,0
"PARAFIELD",0,0,0,0,4,0,"5106",0,0,0,3553,0,0,0,0,14,0,510601,0,0,0,0,0,0,0,0,0,0,"Jan 2020",25,0,6,0,1
"SALISBURY SOUTH",0,0,0,0,0,1,"5106",0,0,0,3564,0,0,0,0,0,0,510602,0,0,0,0,0,0,1,0,0,0,"Jan 2020",6,1,2,0,1
"GREEN FIELDS",0,0,0,0,0,0,"5107",0,0,0,3574,0,0,0,0,2,0,510701,0,0,0,0,0,1,0,0,2,0,"Jan 2020",9,0,3,0,1
"PARAFIELD GARDENS",0,1,1,0,6,0,"5107",0,1,0,3586,0,0,8,3,13,0,510702,0,7,0,0,1,2,6,0,1,0,"Jan 2020",85,1,14,0,20
"PARALOWIE",0,2,0,0,10,2,"5108",0,1,1,3598,0,2,4,3,19,0,510801,0,9,0,0,4,0,5,0,1,0,"Jan 2020",94,1,18,0,12
"SALISBURY",0,4,0,0,12,3,"5108",0,2,0,3611,0,0,1,3,28,1,510802,0,16,0,0,2,3,7,0,2,0,"Jan 2020",164,7,45,0,28
"FERRYDEN PARK",0,0,0,0,3,0,"5010",0,0,0,362,0,0,0,2,0,0,501002,0,2,0,0,1,1,3,1,1,0,"Jan 2020",26,0,7,0,5
"SALISBURY DOWNS",0,2,0,0,8,1,"5108",0,2,0,3623,0,3,5,2,20,0,510803,0,3,0,0,4,0,8,0,0,0,"Jan 2020",97,4,26,0,9
"SALISBURY NORTH",0,1,0,1,2,1,"5108",0,0,0,3635,0,1,5,1,4,0,510804,0,8,0,0,1,0,2,0,1,0,"Jan 2020",49,2,9,0,10
"BRAHMA LODGE",0,4,0,0,0,1,"5109",0,0,0,3647,0,1,6,0,0,0,510901,0,4,0,1,0,0,2,0,0,0,"Jan 2020",20,0,0,0,1
"SALISBURY EAST",0,2,0,0,0,0,"5109",0,0,0,3659,0,1,3,1,1,1,510902,0,4,0,0,1,0,3,0,0,0,"Jan 2020",34,1,12,0,4
"VALE PARK",0,0,0,0,1,0,"5081",0,0,0,3671,0,0,1,0,0,0,508105,0,2,0,0,0,0,1,0,0,0,"Jan 2020",8,1,1,0,1
"WALKERVILLE",0,0,0,0,0,0,"5081",0,0,0,3683,0,0,2,1,4,0,508106,0,0,0,0,1,0,0,0,0,0,"Jan 2020",19,2,8,0,1
"NORTH ADELAIDE",0,1,0,1,6,2,"5006",0,0,0,37,0,4,5,3,2,0,500601,0,6,0,2,2,4,3,0,1,0,"Jan 2020",66,1,13,0,10
"OVINGHAM",0,0,0,0,0,0,"5082",0,1,0,3704,0,0,1,1,1,0,508202,0,3,0,0,0,0,2,0,0,0,"Jan 2020",17,5,1,0,2
"PROSPECT",0,0,0,0,0,0,"5082",0,0,0,3705,0,0,0,0,0,0,508203,0,0,0,0,1,0,0,0,0,0,"Jan 2020",1,0,0,0,0
"PROSPECT",0,1,1,0,26,1,"5082",0,1,0,3717,0,2,7,0,13,0,508203,0,2,0,0,4,4,1,0,0,0,"Jan 2020",112,4,26,1,18
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3729,0,0,0,0,2,0,508204,0,0,0,0,0,0,0,0,0,0,"Jan 2020",8,0,6,0,0
"REGENCY PARK",0,0,0,1,1,0,"5010",0,0,0,374,0,0,0,0,0,0,501003,0,1,0,0,0,1,0,0,0,0,"Jan 2020",12,1,2,0,5
"BROADVIEW",0,1,0,0,1,0,"5083",0,1,0,3741,0,0,7,0,4,0,508301,0,0,0,0,0,1,3,0,0,0,"Jan 2020",30,0,11,0,1
"INGLEWOOD",0,0,0,0,1,0,"5133",0,0,0,3745,0,1,0,0,0,0,513301,0,0,0,0,0,0,0,0,0,0,"Jan 2020",2,0,0,0,0
"MONTACUTE",0,0,0,0,0,1,"5134",0,0,0,3751,0,0,0,0,0,0,513401,0,1,0,0,0,0,0,0,0,0,"Jan 2020",4,0,1,0,1
"NORTON SUMMIT",0,0,0,0,0,0,"5136",0,0,0,3755,0,0,1,0,0,0,513601,0,1,0,0,0,0,0,0,0,0,"Jan 2020",2,0,0,0,0
"WILLASTON",0,0,0,0,0,0,"5118",0,0,0,3767,0,0,0,0,0,0,511813,0,2,0,0,0,1,0,0,0,0,"Jan 2020",15,0,6,0,6
"VIRGINIA",0,0,0,0,4,2,"5120",0,1,0,3787,0,0,0,0,1,0,512001,0,2,0,0,0,2,0,0,0,0,"Jan 2020",18,0,4,0,2
"GAWLER EAST",0,0,1,0,1,0,"5118",0,0,0,3800,0,0,1,1,0,0,511805,0,1,0,0,0,0,1,0,1,0,"Jan 2020",12,0,3,0,2
"GAWLER SOUTH",0,0,0,0,9,0,"5118",0,0,0,3816,0,0,0,0,0,0,511807,0,2,0,1,0,2,0,0,0,0,"Jan 2020",20,0,2,0,4
"EYRE",0,0,0,0,5,0,"5121",0,0,0,3839,0,0,2,0,0,0,512104,0,2,0,0,0,0,0,0,0,0,"Jan 2020",10,0,0,0,1
"PENFIELD",0,0,0,0,0,0,"5121",0,0,0,3856,0,0,0,0,0,0,512102,0,0,0,0,0,0,2,0,0,0,"Jan 2020",2,0,0,0,0
"ST CLAIR",0,0,0,0,4,0,"5011",0,1,0,386,0,0,3,0,11,0,501105,0,1,0,0,0,0,0,0,0,0,"Jan 2020",29,0,5,0,4
"MUNNO PARA WEST",0,0,0,0,1,1,"5115",0,0,1,3871,0,0,0,2,0,0,511504,0,5,0,1,0,0,1,0,0,0,"Jan 2020",19,1,2,0,4
"EVANSTON",0,1,0,1,2,0,"5116",0,0,0,3883,0,0,0,0,3,0,511601,0,4,0,0,2,1,2,0,0,0,"Jan 2020",24,0,7,0,1
"EVANSTON GARDENS",0,0,0,0,3,0,"5116",0,0,0,3895,0,1,3,1,0,0,511602,0,0,0,0,0,0,1,0,0,0,"Jan 2020",12,1,1,0,1
"NORTH ADELAIDE",0,0,0,0,0,0,"5006",0,0,0,39,0,0,0,0,0,0,500601,0,0,0,0,0,0,0,0,0,0,"Jan 2020",1,0,1,0,0
"EVANSTON PARK",0,0,0,0,0,0,"5116",0,0,0,3907,0,0,0,0,3,0,511603,0,1,0,0,1,3,1,0,1,0,"Jan 2020",19,0,8,0,1
"EVANSTON SOUTH",0,0,0,0,0,0,"5116",0,0,0,3915,0,0,0,0,0,0,511604,0,0,0,0,0,1,1,0,0,0,"Jan 2020",4,0,1,0,1
"HILLIER",0,0,0,0,0,0,"5116",0,0,0,3922,0,0,0,0,0,0,511605,0,0,0,1,0,0,0,1,0,0,"Jan 2020",3,0,0,0,1
"ANGLE VALE",0,0,0,0,7,0,"5117",0,0,0,3934,0,0,3,0,2,0,511701,0,1,0,0,1,0,0,0,0,0,"Jan 2020",35,0,16,0,5
"BUCHFELDE",0,0,0,0,0,0,"5118",0,0,0,3938,0,0,1,0,0,0,511802,0,0,0,0,0,1,0,0,0,0,"Jan 2020",2,0,0,0,0
"GAWLER",0,0,0,0,1,0,"5118",0,1,0,3952,0,0,0,2,4,0,511803,0,3,0,0,2,1,2,1,1,0,"Jan 2020",29,0,8,0,3
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3964,0,0,0,0,0,0,511804,0,1,0,0,0,0,0,0,0,0,"Jan 2020",1,0,0,0,0
"ANDREWS FARM",0,1,0,2,6,0,"5114",0,0,1,3976,0,0,1,2,1,1,511401,0,8,0,1,0,2,5,1,0,0,"Jan 2020",45,0,4,0,9
"WOODVILLE",0,0,0,0,3,0,"5011",0,0,0,398,0,1,4,1,3,0,501101,0,5,0,0,0,1,2,0,1,0,"Jan 2020",37,2,9,0,5
"BLAKEVIEW",0,0,0,0,6,1,"5114",0,0,0,3988,0,0,5,1,7,0,511402,0,3,0,0,0,2,1,0,0,0,"Jan 2020",43,0,14,0,3
"CRAIGMORE",0,1,0,0,2,1,"5114",0,0,0,4000,0,1,1,2,2,0,511403,0,4,0,1,2,1,2,1,0,0,"Jan 2020",28,2,2,0,3
"GOULD CREEK",0,0,0,0,1,0,"5114",0,0,0,4007,0,0,1,0,0,0,511404,0,0,0,0,1,0,1,0,0,0,"Jan 2020",5,1,0,0,0
"HUMBUG SCRUB",0,0,0,0,0,0,"5114",0,0,0,4014,0,1,0,0,0,0,511405,0,0,0,0,0,0,0,0,0,0,"Jan 2020",2,1,0,0,0
"ONE TREE HILL",0,0,0,0,1,0,"5114",0,0,0,4024,0,0,0,0,0,0,511406,0,0,0,0,0,0,0,0,0,0,"Jan 2020",1,0,0,0,0
"REID",0,0,0,0,0,0,"5118",0,0,0,4030,0,0,1,0,0,0,511816,0,0,0,0,1,0,1,0,0,0,"Jan 2020",3,0,0,0,0
"PENFIELD GARDENS",0,0,0,0,0,1,"5121",0,0,0,4051,0,0,0,0,0,0,512103,0,0,0,0,0,1,0,0,0,0,"Jan 2020",3,0,0,0,1
"GOLDEN GROVE",0,1,0,0,7,0,"5125",0,0,0,4063,0,0,2,1,4,0,512501,0,2,0,0,0,2,2,0,0,0,"Jan 2020",41,0,11,0,9
"GREENWITH",0,1,0,0,5,0,"5125",1,0,0,4075,0,0,0,0,0,0,512502,0,1,0,0,1,0,1,0,0,0,"Jan 2020",14,1,2,0,1
"FAIRVIEW PARK",0,0,0,0,2,0,"5126",0,0,0,4091,0,0,1,0,1,0,512601,0,1,0,0,1,2,1,0,0,0,"Jan 2020",16,0,5,0,2
"WOODVILLE PARK",0,0,0,0,1,0,"5011",0,0,0,410,0,0,3,0,2,0,501102,0,2,0,0,0,0,1,1,0,0,"Jan 2020",17,0,6,0,1
"SURREY DOWNS",0,0,0,1,0,0,"5126",0,0,0,4103,0,0,1,0,2,0,512602,0,3,0,0,0,0,1,0,0,0,"Jan 2020",25,1,14,0,2
"WYNN VALE",0,0,0,0,4,0,"5127",0,0,0,4121,0,1,3,0,0,0,512701,0,2,0,0,0,0,0,0,0,0,"Jan 2020",25,1,7,0,7
