SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"MAWSON LAKES",0,0,0,0,9,0,"5095",0,1,0,2687,0,1,3,0,3,1,509503,0,7,0,1,0,1,4,1,0,0,"May 2020",58,0,12,1,13
"COLLINSWOOD",0,0,0,0,1,0,"5081",0,0,0,2700,0,0,0,0,1,0,508101,0,0,0,0,0,0,0,0,0,0,"May 2020",3,0,1,0,0
"GILBERTON",0,2,0,0,0,0,"5081",0,1,0,2712,0,0,0,0,0,0,508102,0,0,1,0,0,0,2,1,0,0,"May 2020",12,0,1,0,4
"MEDINDIE",0,0,0,0,1,0,"5081",0,0,0,2724,0,0,0,0,0,0,508103,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"MEDINDIE GARDENS",0,0,0,0,0,0,"5081",0,0,0,2734,0,0,0,0,0,0,508104,0,0,0,0,0,0,1,0,0,0,"May 2020",3,0,2,0,0
"HENDON",0,0,0,0,0,0,"5014",0,0,0,274,0,0,0,0,0,0,501404,0,0,0,0,1,0,0,0,0,0,"May 2020",3,1,1,0,0
"NORTHFIELD",0,3,0,0,4,0,"5085",0,0,1,2743,0,0,2,4,0,0,508503,0,3,0,0,0,0,1,0,0,0,"May 2020",24,0,4,0,2
"NORTHGATE",0,0,0,0,0,0,"5085",0,0,0,2755,0,0,0,2,0,0,508504,0,0,0,0,0,0,1,0,0,0,"May 2020",6,0,2,0,1
"GILLES PLAINS",0,0,0,0,0,0,"5086",0,0,0,2761,0,0,0,0,1,0,508601,0,1,0,0,0,0,0,0,0,0,"May 2020",2,0,0,0,0
"GILLES PLAINS",0,0,0,0,0,0,"5086",0,0,0,2770,0,0,0,0,2,1,508601,0,2,0,0,4,1,0,0,0,0,"May 2020",14,0,4,0,0
"GREENACRES",0,1,0,1,0,1,"5086",0,0,1,2782,0,0,3,0,0,0,508602,0,6,0,0,0,0,1,0,0,0,"May 2020",22,0,1,0,7
"HAMPSTEAD GARDENS",0,0,0,0,0,0,"5086",0,0,0,2794,0,0,0,0,0,0,508603,0,0,0,0,0,0,0,0,1,0,"May 2020",4,0,3,0,0
"HILLCREST",0,2,0,0,3,0,"5086",0,0,0,2806,0,0,0,0,0,0,508604,0,2,0,0,0,0,0,0,0,0,"May 2020",13,0,2,0,4
"MANNINGHAM",0,0,0,0,1,0,"5086",0,1,0,2818,0,1,1,0,0,0,508605,0,0,0,0,0,0,1,0,0,0,"May 2020",9,0,1,0,3
"OAKDEN",0,1,0,1,0,0,"5086",0,0,0,2830,0,0,3,1,0,0,508606,0,1,0,0,0,0,0,0,0,0,"May 2020",10,0,0,0,3
"KLEMZIG",0,0,0,0,2,0,"5087",0,0,0,2842,0,1,1,1,0,0,508701,0,3,0,0,0,1,3,0,0,0,"May 2020",19,1,3,0,3
"SKYE",0,0,0,0,0,0,"5072",0,0,0,2854,0,0,0,0,0,0,507204,0,0,0,0,0,1,0,0,0,0,"May 2020",1,0,0,0,0
"QUEENSTOWN",0,1,0,0,0,0,"5014",0,0,0,286,0,0,0,0,0,0,501405,0,1,0,0,0,2,2,1,0,0,"May 2020",9,0,0,0,2
"WOODFORDE",0,0,0,0,0,0,"5072",0,0,0,2869,0,0,0,0,0,0,507206,0,0,0,0,0,1,0,0,0,0,"May 2020",1,0,0,0,0
"HECTORVILLE",0,1,2,0,0,0,"5073",0,0,0,2881,0,0,1,0,1,1,507301,0,2,0,0,0,1,0,1,0,0,"May 2020",14,0,2,0,2
"ROSTREVOR",0,0,0,0,0,0,"5073",0,0,0,2893,0,0,1,0,0,0,507302,0,1,0,0,0,0,1,0,0,0,"May 2020",10,1,2,0,4
"TRANMERE",0,1,0,0,1,0,"5073",0,1,0,2905,0,0,0,0,2,1,507303,0,0,0,1,0,0,0,0,0,0,"May 2020",16,0,4,0,5
"CAMPBELLTOWN",0,1,0,0,0,1,"5074",0,0,0,2917,0,0,2,0,0,0,507401,0,4,0,1,0,2,1,2,1,0,"May 2020",25,3,3,0,4
"NAILSWORTH",0,0,0,0,1,1,"5083",0,0,0,2929,0,0,1,1,2,0,508302,0,0,0,0,0,2,0,0,0,0,"May 2020",9,0,1,0,0
"SEFTON PARK",0,0,0,0,1,0,"5083",0,0,0,2941,0,0,1,0,3,0,508303,0,2,0,0,0,2,0,0,0,0,"May 2020",17,1,5,0,2
"BLAIR ATHOL",0,2,0,0,7,0,"5084",0,0,0,2953,0,0,1,2,12,0,508401,0,5,0,0,0,1,0,0,0,0,"May 2020",46,1,8,0,7
"KILBURN",0,2,0,0,1,0,"5084",0,1,0,2965,0,2,3,3,24,0,508402,0,7,0,0,0,3,1,0,0,0,"May 2020",68,4,5,0,12
"CLEARVIEW",0,1,0,0,0,0,"5085",0,1,0,2978,0,0,2,0,0,0,508501,0,5,0,0,0,1,0,1,0,0,"May 2020",17,1,3,0,2
"ROYAL PARK",0,1,0,0,0,0,"5014",0,0,0,298,0,0,0,1,2,0,501406,0,1,0,0,0,0,0,0,0,0,"May 2020",12,0,2,0,5
"ENFIELD",0,3,0,0,5,0,"5085",0,0,0,2990,0,0,2,1,1,0,508502,0,6,0,0,0,1,0,0,0,0,"May 2020",24,0,0,0,5
"LIGHTSVIEW",0,1,0,0,1,0,"5085",0,1,0,3002,0,0,0,0,0,0,508505,0,7,0,0,1,1,1,0,0,0,"May 2020",21,0,5,0,3
"WINDSOR GARDENS",0,0,0,0,2,0,"5087",0,0,0,3014,0,0,0,0,2,0,508702,0,4,0,0,0,1,1,0,0,0,"May 2020",17,1,2,0,4
"HOLDEN HILL",0,0,0,0,0,0,"5088",0,0,0,3026,0,0,0,0,1,0,508801,0,3,0,0,0,1,0,0,0,0,"May 2020",11,0,3,0,3
"HIGHBURY",0,0,0,0,0,1,"5089",0,0,0,3038,0,0,1,0,0,0,508901,0,0,0,0,0,0,0,0,0,0,"May 2020",3,0,0,0,1
"HOPE VALLEY",0,0,0,0,1,0,"5090",0,0,0,3050,0,0,1,2,1,0,509001,0,1,0,1,2,0,1,0,1,0,"May 2020",14,0,0,0,3
"BANKSIA PARK",0,0,0,0,0,0,"5091",0,0,0,3062,0,0,0,0,0,0,509101,0,2,0,0,0,0,0,1,0,0,"May 2020",5,0,1,0,1
"TEA TREE GULLY",0,0,1,0,0,0,"5091",0,0,0,3074,0,0,0,0,0,0,509102,0,2,0,0,0,0,1,0,0,0,"May 2020",8,1,2,0,1
"MODBURY",0,1,0,1,7,0,"5092",0,1,0,3095,0,1,2,2,12,0,509201,0,7,0,0,0,2,4,0,0,0,"May 2020",58,2,10,0,6
"BIRKENHEAD",0,0,0,0,1,0,"5015",0,0,0,310,0,0,0,0,0,0,501501,0,0,0,0,0,0,0,0,0,0,"May 2020",3,0,2,0,0
"MODBURY HEIGHTS",0,0,1,0,2,0,"5092",0,0,0,3107,0,0,0,0,2,0,509202,0,3,0,0,0,1,0,0,0,0,"May 2020",17,2,5,0,1
"MODBURY NORTH",0,0,0,1,3,0,"5092",0,0,0,3119,0,1,0,0,1,0,509203,0,2,0,0,0,1,0,0,0,0,"May 2020",12,0,2,0,1
"SMITHFIELD",0,1,0,0,4,0,"5114",0,0,0,3133,0,0,1,0,32,0,511408,0,9,0,0,0,0,0,0,0,0,"May 2020",73,2,14,0,10
"SMITHFIELD PLAINS",0,0,0,0,0,0,"5114",0,0,0,3145,0,2,0,0,0,0,511409,0,2,0,0,0,1,0,0,0,0,"May 2020",16,1,3,0,7
"ULEYBURY",0,0,0,0,0,1,"5114",0,0,0,3154,0,0,0,0,0,0,511410,0,0,0,0,0,0,1,1,0,0,"May 2020",4,0,1,0,0
"YATTALUNGA",0,0,0,0,0,0,"5114",0,0,0,3159,0,0,0,0,0,0,511411,0,1,0,0,0,0,0,0,0,0,"May 2020",2,0,0,0,1
"MUNNO PARA",0,3,0,0,11,2,"5115",0,0,0,3176,0,0,3,1,2,0,511502,0,12,0,0,2,1,3,0,0,0,"May 2020",59,1,8,0,10
"MUNNO PARA DOWNS",0,0,0,0,0,0,"5115",0,0,0,3187,0,0,0,0,0,0,511503,0,1,0,1,0,0,0,0,0,0,"May 2020",3,0,0,0,1
"SALISBURY HEIGHTS",0,0,0,0,4,0,"5109",0,0,0,3198,0,0,0,0,0,0,510903,0,3,0,0,2,0,0,0,0,0,"May 2020",16,0,1,0,6
"SALISBURY PARK",0,1,0,0,1,1,"5109",0,0,0,3210,0,0,2,0,0,0,510904,0,1,0,0,0,0,1,0,0,0,"May 2020",15,0,1,0,7
"ETHELTON",0,0,0,0,2,0,"5015",0,0,0,322,0,0,1,0,0,0,501502,0,0,0,0,0,0,0,0,0,0,"May 2020",6,0,1,0,2
"SALISBURY PLAIN",0,0,0,0,0,0,"5109",0,0,0,3222,0,0,0,0,2,0,510905,0,0,0,0,0,0,2,0,0,0,"May 2020",7,1,2,0,0
"BOLIVAR",0,1,0,0,0,1,"5110",0,0,0,3234,0,2,0,0,2,0,511001,0,1,0,0,0,0,1,0,0,0,"May 2020",16,0,8,0,0
"ELIZABETH VALE",0,2,4,0,4,1,"5112",0,1,0,3246,0,1,5,2,7,0,511205,0,7,0,0,1,0,2,0,0,0,"May 2020",50,1,7,0,5
"HILLBANK",0,1,0,0,0,0,"5112",0,0,0,3258,0,0,2,0,5,0,511206,0,2,0,0,1,0,3,0,0,0,"May 2020",28,0,13,0,1
"DAVOREN PARK",0,3,0,0,2,1,"5113",0,0,0,3270,0,1,6,3,5,1,511306,0,13,0,0,3,0,2,2,0,0,"May 2020",61,0,9,0,10
"EDINBURGH NORTH",0,0,0,1,0,0,"5113",0,0,0,3281,0,0,0,0,0,0,511305,0,0,0,0,0,0,2,0,0,0,"May 2020",4,0,0,0,1
"ELIZABETH DOWNS",0,1,0,0,3,1,"5113",0,1,1,3293,0,2,5,1,1,1,511301,0,14,0,0,0,0,1,0,0,0,"May 2020",52,0,7,0,13
"NORTH ADELAIDE",0,1,0,0,1,1,"5006",0,1,0,33,0,1,2,1,3,0,500601,0,3,0,1,0,0,0,0,0,0,"May 2020",32,9,4,0,4
"ELIZABETH NORTH",0,1,0,0,1,0,"5113",0,0,0,3305,0,0,3,0,0,0,511303,0,10,0,0,0,1,2,0,0,0,"May 2020",29,1,2,0,8
"ELIZABETH PARK",0,1,0,0,1,0,"5113",0,1,0,3317,0,0,0,0,4,0,511304,0,5,0,0,1,1,1,1,0,0,"May 2020",30,2,4,0,8
"BURTON",0,0,0,0,1,0,"5110",0,0,0,3329,0,0,1,1,2,0,511002,0,1,0,4,0,1,0,0,1,0,"May 2020",21,1,4,1,3
"GLANVILLE",0,1,0,0,0,0,"5015",0,1,0,334,0,0,0,0,0,0,501503,0,1,0,0,0,0,0,0,0,0,"May 2020",9,0,6,0,0
"DIREK",0,0,0,0,0,0,"5110",0,0,0,3341,0,0,0,0,0,0,511003,0,0,0,0,0,1,0,0,0,0,"May 2020",2,0,1,0,0
"GLOBE DERBY PARK",0,0,0,0,0,0,"5110",0,0,0,3352,0,0,0,0,0,0,511006,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,1
"WATERLOO CORNER",0,0,0,0,0,2,"5110",0,1,0,3370,0,0,0,0,0,0,511005,0,0,0,0,0,0,2,0,0,0,"May 2020",5,0,0,0,0
"EDINBURGH",0,0,0,0,0,0,"5111",0,0,0,3381,0,0,0,0,0,0,511101,0,1,0,0,0,0,0,0,0,0,"May 2020",4,0,2,0,1
"ELIZABETH",0,0,0,0,2,2,"5112",0,3,0,3393,0,1,1,2,49,0,511201,0,5,0,3,0,2,3,0,0,0,"May 2020",96,2,12,0,9
"ELIZABETH EAST",0,1,0,0,2,0,"5112",0,1,0,3405,0,2,10,1,1,0,511202,0,9,0,0,0,3,1,0,0,0,"May 2020",51,4,8,0,8
"ELIZABETH GROVE",0,0,0,0,0,1,"5112",0,0,0,3417,0,0,2,0,0,0,511203,0,3,0,1,0,1,2,0,1,0,"May 2020",19,1,0,0,7
"ELIZABETH SOUTH",0,4,0,1,0,1,"5112",0,1,0,3429,0,6,2,2,5,0,511204,0,12,0,0,1,1,0,0,1,0,"May 2020",53,2,6,0,8
"POORAKA",0,1,0,0,3,0,"5095",0,0,0,3441,0,0,1,1,6,0,509501,0,4,0,0,1,0,2,1,0,0,"May 2020",30,0,10,0,0
"GULFVIEW HEIGHTS",0,0,0,0,1,0,"5096",0,0,0,3453,0,0,0,0,0,0,509603,0,0,0,0,0,0,0,0,0,0,"May 2020",4,0,2,0,1
"ANGLE PARK",0,0,0,0,2,0,"5010",0,0,0,346,0,1,1,0,3,0,501001,0,0,0,1,0,1,1,0,0,0,"May 2020",18,0,5,0,3
"PARA HILLS",0,0,0,0,0,0,"5096",0,1,1,3465,0,0,2,0,0,0,509601,0,2,0,0,0,0,1,0,1,0,"May 2020",14,0,3,0,3
"PARA HILLS WEST",0,0,0,0,4,0,"5096",0,0,0,3477,0,0,0,0,1,0,509602,0,3,0,0,0,1,1,0,0,0,"May 2020",21,0,9,0,2
"REDWOOD PARK",0,0,0,0,2,0,"5097",1,0,0,3489,0,0,0,0,0,0,509701,0,1,0,0,0,0,1,0,0,0,"May 2020",6,0,0,0,1
"RIDGEHAVEN",0,0,0,0,1,1,"5097",0,0,0,3501,0,2,0,0,1,0,509702,0,2,0,0,1,0,0,0,0,0,"May 2020",11,0,2,0,1
"ST AGNES",0,0,0,1,1,0,"5097",0,1,0,3513,0,0,0,0,3,0,509703,0,4,0,0,0,0,0,0,0,0,"May 2020",14,1,0,0,3
"INGLE FARM",0,1,0,0,3,0,"5098",1,1,1,3525,0,1,4,2,4,0,509801,0,3,0,0,1,3,3,0,0,0,"May 2020",54,1,8,0,17
"WALKLEY HEIGHTS",0,0,0,0,0,0,"5098",0,0,0,3537,0,0,0,0,0,0,509802,0,0,0,1,0,0,2,0,0,0,"May 2020",3,0,0,0,0
"PARAFIELD",0,1,0,0,0,0,"5106",0,0,0,3549,0,0,0,0,8,0,510601,0,0,0,0,1,0,0,0,0,0,"May 2020",15,0,4,0,1
"FERRYDEN PARK",0,0,0,0,0,0,"5010",0,1,0,358,0,0,0,0,0,0,501002,0,0,0,0,6,0,1,0,0,0,"May 2020",14,1,2,0,3
"PARAFIELD GARDENS",0,5,0,0,11,1,"5107",0,0,0,3582,0,1,4,1,6,0,510702,0,8,0,2,0,1,2,0,0,0,"May 2020",81,1,10,0,28
"PARALOWIE",0,2,0,1,1,0,"5108",0,1,0,3594,0,0,1,2,6,0,510801,0,16,0,0,1,2,2,4,0,0,"May 2020",58,5,8,0,6
"SALISBURY",0,2,0,0,0,0,"5108",0,0,0,3599,0,0,0,0,0,0,510802,0,1,0,0,0,0,0,0,0,0,"May 2020",3,0,0,0,0
"SALISBURY",0,3,0,0,3,1,"5108",0,0,0,3607,0,0,0,5,13,0,510802,0,12,0,0,2,2,3,0,2,0,"May 2020",68,0,11,2,9
"SALISBURY DOWNS",0,0,0,1,3,0,"5108",0,0,0,3619,0,0,0,1,11,0,510803,0,1,0,0,1,1,0,0,0,0,"May 2020",33,0,9,0,5
"SALISBURY NORTH",0,1,0,0,2,1,"5108",0,1,1,3631,0,3,5,2,1,0,510804,0,12,0,2,3,2,3,0,0,0,"May 2020",55,1,4,0,11
"BRAHMA LODGE",0,0,0,0,1,0,"5109",0,0,0,3643,0,0,0,0,1,0,510901,0,3,0,0,0,0,2,0,0,0,"May 2020",9,1,1,0,0
"SALISBURY EAST",0,1,0,0,9,0,"5109",0,0,0,3655,0,0,3,1,0,0,510902,0,5,0,2,2,1,1,0,2,0,"May 2020",43,1,4,0,11
"VALE PARK",0,0,0,0,0,0,"5081",0,0,0,3667,0,1,0,0,0,0,508105,0,0,0,0,0,0,0,0,0,0,"May 2020",2,0,0,0,1
"WALKERVILLE",0,0,0,0,1,0,"5081",0,0,0,3679,0,0,1,0,0,0,508106,0,0,0,0,0,0,0,0,0,0,"May 2020",13,4,4,0,3
"REGENCY PARK",0,0,0,0,0,0,"5010",0,1,0,370,0,0,0,0,0,0,501003,0,0,0,0,0,2,0,0,0,0,"May 2020",3,0,0,0,0
"OVINGHAM",0,1,0,0,1,0,"5082",0,0,0,3700,0,0,0,0,0,0,508202,0,0,0,0,0,0,0,0,0,0,"May 2020",3,0,0,0,1
"PROSPECT",0,0,0,0,11,1,"5082",0,0,1,3713,0,0,10,1,12,1,508203,0,9,0,1,1,3,0,1,0,0,"May 2020",83,5,11,0,15
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3725,0,0,0,0,1,0,508204,0,0,0,0,0,0,0,0,0,0,"May 2020",2,0,1,0,0
"BROADVIEW",0,0,0,0,2,0,"5083",0,0,0,3737,0,0,1,0,13,0,508301,0,1,0,0,0,1,1,0,0,0,"May 2020",26,0,5,0,2
"INGLEWOOD",0,0,0,0,0,0,"5133",0,0,1,3744,0,0,0,0,0,0,513301,0,0,0,0,0,0,0,0,0,0,"May 2020",3,1,0,0,1
"MONTACUTE",0,0,0,0,0,0,"5134",0,0,0,3749,0,0,0,0,0,0,513401,0,0,0,0,0,0,0,0,0,0,"May 2020",1,1,0,0,0
"WILLASTON",0,0,0,0,0,0,"5118",0,0,1,3763,0,0,1,0,1,0,511813,0,1,0,0,0,0,0,0,0,0,"May 2020",8,1,2,0,1
"BUCKLAND PARK",0,1,0,0,0,0,"5120",0,0,0,3772,0,0,0,0,0,0,512002,0,0,0,0,0,0,0,0,0,0,"May 2020",2,1,0,0,0
"VIRGINIA",0,1,0,0,0,0,"5120",0,0,0,3783,0,0,1,0,0,0,512001,0,0,0,0,0,0,1,0,0,0,"May 2020",7,1,3,0,0
"BIBARINGA",0,0,0,0,0,0,"5118",0,0,0,3788,0,0,0,0,0,0,511801,0,0,0,0,0,1,0,0,0,0,"May 2020",1,0,0,0,0
"GAWLER EAST",0,0,0,0,0,1,"5118",0,0,0,3796,0,0,0,0,0,0,511805,0,2,0,0,1,0,2,0,0,0,"May 2020",10,0,1,0,3
"NORTH ADELAIDE",0,0,0,0,0,0,"5006",0,0,0,38,0,0,0,0,0,0,500601,0,0,0,0,1,0,0,0,0,0,"May 2020",1,0,0,0,0
"GAWLER SOUTH",0,1,0,0,0,0,"5118",0,1,0,3812,0,0,0,0,0,1,511807,0,1,0,0,0,0,1,0,0,0,"May 2020",14,0,5,0,4
"ST CLAIR",0,0,0,0,9,0,"5011",0,0,0,382,0,0,3,0,0,0,501105,0,1,0,0,0,5,0,0,0,0,"May 2020",27,2,4,0,3
"GAWLER WEST",0,0,0,0,0,0,"5118",0,0,0,3824,0,0,2,0,0,0,511808,0,1,0,0,0,0,0,0,0,0,"May 2020",6,0,0,1,2
"EYRE",0,0,0,0,0,0,"5121",0,0,0,3835,0,0,0,0,4,0,512104,0,0,0,0,0,1,0,0,0,0,"May 2020",5,0,0,0,0
"MACDONALD PARK",0,0,0,0,0,0,"5121",0,1,0,3844,0,0,0,0,0,0,512101,0,0,0,0,1,0,0,0,0,0,"May 2020",2,0,0,0,0
"PENFIELD",0,0,0,0,0,0,"5121",0,0,0,3852,0,0,0,0,0,0,512102,0,1,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"MUNNO PARA WEST",0,0,0,0,3,1,"5115",0,0,0,3867,0,0,0,0,0,0,511504,0,8,0,4,0,1,0,0,0,0,"May 2020",27,0,1,0,9
"EVANSTON",0,0,0,0,1,0,"5116",0,0,0,3879,0,1,2,0,0,0,511601,0,5,0,0,0,0,0,0,0,0,"May 2020",11,0,1,0,1
"EVANSTON GARDENS",0,0,0,0,2,0,"5116",0,0,0,3891,0,0,0,0,1,0,511602,0,1,0,0,0,0,0,0,0,0,"May 2020",8,0,1,0,3
"EVANSTON PARK",0,0,0,0,1,0,"5116",0,0,0,3903,0,0,0,0,4,0,511603,0,0,0,0,1,0,0,0,0,0,"May 2020",7,0,1,0,0
"EVANSTON SOUTH",0,0,0,0,0,0,"5116",0,0,0,3912,0,0,0,0,0,0,511604,0,0,0,0,0,0,1,0,0,0,"May 2020",1,0,0,0,0
"HILLIER",0,0,0,0,0,0,"5116",0,0,0,3919,0,0,0,0,0,0,511605,0,0,0,0,0,1,0,0,0,0,"May 2020",1,0,0,0,0
"ANGLE VALE",0,0,0,0,1,1,"5117",0,1,0,3930,0,0,1,0,4,0,511701,0,1,0,0,0,1,1,0,0,0,"May 2020",15,0,3,0,1
"WOODVILLE",0,0,0,0,0,0,"5011",0,1,0,394,0,1,0,0,8,0,501101,0,2,0,0,1,0,0,0,0,0,"May 2020",17,0,1,0,3
"GAWLER",0,0,0,0,3,0,"5118",0,0,0,3948,0,1,0,2,7,0,511803,0,1,0,0,1,0,0,0,1,0,"May 2020",20,0,3,0,1
"GAWLER BELT",0,0,0,0,0,0,"5118",0,0,0,3960,0,0,0,0,0,0,511804,0,0,0,0,1,0,0,0,0,0,"May 2020",1,0,0,0,0
"ANDREWS FARM",0,1,0,0,4,1,"5114",0,3,0,3972,0,0,2,3,0,0,511401,0,10,0,0,1,1,6,0,0,0,"May 2020",40,0,1,0,7
"BLAKEVIEW",0,2,0,0,0,0,"5114",0,0,0,3984,0,0,0,0,4,0,511402,0,7,0,0,1,1,1,0,0,0,"May 2020",21,0,4,0,1
"CRAIGMORE",0,2,0,1,2,1,"5114",0,0,0,3996,0,3,1,0,0,0,511403,0,3,0,1,0,2,2,0,0,0,"May 2020",29,0,3,0,8
"HUMBUG SCRUB",0,0,0,0,0,0,"5114",0,0,0,4012,0,0,1,0,0,0,511405,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"REID",0,0,0,0,0,0,"5118",0,0,0,4028,0,0,0,0,0,0,511816,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,1
"PENFIELD GARDENS",0,0,0,0,0,0,"5121",0,0,0,4047,0,0,0,0,0,0,512103,0,0,0,0,0,1,1,0,0,0,"May 2020",2,0,0,0,0
"GOLDEN GROVE",0,0,0,1,2,1,"5125",0,0,0,4059,0,2,3,2,5,0,512501,0,5,0,1,0,1,0,0,1,0,"May 2020",36,3,4,0,5
"WOODVILLE PARK",0,1,0,0,0,0,"5011",0,0,0,406,0,0,0,0,1,0,501102,0,0,0,0,0,0,0,1,0,0,"May 2020",4,0,0,0,1
"GREENWITH",0,1,0,0,2,0,"5125",0,0,0,4071,0,0,1,0,0,0,512502,0,2,0,0,0,0,2,0,0,0,"May 2020",13,0,1,0,4
"FAIRVIEW PARK",0,0,0,0,1,0,"5126",0,0,0,4087,0,1,0,0,0,0,512601,0,0,0,0,0,0,0,0,0,0,"May 2020",6,0,2,0,2
"SURREY DOWNS",0,0,0,0,0,0,"5126",0,0,0,4099,0,0,2,0,2,0,512602,0,0,0,0,0,0,0,0,0,0,"May 2020",11,1,5,0,1
"WYNN VALE",0,0,0,0,0,0,"5127",0,0,0,4117,0,0,0,0,0,0,512701,0,4,0,1,1,1,0,0,0,0,"May 2020",9,0,0,0,2
"HOUGHTON",0,0,0,0,0,0,"5131",0,0,0,4125,0,0,0,0,0,0,513103,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,1,0,0
"SHEIDOW PARK",0,0,0,0,0,0,"5158",0,0,0,4144,0,0,1,0,0,0,515803,0,1,0,0,0,0,0,1,0,0,"May 2020",11,2,5,0,1
"TROTT PARK",0,1,0,0,0,0,"5158",0,0,0,4156,0,1,1,1,0,0,515804,0,1,0,0,0,0,0,0,0,0,"May 2020",5,0,0,0,0
"BASKET RANGE",0,0,0,0,1,0,"5138",0,0,0,4171,0,0,0,0,0,0,513801,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"HEATHFIELD",0,0,0,0,0,0,"5153",0,0,0,4179,0,0,0,0,0,0,515301,0,0,0,0,0,0,0,0,1,0,"May 2020",1,0,0,0,0
"WOODVILLE SOUTH",0,0,0,0,1,0,"5011",0,0,0,419,0,0,0,0,0,0,501103,0,3,0,0,0,0,0,1,0,0,"May 2020",11,1,2,0,3
"BRIDGEWATER",0,0,0,0,0,0,"5155",0,0,0,4196,0,0,0,0,0,0,515501,0,0,0,1,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"MACCLESFIELD",0,0,0,0,0,0,"5153",0,0,0,4218,0,0,0,0,0,0,515307,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,1
"MYLOR",0,0,0,0,0,0,"5153",0,0,0,4223,0,0,0,0,0,0,515304,0,1,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"ALDGATE",0,0,0,0,0,0,"5154",0,0,0,4233,0,0,0,0,0,0,515401,0,0,0,0,1,1,0,0,0,0,"May 2020",4,0,2,0,0
"CAREY GULLY",0,0,0,0,0,0,"5144",0,0,0,4252,0,1,0,0,0,0,514401,0,0,0,0,0,0,0,0,0,0,"May 2020",2,0,1,0,0
"LEAWOOD GARDENS",0,0,0,1,2,0,"5150",0,0,0,4257,0,0,0,0,0,0,515001,0,0,0,0,0,0,0,0,0,0,"May 2020",4,0,0,0,1
"CRAFERS",0,0,0,0,0,0,"5152",0,0,0,4271,0,0,0,0,1,0,515201,0,0,0,1,0,0,0,0,0,0,"May 2020",2,0,0,0,0
"CRAFERS WEST",0,0,0,0,1,0,"5152",0,0,0,4280,0,0,0,0,0,0,515202,0,0,0,0,0,0,1,0,0,0,"May 2020",2,0,0,0,0
"STIRLING",0,0,0,0,0,0,"5152",0,0,0,4291,0,0,0,0,0,0,515203,0,1,0,0,0,0,0,2,0,0,"May 2020",6,0,1,0,2
"CHAPEL HILL",0,0,0,0,1,0,"5153",0,0,0,4299,0,0,0,0,0,0,515308,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,0
"WOODVILLE WEST",0,0,0,0,2,0,"5011",0,0,0,431,0,0,0,0,1,0,501104,0,0,0,0,0,0,0,0,0,0,"May 2020",12,0,6,0,3
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4315,0,0,0,0,0,0,511809,0,0,0,0,0,0,0,0,0,0,"May 2020",3,1,1,0,1
"KANGAROO FLAT",0,0,0,0,0,0,"5118",0,0,0,4327,0,0,0,0,0,0,511810,0,0,0,0,0,0,0,0,0,0,"May 2020",1,0,0,0,1
"KANGARILLA",0,1,0,0,0,0,"5157",0,0,0,4333,0,0,0,0,0,0,515705,0,0,0,0,0,0,0,0,0,0,"May 2020",2,0,1,0,0
"HALLETT COVE",0,0,0,0,2,0,"5158",0,0,0,4343,0,1,0,0,1,0,515801,0,5,0,0,0,2,1,1,0,0,"May 2020",21,1,3,0,4
"O'HALLORAN HILL",0,1,0,0,0,0,"5158",0,0,0,4355,0,1,0,0,0,0,515802,0,0,0,0,0,0,0,0,0,0,"May 2020",5,0,1,0,2
"WILLUNGA SOUTH",0,0,0,0,1,0,"5172",0,0,0,4363,0,0,0,0,0,0,517203,0,0,0,0,0,0,0,0,0,0,"May 2020",2,0,0,0,1
"ALDINGA",0,0,0,0,0,0,"5173",0,0,0,4373,0,0,0,0,0,0,517301,0,0,0,0,0,2,0,0,0,0,"May 2020",12,1,6,0,3
"ALDINGA BEACH",0,1,0,0,0,0,"5173",0,0,0,4385,0,0,2,0,1,0,517302,0,8,0,0,1,0,0,0,0,0,"May 2020",30,1,4,0,12
